key_id,innings_no,team,bowler,non_striker,runs_extras,runs_non_boundary,runs_total,wicket_fielder,wicket_kind,wicket_player_out,extras_type,extras_run,batter,runs_batter,over,n_ball
psl0039,2,Quetta Gladiators,Mohammad Sami,RR Rossouw,0,0,1,,,,,,Sarfraz Ahmed,1.0,17.0,3.0
psl0039,2,Quetta Gladiators,Mohammad Sami,Sarfraz Ahmed,0,0,0,,,,,,RR Rossouw,0.0,17.0,4.0
psl0039,2,Quetta Gladiators,Mohammad Sami,Sarfraz Ahmed,0,0,4,,,,,,RR Rossouw,4.0,17.0,5.0
psl0039,2,Quetta Gladiators,Mohammad Sami,Sarfraz Ahmed,0,0,2,,,,,,RR Rossouw,2.0,17.0,6.0
psl0039,2,Quetta Gladiators,Rumman Raees,RR Rossouw,0,0,0,,,,,,Sarfraz Ahmed,0.0,18.0,1.0
psl0039,2,Quetta Gladiators,Rumman Raees,RR Rossouw,0,0,0,Hussain Talat,caught,Sarfraz Ahmed,,,Sarfraz Ahmed,0.0,18.0,2.0
psl0039,2,Quetta Gladiators,Rumman Raees,Anwar Ali,0,0,0,,,,,,RR Rossouw,0.0,18.0,3.0
psl0039,2,Quetta Gladiators,Rumman Raees,Anwar Ali,0,0,1,,,,,,RR Rossouw,1.0,18.0,4.0
psl0039,2,Quetta Gladiators,Rumman Raees,RR Rossouw,0,0,0,,,,,,Anwar Ali,0.0,18.0,5.0
psl0039,2,Quetta Gladiators,Rumman Raees,RR Rossouw,0,0,1,,,,,,Anwar Ali,1.0,18.0,6.0
psl0039,2,Quetta Gladiators,Mohammad Sami,RR Rossouw,0,0,0,,,,,,Anwar Ali,0.0,19.0,1.0
psl0039,2,Quetta Gladiators,Mohammad Sami,RR Rossouw,0,0,0,,,,,,Anwar Ali,0.0,19.0,2.0
psl0039,2,Quetta Gladiators,Mohammad Sami,RR Rossouw,0,0,1,,,,,,Anwar Ali,1.0,19.0,3.0
psl0039,2,Quetta Gladiators,Mohammad Sami,Anwar Ali,0,0,0,,,,,,RR Rossouw,0.0,19.0,4.0
psl0039,2,Quetta Gladiators,Mohammad Sami,Anwar Ali,0,0,1,DR Smith,run out,Anwar Ali,,,RR Rossouw,1.0,19.0,5.0
psl0039,2,Quetta Gladiators,Mohammad Sami,NLTC Perera,0,0,1,,,,,,RR Rossouw,1.0,19.0,6.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Kamran Akmal,0,0,4,,,,,,Tamim Iqbal,4.0,0.0,1.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Kamran Akmal,0,0,1,,,,,,Tamim Iqbal,1.0,0.0,2.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Tamim Iqbal,0,0,0,,,,,,Kamran Akmal,0.0,0.0,3.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Tamim Iqbal,0,0,0,,,,,,Kamran Akmal,0.0,0.0,4.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Tamim Iqbal,0,0,0,,,,,,Kamran Akmal,0.0,0.0,5.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Tamim Iqbal,0,0,0,,,,,,Kamran Akmal,0.0,0.0,6.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,1,0,1,,,,wides,1.0,Tamim Iqbal,0.0,1.0,1.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,0,,caught and bowled,Tamim Iqbal,,,Tamim Iqbal,0.0,1.0,1.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,4,,,,,,Mohammad Hafeez,4.0,1.0,2.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,1.0,3.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,1.0,4.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,1.0,5.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,1.0,6.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Mohammad Hafeez,0,0,4,,,,,,Kamran Akmal,4.0,2.0,1.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Mohammad Hafeez,0,0,0,,,,,,Kamran Akmal,0.0,2.0,2.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Mohammad Hafeez,0,0,0,,,,,,Kamran Akmal,0.0,2.0,3.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Mohammad Hafeez,0,0,2,,,,,,Kamran Akmal,2.0,2.0,4.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Mohammad Hafeez,4,0,4,,,,byes,4.0,Kamran Akmal,0.0,2.0,5.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Mohammad Hafeez,0,0,1,,,,,,Kamran Akmal,1.0,2.0,6.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Mohammad Hafeez,0,0,1,,,,,,Kamran Akmal,1.0,3.0,1.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,1,,,,,,Mohammad Hafeez,1.0,3.0,2.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Mohammad Hafeez,0,0,1,,,,,,Kamran Akmal,1.0,3.0,3.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,3.0,4.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Kamran Akmal,0,0,1,,,,,,Mohammad Hafeez,1.0,3.0,5.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Mohammad Hafeez,0,0,4,,,,,,Kamran Akmal,4.0,3.0,6.0
psl0040,1,Peshawar Zalmi,SP Narine,Kamran Akmal,5,0,5,,,,wides,5.0,Mohammad Hafeez,0.0,4.0,1.0
psl0040,1,Peshawar Zalmi,SP Narine,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,4.0,1.0
psl0040,1,Peshawar Zalmi,SP Narine,Kamran Akmal,0,0,1,,,,,,Mohammad Hafeez,1.0,4.0,2.0
psl0040,1,Peshawar Zalmi,SP Narine,Mohammad Hafeez,0,0,2,,,,,,Kamran Akmal,2.0,4.0,3.0
psl0040,1,Peshawar Zalmi,SP Narine,Mohammad Hafeez,0,0,1,,,,,,Kamran Akmal,1.0,4.0,4.0
psl0040,1,Peshawar Zalmi,SP Narine,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,4.0,5.0
psl0040,1,Peshawar Zalmi,SP Narine,Kamran Akmal,0,0,4,,,,,,Mohammad Hafeez,4.0,4.0,6.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,Mohammad Hafeez,0,0,0,,,,,,Kamran Akmal,0.0,5.0,1.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,Mohammad Hafeez,0,0,4,,,,,,Kamran Akmal,4.0,5.0,2.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,Mohammad Hafeez,0,0,1,,,,,,Kamran Akmal,1.0,5.0,3.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,Kamran Akmal,0,0,1,,,,,,Mohammad Hafeez,1.0,5.0,4.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,Mohammad Hafeez,0,0,0,,,,,,Kamran Akmal,0.0,5.0,5.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,Mohammad Hafeez,0,0,4,,,,,,Kamran Akmal,4.0,5.0,6.0
psl0040,1,Peshawar Zalmi,SP Narine,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,6.0,1.0
psl0040,1,Peshawar Zalmi,SP Narine,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,6.0,2.0
psl0040,1,Peshawar Zalmi,SP Narine,Kamran Akmal,0,0,1,,,,,,Mohammad Hafeez,1.0,6.0,3.0
psl0040,1,Peshawar Zalmi,SP Narine,Mohammad Hafeez,0,0,0,,,,,,Kamran Akmal,0.0,6.0,4.0
psl0040,1,Peshawar Zalmi,SP Narine,Mohammad Hafeez,0,0,4,,,,,,Kamran Akmal,4.0,6.0,5.0
psl0040,1,Peshawar Zalmi,SP Narine,Mohammad Hafeez,0,0,1,,,,,,Kamran Akmal,1.0,6.0,6.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Mohammad Hafeez,0,0,0,,,,,,Kamran Akmal,0.0,7.0,1.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Mohammad Hafeez,0,0,0,,,,,,Kamran Akmal,0.0,7.0,2.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Mohammad Hafeez,0,0,1,,,,,,Kamran Akmal,1.0,7.0,3.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Kamran Akmal,0,0,0,,,,,,Mohammad Hafeez,0.0,7.0,4.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Kamran Akmal,0,0,0,,bowled,Mohammad Hafeez,,,Mohammad Hafeez,0.0,7.0,5.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Kamran Akmal,0,0,2,,,,,,MN Samuels,2.0,7.0,6.0
psl0040,1,Peshawar Zalmi,GD Elliott,MN Samuels,0,0,4,,,,,,Kamran Akmal,4.0,8.0,1.0
psl0040,1,Peshawar Zalmi,GD Elliott,MN Samuels,0,0,1,,,,,,Kamran Akmal,1.0,8.0,2.0
psl0040,1,Peshawar Zalmi,GD Elliott,Kamran Akmal,0,0,0,,,,,,MN Samuels,0.0,8.0,3.0
psl0040,1,Peshawar Zalmi,GD Elliott,Kamran Akmal,0,0,1,,,,,,MN Samuels,1.0,8.0,4.0
psl0040,1,Peshawar Zalmi,GD Elliott,MN Samuels,0,0,1,,,,,,Kamran Akmal,1.0,8.0,5.0
psl0040,1,Peshawar Zalmi,GD Elliott,Kamran Akmal,0,0,0,,,,,,MN Samuels,0.0,8.0,6.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,4,,,,,,Kamran Akmal,4.0,9.0,1.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,2,,,,,,Kamran Akmal,2.0,9.0,2.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,2,,,,,,Kamran Akmal,2.0,9.0,3.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,1,,,,,,Kamran Akmal,1.0,9.0,4.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Kamran Akmal,0,0,1,,,,,,MN Samuels,1.0,9.0,5.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,0,,,,,,Kamran Akmal,0.0,9.0,6.0
psl0040,1,Peshawar Zalmi,GD Elliott,Kamran Akmal,0,0,1,,,,,,MN Samuels,1.0,10.0,1.0
psl0040,1,Peshawar Zalmi,GD Elliott,MN Samuels,0,0,1,,,,,,Kamran Akmal,1.0,10.0,2.0
psl0040,1,Peshawar Zalmi,GD Elliott,Kamran Akmal,0,0,1,,,,,,MN Samuels,1.0,10.0,3.0
psl0040,1,Peshawar Zalmi,GD Elliott,MN Samuels,0,0,4,,,,,,Kamran Akmal,4.0,10.0,4.0
psl0040,1,Peshawar Zalmi,GD Elliott,MN Samuels,0,0,4,,,,,,Kamran Akmal,4.0,10.0,5.0
psl0040,1,Peshawar Zalmi,GD Elliott,MN Samuels,0,0,2,,,,,,Kamran Akmal,2.0,10.0,6.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Kamran Akmal,0,0,0,,,,,,MN Samuels,0.0,11.0,1.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Kamran Akmal,0,0,1,,,,,,MN Samuels,1.0,11.0,2.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,1,,,,,,Kamran Akmal,1.0,11.0,3.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Kamran Akmal,0,0,0,,,,,,MN Samuels,0.0,11.0,4.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Kamran Akmal,0,0,1,,,,,,MN Samuels,1.0,11.0,5.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,0,Mohammad Rizwan,stumped,Kamran Akmal,,,Kamran Akmal,0.0,11.0,6.0
psl0040,1,Peshawar Zalmi,SP Narine,Shakib Al Hasan,0,0,1,,,,,,MN Samuels,1.0,12.0,1.0
psl0040,1,Peshawar Zalmi,SP Narine,MN Samuels,0,0,0,,,,,,Shakib Al Hasan,0.0,12.0,2.0
psl0040,1,Peshawar Zalmi,SP Narine,MN Samuels,0,0,0,,,,,,Shakib Al Hasan,0.0,12.0,3.0
psl0040,1,Peshawar Zalmi,SP Narine,MN Samuels,0,0,1,,,,,,Shakib Al Hasan,1.0,12.0,4.0
psl0040,1,Peshawar Zalmi,SP Narine,Shakib Al Hasan,0,0,1,,,,,,MN Samuels,1.0,12.0,5.0
psl0040,1,Peshawar Zalmi,SP Narine,MN Samuels,0,0,1,,,,,,Shakib Al Hasan,1.0,12.0,6.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,0,,,,,,Shakib Al Hasan,0.0,13.0,1.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,4,0,4,,,,byes,4.0,Shakib Al Hasan,0.0,13.0,2.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,0,,,,,,Shakib Al Hasan,0.0,13.0,3.0
psl0040,1,Peshawar Zalmi,Yasir Shah,MN Samuels,0,0,1,,,,,,Shakib Al Hasan,1.0,13.0,4.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Shakib Al Hasan,0,0,2,,,,,,MN Samuels,2.0,13.0,5.0
psl0040,1,Peshawar Zalmi,Yasir Shah,Shakib Al Hasan,1,0,1,,,,legbyes,1.0,MN Samuels,0.0,13.0,6.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Shakib Al Hasan,0,0,1,,,,,,MN Samuels,1.0,14.0,1.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,MN Samuels,0,0,1,,,,,,Shakib Al Hasan,1.0,14.0,2.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Shakib Al Hasan,0,0,1,,,,,,MN Samuels,1.0,14.0,3.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,MN Samuels,0,0,2,,,,,,Shakib Al Hasan,2.0,14.0,4.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,MN Samuels,0,0,4,,,,,,Shakib Al Hasan,4.0,14.0,5.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,MN Samuels,0,0,1,,,,,,Shakib Al Hasan,1.0,14.0,6.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,MN Samuels,0,0,1,,,,,,Shakib Al Hasan,1.0,15.0,1.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,Shakib Al Hasan,0,0,1,,,,,,MN Samuels,1.0,15.0,2.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,MN Samuels,0,0,6,,,,,,Shakib Al Hasan,6.0,15.0,3.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,MN Samuels,0,0,4,,,,,,Shakib Al Hasan,4.0,15.0,4.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,MN Samuels,0,0,1,,,,,,Shakib Al Hasan,1.0,15.0,5.0
psl0040,1,Peshawar Zalmi,Ghulam Mudassar,Shakib Al Hasan,0,0,0,,,,,,MN Samuels,0.0,15.0,6.0
psl0040,1,Peshawar Zalmi,SP Narine,MN Samuels,0,0,1,,,,,,Shakib Al Hasan,1.0,16.0,1.0
psl0040,1,Peshawar Zalmi,SP Narine,Shakib Al Hasan,0,0,2,,,,,,MN Samuels,2.0,16.0,2.0
psl0040,1,Peshawar Zalmi,SP Narine,Shakib Al Hasan,0,0,0,,bowled,MN Samuels,,,MN Samuels,0.0,16.0,3.0
psl0040,1,Peshawar Zalmi,SP Narine,Shakib Al Hasan,0,0,1,,,,,,Shahid Afridi,1.0,16.0,4.0
psl0040,1,Peshawar Zalmi,SP Narine,Shahid Afridi,0,0,1,,,,,,Shakib Al Hasan,1.0,16.0,5.0
psl0040,1,Peshawar Zalmi,SP Narine,Shakib Al Hasan,0,0,0,,,,,,Shahid Afridi,0.0,16.0,6.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Shahid Afridi,0,0,1,,,,,,Shakib Al Hasan,1.0,17.0,1.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Shakib Al Hasan,0,0,4,,,,,,Shahid Afridi,4.0,17.0,2.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Shakib Al Hasan,0,0,2,,,,,,Shahid Afridi,2.0,17.0,3.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Shakib Al Hasan,0,0,2,,,,,,Shahid Afridi,2.0,17.0,4.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Shakib Al Hasan,0,0,1,,,,,,Shahid Afridi,1.0,17.0,5.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Shahid Afridi,0,0,1,,,,,,Shakib Al Hasan,1.0,17.0,6.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Shahid Afridi,0,0,0,,,,,,Shakib Al Hasan,0.0,18.0,1.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Shahid Afridi,0,0,2,Ghulam Mudassar,run out,Shahid Afridi,,,Shakib Al Hasan,2.0,18.0,2.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Shakib Al Hasan,1,0,1,,,,wides,1.0,DJG Sammy,0.0,18.0,3.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Shakib Al Hasan,0,0,0,,,,,,DJG Sammy,0.0,18.0,3.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Shakib Al Hasan,0,0,0,,,,,,DJG Sammy,0.0,18.0,4.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,Shakib Al Hasan,0,0,1,,,,,,DJG Sammy,1.0,18.0,5.0
psl0040,1,Peshawar Zalmi,Aamer Yamin,DJG Sammy,0,0,1,,,,,,Shakib Al Hasan,1.0,18.0,6.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,DJG Sammy,0,0,0,Umar Akmal,caught,Shakib Al Hasan,,,Shakib Al Hasan,0.0,19.0,1.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Wahab Riaz,0,0,2,,,,,,DJG Sammy,2.0,19.0,2.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Wahab Riaz,0,0,4,,,,,,DJG Sammy,4.0,19.0,3.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Wahab Riaz,0,0,2,,,,,,DJG Sammy,2.0,19.0,4.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Wahab Riaz,0,0,6,,,,,,DJG Sammy,6.0,19.0,5.0
psl0040,1,Peshawar Zalmi,Sohail Tanvir,Wahab Riaz,0,0,2,,,,,,DJG Sammy,2.0,19.0,6.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,1,,,,,,CS Delport,1.0,0.0,1.0
psl0040,2,Lahore Qalandars,Hasan Ali,CS Delport,0,0,1,,,,,,BB McCullum,1.0,0.0,2.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,4,,,,,,CS Delport,4.0,0.0,3.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,0,,,,,,CS Delport,0.0,0.0,4.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,1,,,,,,CS Delport,1.0,0.0,5.0
psl0040,2,Lahore Qalandars,Hasan Ali,CS Delport,0,0,4,,,,,,BB McCullum,4.0,0.0,6.0
psl0040,2,Lahore Qalandars,Mohammad Asghar,BB McCullum,0,0,4,,,,,,CS Delport,4.0,1.0,1.0
psl0040,2,Lahore Qalandars,Mohammad Asghar,BB McCullum,0,0,4,,,,,,CS Delport,4.0,1.0,2.0
psl0040,2,Lahore Qalandars,Mohammad Asghar,BB McCullum,0,0,4,,,,,,CS Delport,4.0,1.0,3.0
psl0040,2,Lahore Qalandars,Mohammad Asghar,BB McCullum,0,0,4,,,,,,CS Delport,4.0,1.0,4.0
psl0040,2,Lahore Qalandars,Mohammad Asghar,BB McCullum,0,0,2,,,,,,CS Delport,2.0,1.0,5.0
psl0040,2,Lahore Qalandars,Mohammad Asghar,BB McCullum,0,0,4,,,,,,CS Delport,4.0,1.0,6.0
psl0040,2,Lahore Qalandars,Hasan Ali,CS Delport,0,0,1,,,,,,BB McCullum,1.0,2.0,1.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,0,,,,,,CS Delport,0.0,2.0,2.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,0,,,,,,CS Delport,0.0,2.0,3.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,0,,,,,,CS Delport,0.0,2.0,4.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,4,,,,,,CS Delport,4.0,2.0,5.0
psl0040,2,Lahore Qalandars,Hasan Ali,BB McCullum,0,0,0,,caught and bowled,CS Delport,,,CS Delport,0.0,2.0,6.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,BB McCullum,0,0,0,,,,,,Fakhar Zaman,0.0,3.0,1.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,BB McCullum,0,0,0,Wahab Riaz,caught,Fakhar Zaman,,,Fakhar Zaman,0.0,3.0,2.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,BB McCullum,0,0,0,,,,,,Umar Akmal,0.0,3.0,3.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,BB McCullum,0,0,0,Mohammad Asghar,run out,BB McCullum,,,Umar Akmal,0.0,3.0,4.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,Mohammad Rizwan,0,0,0,,,,,,Umar Akmal,0.0,3.0,5.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,Mohammad Rizwan,0,0,1,,,,,,Umar Akmal,1.0,3.0,6.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Mohammad Rizwan,0,0,0,,lbw,Umar Akmal,,,Umar Akmal,0.0,4.0,1.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Mohammad Rizwan,0,0,0,,,,,,GD Elliott,0.0,4.0,2.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Mohammad Rizwan,0,0,0,,,,,,GD Elliott,0.0,4.0,3.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Mohammad Rizwan,0,0,0,,lbw,GD Elliott,,,GD Elliott,0.0,4.0,4.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Mohammad Rizwan,0,0,0,,,,,,SP Narine,0.0,4.0,5.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Mohammad Rizwan,0,0,0,,,,,,SP Narine,0.0,4.0,6.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,SP Narine,0,0,4,,,,,,Mohammad Rizwan,4.0,5.0,1.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,SP Narine,0,0,0,,,,,,Mohammad Rizwan,0.0,5.0,2.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,SP Narine,0,0,0,,,,,,Mohammad Rizwan,0.0,5.0,3.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,SP Narine,0,0,0,Kamran Akmal,caught,Mohammad Rizwan,,,Mohammad Rizwan,0.0,5.0,4.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,SP Narine,0,0,1,,,,,,Aamer Yamin,1.0,5.0,5.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,0,0,1,,,,,,SP Narine,1.0,5.0,6.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Aamer Yamin,1,0,1,,,,wides,1.0,SP Narine,0.0,6.0,1.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Aamer Yamin,0,0,1,,,,,,SP Narine,1.0,6.0,1.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,SP Narine,0,0,4,,,,,,Aamer Yamin,4.0,6.0,2.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,6.0,3.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,SP Narine,0,0,1,,,,,,Aamer Yamin,1.0,6.0,4.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,Aamer Yamin,0,0,1,,,,,,SP Narine,1.0,6.0,5.0
psl0040,2,Lahore Qalandars,Shakib Al Hasan,SP Narine,0,0,6,,,,,,Aamer Yamin,6.0,6.0,6.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,0,0,4,,,,,,SP Narine,4.0,7.0,1.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,0,0,6,,,,,,SP Narine,6.0,7.0,2.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,Aamer Yamin,0,0,1,,,,,,SP Narine,1.0,7.0,3.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,7.0,4.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,SP Narine,0,0,6,,,,,,Aamer Yamin,6.0,7.0,5.0
psl0040,2,Lahore Qalandars,Mohammad Hafeez,SP Narine,0,0,1,,,,,,Aamer Yamin,1.0,7.0,6.0
psl0040,2,Lahore Qalandars,Wahab Riaz,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,8.0,1.0
psl0040,2,Lahore Qalandars,Wahab Riaz,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,8.0,2.0
psl0040,2,Lahore Qalandars,Wahab Riaz,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,8.0,3.0
psl0040,2,Lahore Qalandars,Wahab Riaz,SP Narine,0,0,4,,,,,,Aamer Yamin,4.0,8.0,4.0
psl0040,2,Lahore Qalandars,Wahab Riaz,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,8.0,5.0
psl0040,2,Lahore Qalandars,Wahab Riaz,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,8.0,6.0
psl0040,2,Lahore Qalandars,Shahid Afridi,Aamer Yamin,0,0,0,,,,,,SP Narine,0.0,9.0,1.0
psl0040,2,Lahore Qalandars,Shahid Afridi,Aamer Yamin,0,0,1,,,,,,SP Narine,1.0,9.0,2.0
psl0040,2,Lahore Qalandars,Shahid Afridi,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,9.0,3.0
psl0040,2,Lahore Qalandars,Shahid Afridi,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,9.0,4.0
psl0040,2,Lahore Qalandars,Shahid Afridi,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,9.0,5.0
psl0040,2,Lahore Qalandars,Shahid Afridi,SP Narine,0,0,0,,,,,,Aamer Yamin,0.0,9.0,6.0
psl0040,2,Lahore Qalandars,Wahab Riaz,Aamer Yamin,0,0,2,,,,,,SP Narine,2.0,10.0,1.0
psl0040,2,Lahore Qalandars,Wahab Riaz,Aamer Yamin,0,0,4,,,,,,SP Narine,4.0,10.0,2.0
psl0040,2,Lahore Qalandars,Wahab Riaz,Aamer Yamin,0,0,0,,,,,,SP Narine,0.0,10.0,3.0
psl0040,2,Lahore Qalandars,Wahab Riaz,Aamer Yamin,0,0,0,Mohammad Asghar,caught,SP Narine,,,SP Narine,0.0,10.0,4.0
