key,team
wbb0152,Melbourne Renegades
wbb0152,Sydney Sixers
wbb0153,Perth Scorchers
wbb0153,Adelaide Strikers
wbb0154,Melbourne Stars
wbb0154,Sydney Sixers
wbb0155,Sydney Sixers
wbb0155,Melbourne Renegades
wbb0156,Sydney Thunder
wbb0156,Brisbane Heat
wbb0157,Sydney Sixers
wbb0157,Brisbane Heat
wbb0158,Sydney Sixers
wbb0158,Sydney Thunder
wbb0159,Sydney Sixers
wbb0159,Brisbane Heat
wbb0160,Melbourne Stars
wbb0160,Hobart Hurricanes
wbb0161,Adelaide Strikers
wbb0161,Melbourne Renegades
wbb0162,Sydney Thunder
wbb0162,Brisbane Heat
wbb0163,Melbourne Stars
wbb0163,Hobart Hurricanes
wbb0164,Adelaide Strikers
wbb0164,Melbourne Renegades
wbb0165,Melbourne Renegades
wbb0165,Perth Scorchers
wbb0166,Sydney Thunder
wbb0166,Melbourne Renegades
wbb0167,Brisbane Heat
wbb0167,Perth Scorchers
wbb0168,Sydney Sixers
wbb0168,Melbourne Stars
wbb0169,Adelaide Strikers
wbb0169,Hobart Hurricanes
wbb0170,Brisbane Heat
wbb0170,Hobart Hurricanes
wbb0171,Sydney Thunder
wbb0171,Melbourne Stars
wbb0172,Adelaide Strikers
wbb0172,Perth Scorchers
wbb0173,Perth Scorchers
wbb0173,Melbourne Renegades
wbb0174,Brisbane Heat
wbb0174,Adelaide Strikers
wbb0175,Perth Scorchers
wbb0175,Melbourne Stars
wbb0176,Melbourne Renegades
wbb0176,Sydney Sixers
wbb0177,Brisbane Heat
wbb0177,Adelaide Strikers
wbb0178,Hobart Hurricanes
wbb0178,Sydney Thunder
wbb0179,Sydney Sixers
wbb0179,Brisbane Heat
wbb0180,Adelaide Strikers
wbb0180,Perth Scorchers
wbb0181,Melbourne Renegades
wbb0181,Hobart Hurricanes
wbb0182,Melbourne Renegades
wbb0182,Hobart Hurricanes
wbb0183,Perth Scorchers
wbb0183,Sydney Thunder
wbb0184,Adelaide Strikers
wbb0184,Melbourne Stars
wbb0185,Perth Scorchers
wbb0185,Sydney Thunder
wbb0186,Melbourne Stars
wbb0186,Brisbane Heat
wbb0187,Hobart Hurricanes
wbb0187,Sydney Sixers
wbb0188,Sydney Thunder
wbb0188,Sydney Sixers
wbb0189,Melbourne Stars
wbb0189,Adelaide Strikers
wbb0190,Sydney Thunder
wbb0190,Brisbane Heat
wbb0191,Sydney Sixers
wbb0191,Melbourne Renegades
wbb0192,Brisbane Heat
wbb0192,Perth Scorchers
wbb0193,Melbourne Stars
wbb0193,Perth Scorchers
wbb0194,Hobart Hurricanes
wbb0194,Brisbane Heat
wbb0195,Melbourne Renegades
wbb0195,Melbourne Stars
wbb0196,Hobart Hurricanes
wbb0196,Adelaide Strikers
wbb0197,Perth Scorchers
wbb0197,Sydney Sixers
wbb0198,Adelaide Strikers
wbb0198,Sydney Thunder
wbb0199,Sydney Thunder
wbb0199,Melbourne Stars
wbb0200,Brisbane Heat
wbb0200,Melbourne Renegades
wbb0201,Perth Scorchers
wbb0201,Hobart Hurricanes
wbb0202,Sydney Sixers
wbb0202,Adelaide Strikers
wbb0203,Melbourne Stars
wbb0203,Melbourne Renegades
wbb0204,Melbourne Stars
wbb0204,Brisbane Heat
wbb0205,Perth Scorchers
wbb0205,Hobart Hurricanes
wbb0206,Sydney Sixers
wbb0206,Adelaide Strikers
wbb0207,Melbourne Renegades
wbb0207,Sydney Thunder
wbb0208,Brisbane Heat
wbb0208,Melbourne Renegades
wbb0209,Adelaide Strikers
wbb0209,Perth Scorchers
wbb0210,Adelaide Strikers
wbb0210,Brisbane Heat
wbb0211,Perth Scorchers
wbb0211,Brisbane Heat
wbb0212,Hobart Hurricanes
wbb0212,Adelaide Strikers
wbb0213,Melbourne Stars
wbb0213,Melbourne Renegades
wbb0214,Adelaide Strikers
wbb0214,Sydney Sixers
wbb0215,Sydney Thunder
wbb0215,Melbourne Stars
wbb0216,Brisbane Heat
wbb0216,Hobart Hurricanes
wbb0217,Melbourne Renegades
wbb0217,Perth Scorchers
wbb0218,Sydney Thunder
wbb0218,Adelaide Strikers
wbb0219,Hobart Hurricanes
wbb0219,Melbourne Stars
wbb0220,Melbourne Renegades
wbb0220,Sydney Sixers
wbb0221,Sydney Thunder
wbb0221,Brisbane Heat
wbb0222,Adelaide Strikers
wbb0222,Perth Scorchers
