key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
wbb0202,Sydney,Women's Big Bash League,2019-11-30,female,T20,,20,SJ Coyte,Hurstville Oval
wbb0203,Melbourne,Women's Big Bash League,2019-11-30,female,T20,,20,JE Cameron,Junction Oval
wbb0204,Melbourne,Women's Big Bash League,2019-12-01,female,T20,,20,BL Mooney,Junction Oval
wbb0205,Perth,Women's Big Bash League,2019-12-01,female,T20,,20,MM Lanning,Lilac Hill Park
wbb0206,Sydney,Women's Big Bash League,2019-12-01,female,T20,,20,AJ Healy,Hurstville Oval
wbb0207,Melbourne,Women's Big Bash League,2019-12-01,female,T20,,20,M Strano,Junction Oval
wbb0208,Brisbane,Women's Big Bash League,2019-12-07,female,T20,,20,JL Jonassen,Allan Border Field
wbb0209,Brisbane,Women's Big Bash League,2019-12-07,female,T20,,20,SFM Devine,Allan Border Field
wbb0210,Brisbane,Women's Big Bash League,2019-12-08,female,T20,,20,BL Mooney,Allan Border Field
wbb0211,Sydney,Women's Big Bash League,2020-10-25,female,T20,,20,GM Harris,North Sydney Oval
wbb0212,Sydney,Women's Big Bash League,2020-10-25,female,T20,,20,L Wolvaardt,Hurstville Oval
wbb0213,Sydney,Women's Big Bash League,2020-10-25,female,T20,,20,,Hurstville Oval
wbb0214,Sydney,Women's Big Bash League,2020-10-26,female,T20,,20,AJ Healy,North Sydney Oval
wbb0215,Sydney,Women's Big Bash League,2020-10-26,female,T20,,20,,North Sydney Oval
wbb0216,,Women's Big Bash League,2020-10-31,female,T20,,20,,Sydney Showground Stadium
wbb0217,Sydney,Women's Big Bash League,2020-10-31,female,T20,,20,SFM Devine,Drummoyne Oval
wbb0218,,Women's Big Bash League,2020-10-31,female,T20,,20,HC Knight,Sydney Showground Stadium
wbb0219,Sydney,Women's Big Bash League,2020-11-01,female,T20,,20,KH Brunt,Drummoyne Oval
wbb0220,,Women's Big Bash League,2020-11-01,female,T20,,20,AJ Healy,Sydney Showground Stadium
wbb0221,,Women's Big Bash League,2020-11-01,female,T20,,20,SL Bates,Sydney Showground Stadium
wbb0222,Sydney,Women's Big Bash League,2020-11-01,female,T20,,20,,Drummoyne Oval
wbb0223,Sydney,Women's Big Bash League,2020-11-03,female,T20,,20,MM Lanning,Blacktown International Sportspark
wbb0224,Sydney,Women's Big Bash League,2020-11-03,female,T20,,20,NJ Carey,Blacktown International Sportspark
wbb0225,Sydney,Women's Big Bash League,2020-11-04,female,T20,,20,EA Perry,Blacktown International Sportspark
wbb0226,Sydney,Women's Big Bash League,2020-11-04,female,T20,,20,RL Haynes,Blacktown International Sportspark
wbb0227,Sydney,Women's Big Bash League,2020-11-07,female,T20,,20,MM Lanning,North Sydney Oval
wbb0228,Sydney,Women's Big Bash League,2020-11-07,female,T20,,20,A Gardner,North Sydney Oval
wbb0229,Sydney,Women's Big Bash League,2020-11-07,female,T20,,20,SJ Johnson,Hurstville Oval
wbb0230,Sydney,Women's Big Bash League,2020-11-08,female,T20,,20,SFM Devine,Hurstville Oval
wbb0231,Sydney,Women's Big Bash League,2020-11-08,female,T20,,20,MM Lanning,North Sydney Oval
