key,umpire
wtc0001,R Pandit
wtc0001,UV Gandhe
wtc0002,K Srinath
wtc0002,N Pandit
wtc0003,N Pandit
wtc0003,GR Sadashiv Iyer
wtc0004,GR Sadashiv Iyer
wtc0004,HAS Khalid
wtc0005,K Srinath
wtc0005,HAS Khalid
wtc0006,UV Gandhe
wtc0006,YC Barde
wtc0007,K Srinivasan
wtc0007,PG Pathak
wtc0008,AY Dandekar
wtc0008,YC Barde
wtc0009,UV Gandhe
wtc0009,YC Barde
wtc0010,N Janani
wtc0010,VG Rathi
wtc0011,N Janani
wtc0011,VG Rathi
