key,inning_no,batting_team,delivery_no,batter,bowler,non_striker,runs_batter,runs_extras,runs_non_boundary,runs_total,wicket_fielder,wicket_kind,wicket_player_out,extras_type,extras_run,over,ball
apl0007,2,Balkh Legends,4.5,RS Bopara,Ziaur Rahman (2),C Munro,0,0,0,0,,,,,,4,5
apl0007,2,Balkh Legends,4.6,RS Bopara,Ziaur Rahman (2),C Munro,4,0,0,4,,,,,,4,6
apl0007,2,Balkh Legends,5.1,C Munro,Yamin Ahmadzai,RS Bopara,0,0,0,0,,,,,,5,1
apl0007,2,Balkh Legends,5.2,C Munro,Yamin Ahmadzai,RS Bopara,1,0,0,1,,,,,,5,2
apl0007,2,Balkh Legends,5.3,RS Bopara,Yamin Ahmadzai,C Munro,1,0,0,1,,,,,,5,3
apl0007,2,Balkh Legends,5.4,C Munro,Yamin Ahmadzai,RS Bopara,0,0,0,0,,,,,,5,4
apl0007,2,Balkh Legends,5.5,C Munro,Yamin Ahmadzai,RS Bopara,1,0,0,1,,,,,,5,5
apl0007,2,Balkh Legends,5.6,RS Bopara,Yamin Ahmadzai,C Munro,0,0,0,0,,,,,,5,6
apl0007,2,Balkh Legends,6.1,C Munro,Shahid Afridi,RS Bopara,1,0,0,1,,,,,,6,1
apl0007,2,Balkh Legends,6.2,RS Bopara,Shahid Afridi,C Munro,1,0,0,1,,,,,,6,2
apl0007,2,Balkh Legends,6.3,C Munro,Shahid Afridi,RS Bopara,1,0,0,1,,,,,,6,3
apl0007,2,Balkh Legends,6.4,RS Bopara,Shahid Afridi,C Munro,0,0,0,0,,,,,,6,4
apl0007,2,Balkh Legends,6.5,RS Bopara,Shahid Afridi,C Munro,1,0,0,1,,,,,,6,5
apl0007,2,Balkh Legends,6.6,C Munro,Shahid Afridi,RS Bopara,4,0,0,4,,,,,,6,6
apl0007,2,Balkh Legends,7.1,RS Bopara,Sharafuddin Ashraf,C Munro,2,0,0,2,,,,,,7,1
apl0007,2,Balkh Legends,7.2,RS Bopara,Sharafuddin Ashraf,C Munro,1,0,0,1,,,,,,7,2
apl0007,2,Balkh Legends,7.3,C Munro,Sharafuddin Ashraf,RS Bopara,1,0,0,1,,,,,,7,3
apl0007,2,Balkh Legends,7.4,RS Bopara,Sharafuddin Ashraf,C Munro,0,1,0,1,,,,wides,1.0,7,4
apl0007,2,Balkh Legends,7.5,RS Bopara,Sharafuddin Ashraf,C Munro,1,0,0,1,,,,,,7,4
apl0007,2,Balkh Legends,7.6,C Munro,Sharafuddin Ashraf,RS Bopara,1,0,0,1,,,,,,7,5
apl0007,2,Balkh Legends,7.7,RS Bopara,Sharafuddin Ashraf,C Munro,0,0,0,0,,,,,,7,6
apl0007,2,Balkh Legends,8.1,C Munro,Shahid Afridi,RS Bopara,0,0,0,0,,,,,,8,1
apl0007,2,Balkh Legends,8.2,C Munro,Shahid Afridi,RS Bopara,1,0,0,1,,,,,,8,2
apl0007,2,Balkh Legends,8.3,RS Bopara,Shahid Afridi,C Munro,1,0,0,1,,,,,,8,3
apl0007,2,Balkh Legends,8.4,C Munro,Shahid Afridi,RS Bopara,0,1,0,1,,,,wides,1.0,8,4
apl0007,2,Balkh Legends,8.5,C Munro,Shahid Afridi,RS Bopara,1,0,0,1,,,,,,8,4
apl0007,2,Balkh Legends,8.6,RS Bopara,Shahid Afridi,C Munro,1,0,0,1,,,,,,8,5
apl0007,2,Balkh Legends,8.7,C Munro,Shahid Afridi,RS Bopara,1,0,0,1,,,,,,8,6
apl0007,2,Balkh Legends,9.1,C Munro,Sharafuddin Ashraf,RS Bopara,2,0,0,2,,,,,,9,1
apl0007,2,Balkh Legends,9.2,C Munro,Sharafuddin Ashraf,RS Bopara,1,0,0,1,,,,,,9,2
apl0007,2,Balkh Legends,9.3,RS Bopara,Sharafuddin Ashraf,C Munro,6,0,0,6,,,,,,9,3
apl0007,2,Balkh Legends,9.4,RS Bopara,Sharafuddin Ashraf,C Munro,1,0,0,1,,,,,,9,4
apl0007,2,Balkh Legends,9.5,C Munro,Sharafuddin Ashraf,RS Bopara,0,0,0,0,Rahmanullah Gurbaz,caught,C Munro,,,9,5
apl0007,2,Balkh Legends,9.6,Mohammad Nabi,Sharafuddin Ashraf,RS Bopara,0,0,0,0,,,,,,9,6
apl0007,2,Balkh Legends,10.1,RS Bopara,Shahid Afridi,Mohammad Nabi,0,0,0,0,,,,,,10,1
apl0007,2,Balkh Legends,10.2,RS Bopara,Shahid Afridi,Mohammad Nabi,1,0,0,1,,,,,,10,2
apl0007,2,Balkh Legends,10.3,Mohammad Nabi,Shahid Afridi,RS Bopara,1,0,0,1,,,,,,10,3
apl0007,2,Balkh Legends,10.4,RS Bopara,Shahid Afridi,Mohammad Nabi,1,0,0,1,,,,,,10,4
apl0007,2,Balkh Legends,10.5,Mohammad Nabi,Shahid Afridi,RS Bopara,1,0,0,1,,,,,,10,5
apl0007,2,Balkh Legends,10.6,RS Bopara,Shahid Afridi,Mohammad Nabi,1,0,0,1,,,,,,10,6
apl0007,2,Balkh Legends,11.1,RS Bopara,Sharafuddin Ashraf,Mohammad Nabi,0,0,0,0,,,,,,11,1
apl0007,2,Balkh Legends,11.2,RS Bopara,Sharafuddin Ashraf,Mohammad Nabi,0,0,0,0,Shahid Afridi,run out,RS Bopara,,,11,2
apl0007,2,Balkh Legends,11.3,Mohammad Nabi,Sharafuddin Ashraf,Gulbadin Naib,1,0,0,1,,,,,,11,3
apl0007,2,Balkh Legends,11.4,Gulbadin Naib,Sharafuddin Ashraf,Mohammad Nabi,1,0,0,1,,,,,,11,4
apl0007,2,Balkh Legends,11.5,Mohammad Nabi,Sharafuddin Ashraf,Gulbadin Naib,4,0,0,4,,,,,,11,5
apl0007,2,Balkh Legends,11.6,Mohammad Nabi,Sharafuddin Ashraf,Gulbadin Naib,6,0,0,6,,,,,,11,6
apl0007,2,Balkh Legends,12.1,Gulbadin Naib,Shahid Afridi,Mohammad Nabi,1,0,0,1,,,,,,12,1
apl0007,2,Balkh Legends,12.2,Mohammad Nabi,Shahid Afridi,Gulbadin Naib,1,0,0,1,,,,,,12,2
apl0007,2,Balkh Legends,12.3,Gulbadin Naib,Shahid Afridi,Mohammad Nabi,1,0,0,1,,,,,,12,3
apl0007,2,Balkh Legends,12.4,Mohammad Nabi,Shahid Afridi,Gulbadin Naib,6,0,0,6,,,,,,12,4
apl0007,2,Balkh Legends,12.5,Mohammad Nabi,Shahid Afridi,Gulbadin Naib,1,0,0,1,,,,,,12,5
apl0007,2,Balkh Legends,12.6,Gulbadin Naib,Shahid Afridi,Mohammad Nabi,0,0,0,0,,,,,,12,6
apl0007,2,Balkh Legends,13.1,Mohammad Nabi,Yamin Ahmadzai,Gulbadin Naib,1,0,0,1,,,,,,13,1
apl0007,2,Balkh Legends,13.2,Gulbadin Naib,Yamin Ahmadzai,Mohammad Nabi,1,0,0,1,,,,,,13,2
apl0007,2,Balkh Legends,13.3,Mohammad Nabi,Yamin Ahmadzai,Gulbadin Naib,2,0,0,2,,,,,,13,3
apl0007,2,Balkh Legends,13.4,Mohammad Nabi,Yamin Ahmadzai,Gulbadin Naib,6,0,0,6,,,,,,13,4
apl0007,2,Balkh Legends,13.5,Mohammad Nabi,Yamin Ahmadzai,Gulbadin Naib,6,0,0,6,,,,,,13,5
apl0007,2,Balkh Legends,13.6,Mohammad Nabi,Yamin Ahmadzai,Gulbadin Naib,4,0,0,4,,,,,,13,6
apl0007,2,Balkh Legends,14.1,Gulbadin Naib,I Udana,Mohammad Nabi,0,0,0,0,,,,,,14,1
apl0007,2,Balkh Legends,14.2,Gulbadin Naib,I Udana,Mohammad Nabi,0,0,0,0,,,,,,14,2
apl0007,2,Balkh Legends,14.3,Gulbadin Naib,I Udana,Mohammad Nabi,0,0,0,0,,,,,,14,3
apl0007,2,Balkh Legends,14.4,Gulbadin Naib,I Udana,Mohammad Nabi,0,0,0,0,,,,,,14,4
apl0007,2,Balkh Legends,14.5,Gulbadin Naib,I Udana,Mohammad Nabi,4,0,0,4,,,,,,14,5
apl0007,2,Balkh Legends,14.6,Gulbadin Naib,I Udana,Mohammad Nabi,0,0,0,0,,caught and bowled,Gulbadin Naib,,,14,6
apl0007,2,Balkh Legends,15.1,Mohammad Nabi,Ziaur Rahman (2),Mirwais Ashraf,0,0,0,0,Sikandar Raza,caught,Mohammad Nabi,,,15,1
apl0007,2,Balkh Legends,15.2,Qais Ahmad,Ziaur Rahman (2),Mirwais Ashraf,1,0,0,1,,,,,,15,2
apl0007,2,Balkh Legends,15.3,Mirwais Ashraf,Ziaur Rahman (2),Qais Ahmad,1,0,0,1,,,,,,15,3
apl0007,2,Balkh Legends,15.4,Qais Ahmad,Ziaur Rahman (2),Mirwais Ashraf,1,0,0,1,,,,,,15,4
apl0007,2,Balkh Legends,15.5,Mirwais Ashraf,Ziaur Rahman (2),Qais Ahmad,0,0,0,0,,,,,,15,5
apl0007,2,Balkh Legends,15.6,Mirwais Ashraf,Ziaur Rahman (2),Qais Ahmad,4,0,0,4,,,,,,15,6
apl0007,2,Balkh Legends,16.1,Qais Ahmad,Yamin Ahmadzai,Mirwais Ashraf,0,1,0,1,,,,legbyes,1.0,16,1
apl0007,2,Balkh Legends,16.2,Mirwais Ashraf,Yamin Ahmadzai,Qais Ahmad,2,0,0,2,,,,,,16,2
apl0007,2,Balkh Legends,16.3,Mirwais Ashraf,Yamin Ahmadzai,Qais Ahmad,0,0,0,0,,,,,,16,3
apl0007,2,Balkh Legends,16.4,Mirwais Ashraf,Yamin Ahmadzai,Qais Ahmad,1,0,0,1,,,,,,16,4
apl0007,2,Balkh Legends,16.5,Qais Ahmad,Yamin Ahmadzai,Mirwais Ashraf,1,0,0,1,,,,,,16,5
apl0007,2,Balkh Legends,16.6,Mirwais Ashraf,Yamin Ahmadzai,Qais Ahmad,0,0,0,0,,,,,,16,6
apl0007,2,Balkh Legends,17.1,Qais Ahmad,Ziaur Rahman (2),Mirwais Ashraf,0,0,0,0,,,,,,17,1
apl0007,2,Balkh Legends,17.2,Qais Ahmad,Ziaur Rahman (2),Mirwais Ashraf,4,0,0,4,,,,,,17,2
apl0007,2,Balkh Legends,17.3,Qais Ahmad,Ziaur Rahman (2),Mirwais Ashraf,2,0,0,2,,,,,,17,3
apl0007,2,Balkh Legends,17.4,Qais Ahmad,Ziaur Rahman (2),Mirwais Ashraf,0,0,0,0,Shahid Afridi,caught,Qais Ahmad,,,17,4
apl0007,2,Balkh Legends,17.5,Mirwais Ashraf,Ziaur Rahman (2),Aftab Alam,1,0,0,1,,,,,,17,5
apl0007,2,Balkh Legends,17.6,Aftab Alam,Ziaur Rahman (2),Mirwais Ashraf,1,0,0,1,,,,,,17,6
apl0007,2,Balkh Legends,18.1,Aftab Alam,I Udana,Mirwais Ashraf,1,0,0,1,,,,,,18,1
apl0007,2,Balkh Legends,18.2,Mirwais Ashraf,I Udana,Aftab Alam,6,0,0,6,,,,,,18,2
apl0007,2,Balkh Legends,18.3,Mirwais Ashraf,I Udana,Aftab Alam,1,0,0,1,,,,,,18,3
apl0007,2,Balkh Legends,18.4,Aftab Alam,I Udana,Mirwais Ashraf,0,0,0,0,Shahid Afridi,caught,Aftab Alam,,,18,4
apl0007,2,Balkh Legends,18.5,Ikram Alikhil,I Udana,Mirwais Ashraf,1,0,0,1,,,,,,18,5
apl0007,2,Balkh Legends,18.6,Mirwais Ashraf,I Udana,Ikram Alikhil,0,0,0,0,Sharafuddin Ashraf,caught,Mirwais Ashraf,,,18,6
apl0008,1,Balkh Legends,0.1,CH Gayle,MJ McClenaghan,Usman Ghani,1,0,0,1,,,,,,0,1
apl0008,1,Balkh Legends,0.2,Usman Ghani,MJ McClenaghan,CH Gayle,0,0,0,0,,,,,,0,2
apl0008,1,Balkh Legends,0.3,Usman Ghani,MJ McClenaghan,CH Gayle,0,0,0,0,Naveen-ul-Haq,caught,Usman Ghani,,,0,3
apl0008,1,Balkh Legends,0.4,CH Gayle,MJ McClenaghan,C Munro,0,0,0,0,,,,,,0,4
apl0008,1,Balkh Legends,0.5,CH Gayle,MJ McClenaghan,C Munro,0,0,0,0,,,,,,0,5
apl0008,1,Balkh Legends,0.6,CH Gayle,MJ McClenaghan,C Munro,0,0,0,0,,,,,,0,6
apl0008,1,Balkh Legends,1.1,C Munro,Naveen-ul-Haq,CH Gayle,0,0,0,0,,,,,,1,1
apl0008,1,Balkh Legends,1.2,C Munro,Naveen-ul-Haq,CH Gayle,1,0,0,1,,,,,,1,2
apl0008,1,Balkh Legends,1.3,CH Gayle,Naveen-ul-Haq,C Munro,1,0,0,1,,,,,,1,3
apl0008,1,Balkh Legends,1.4,C Munro,Naveen-ul-Haq,CH Gayle,0,0,0,0,,,,,,1,4
apl0008,1,Balkh Legends,1.5,C Munro,Naveen-ul-Haq,CH Gayle,0,0,0,0,,,,,,1,5
apl0008,1,Balkh Legends,1.6,C Munro,Naveen-ul-Haq,CH Gayle,4,0,0,4,,,,,,1,6
apl0008,1,Balkh Legends,2.1,CH Gayle,Mujeeb Ur Rahman,C Munro,0,0,0,0,,,,,,2,1
apl0008,1,Balkh Legends,2.2,CH Gayle,Mujeeb Ur Rahman,C Munro,1,0,0,1,,,,,,2,2
apl0008,1,Balkh Legends,2.3,C Munro,Mujeeb Ur Rahman,CH Gayle,0,0,0,0,,,,,,2,3
apl0008,1,Balkh Legends,2.4,C Munro,Mujeeb Ur Rahman,CH Gayle,0,0,0,0,,,,,,2,4
apl0008,1,Balkh Legends,2.5,C Munro,Mujeeb Ur Rahman,CH Gayle,1,0,0,1,,,,,,2,5
apl0008,1,Balkh Legends,2.6,CH Gayle,Mujeeb Ur Rahman,C Munro,0,1,0,1,,,,wides,1.0,2,6
apl0008,1,Balkh Legends,2.7,CH Gayle,Mujeeb Ur Rahman,C Munro,0,0,0,0,,,,,,2,6
apl0008,1,Balkh Legends,3.1,C Munro,MJ McClenaghan,CH Gayle,0,0,0,0,,,,,,3,1
apl0008,1,Balkh Legends,3.2,C Munro,MJ McClenaghan,CH Gayle,6,0,0,6,,,,,,3,2
apl0008,1,Balkh Legends,3.3,C Munro,MJ McClenaghan,CH Gayle,4,0,0,4,,,,,,3,3
apl0008,1,Balkh Legends,3.4,C Munro,MJ McClenaghan,CH Gayle,4,0,0,4,,,,,,3,4
apl0008,1,Balkh Legends,3.5,C Munro,MJ McClenaghan,CH Gayle,0,0,0,0,,,,,,3,5
apl0008,1,Balkh Legends,3.6,C Munro,MJ McClenaghan,CH Gayle,0,0,0,0,,,,,,3,6
apl0008,1,Balkh Legends,4.1,CH Gayle,Zahir Khan,C Munro,0,0,0,0,,,,,,4,1
apl0008,1,Balkh Legends,4.2,CH Gayle,Zahir Khan,C Munro,4,0,0,4,,,,,,4,2
apl0008,1,Balkh Legends,4.3,CH Gayle,Zahir Khan,C Munro,6,0,0,6,,,,,,4,3
apl0008,1,Balkh Legends,4.4,CH Gayle,Zahir Khan,C Munro,4,0,0,4,,,,,,4,4
apl0008,1,Balkh Legends,4.5,CH Gayle,Zahir Khan,C Munro,0,0,0,0,,,,,,4,5
apl0008,1,Balkh Legends,4.6,CH Gayle,Zahir Khan,C Munro,0,0,0,0,,,,,,4,6
apl0008,1,Balkh Legends,5.1,C Munro,BCJ Cutting,CH Gayle,4,0,0,4,,,,,,5,1
apl0008,1,Balkh Legends,5.2,C Munro,BCJ Cutting,CH Gayle,0,0,0,0,,,,,,5,2
apl0008,1,Balkh Legends,5.3,C Munro,BCJ Cutting,CH Gayle,1,0,0,1,,,,,,5,3
apl0008,1,Balkh Legends,5.4,CH Gayle,BCJ Cutting,C Munro,0,0,0,0,,,,,,5,4
apl0008,1,Balkh Legends,5.5,CH Gayle,BCJ Cutting,C Munro,1,0,0,1,,,,,,5,5
apl0008,1,Balkh Legends,5.6,C Munro,BCJ Cutting,CH Gayle,0,0,0,0,,,,,,5,6
apl0008,1,Balkh Legends,6.1,CH Gayle,Zahir Khan,C Munro,1,0,0,1,,,,,,6,1
apl0008,1,Balkh Legends,6.2,C Munro,Zahir Khan,CH Gayle,0,0,0,0,,,,,,6,2
apl0008,1,Balkh Legends,6.3,C Munro,Zahir Khan,CH Gayle,4,0,0,4,,,,,,6,3
apl0008,1,Balkh Legends,6.4,C Munro,Zahir Khan,CH Gayle,2,0,0,2,,,,,,6,4
apl0008,1,Balkh Legends,6.5,C Munro,Zahir Khan,CH Gayle,0,0,0,0,,,,,,6,5
apl0008,1,Balkh Legends,6.6,C Munro,Zahir Khan,CH Gayle,1,0,0,1,,,,,,6,6
apl0008,1,Balkh Legends,7.1,C Munro,Naveen-ul-Haq,CH Gayle,0,1,0,1,,,,legbyes,1.0,7,1
apl0008,1,Balkh Legends,7.2,CH Gayle,Naveen-ul-Haq,C Munro,0,0,0,0,,,,,,7,2
apl0008,1,Balkh Legends,7.3,CH Gayle,Naveen-ul-Haq,C Munro,0,0,0,0,,,,,,7,3
apl0008,1,Balkh Legends,7.4,CH Gayle,Naveen-ul-Haq,C Munro,0,1,0,1,,,,wides,1.0,7,4
apl0008,1,Balkh Legends,7.5,CH Gayle,Naveen-ul-Haq,C Munro,0,0,0,0,,,,,,7,4
apl0008,1,Balkh Legends,7.6,CH Gayle,Naveen-ul-Haq,C Munro,1,0,0,1,,,,,,7,5
apl0008,1,Balkh Legends,7.7,C Munro,Naveen-ul-Haq,CH Gayle,1,0,0,1,,,,,,7,6
apl0008,1,Balkh Legends,8.1,C Munro,Mujeeb Ur Rahman,CH Gayle,0,0,0,0,,,,,,8,1
apl0008,1,Balkh Legends,8.2,C Munro,Mujeeb Ur Rahman,CH Gayle,0,0,0,0,,bowled,C Munro,,,8,2
apl0008,1,Balkh Legends,8.3,RN ten Doeschate,Mujeeb Ur Rahman,CH Gayle,1,0,0,1,,,,,,8,3
apl0008,1,Balkh Legends,8.4,CH Gayle,Mujeeb Ur Rahman,RN ten Doeschate,0,0,0,0,,,,,,8,4
apl0008,1,Balkh Legends,8.5,CH Gayle,Mujeeb Ur Rahman,RN ten Doeschate,0,0,0,0,,,,,,8,5
apl0008,1,Balkh Legends,8.6,CH Gayle,Mujeeb Ur Rahman,RN ten Doeschate,0,0,0,0,,caught and bowled,CH Gayle,,,8,6
apl0008,1,Balkh Legends,9.1,RN ten Doeschate,Rahmat Shah,RS Bopara,1,0,0,1,,,,,,9,1
apl0008,1,Balkh Legends,9.2,RS Bopara,Rahmat Shah,RN ten Doeschate,0,0,0,0,,,,,,9,2
apl0008,1,Balkh Legends,9.3,RS Bopara,Rahmat Shah,RN ten Doeschate,0,0,0,0,,,,,,9,3
apl0008,1,Balkh Legends,9.4,RS Bopara,Rahmat Shah,RN ten Doeschate,3,0,0,3,,,,,,9,4
apl0008,1,Balkh Legends,9.5,RN ten Doeschate,Rahmat Shah,RS Bopara,0,0,0,0,,,,,,9,5
apl0008,1,Balkh Legends,9.6,RN ten Doeschate,Rahmat Shah,RS Bopara,1,0,0,1,,,,,,9,6
apl0008,1,Balkh Legends,10.1,RN ten Doeschate,BCJ Cutting,RS Bopara,0,0,0,0,J Charles,run out,RS Bopara,,,10,1
apl0008,1,Balkh Legends,10.2,Ikram Alikhil,BCJ Cutting,RN ten Doeschate,0,0,0,0,,,,,,10,2
apl0008,1,Balkh Legends,10.3,Ikram Alikhil,BCJ Cutting,RN ten Doeschate,2,0,0,2,,,,,,10,3
apl0008,1,Balkh Legends,10.4,Ikram Alikhil,BCJ Cutting,RN ten Doeschate,0,0,0,0,,,,,,10,4
apl0008,1,Balkh Legends,10.5,Ikram Alikhil,BCJ Cutting,RN ten Doeschate,1,0,0,1,,,,,,10,5
apl0008,1,Balkh Legends,10.6,RN ten Doeschate,BCJ Cutting,Ikram Alikhil,1,0,0,1,,,,,,10,6
apl0008,1,Balkh Legends,11.1,RN ten Doeschate,Rahmat Shah,Ikram Alikhil,4,0,0,4,,,,,,11,1
apl0008,1,Balkh Legends,11.2,RN ten Doeschate,Rahmat Shah,Ikram Alikhil,1,0,0,1,,,,,,11,2
apl0008,1,Balkh Legends,11.3,Ikram Alikhil,Rahmat Shah,RN ten Doeschate,0,0,0,0,,,,,,11,3
apl0008,1,Balkh Legends,11.4,Ikram Alikhil,Rahmat Shah,RN ten Doeschate,1,0,0,1,,,,,,11,4
apl0008,1,Balkh Legends,11.5,RN ten Doeschate,Rahmat Shah,Ikram Alikhil,6,0,0,6,,,,,,11,5
apl0008,1,Balkh Legends,11.6,RN ten Doeschate,Rahmat Shah,Ikram Alikhil,1,0,0,1,,,,,,11,6
apl0008,1,Balkh Legends,12.1,RN ten Doeschate,Zahir Khan,Ikram Alikhil,0,0,0,0,,,,,,12,1
apl0008,1,Balkh Legends,12.2,RN ten Doeschate,Zahir Khan,Ikram Alikhil,0,0,0,0,,,,,,12,2
apl0008,1,Balkh Legends,12.3,RN ten Doeschate,Zahir Khan,Ikram Alikhil,1,0,0,1,,,,,,12,3
apl0008,1,Balkh Legends,12.4,Ikram Alikhil,Zahir Khan,RN ten Doeschate,1,0,0,1,,,,,,12,4
apl0008,1,Balkh Legends,12.5,RN ten Doeschate,Zahir Khan,Ikram Alikhil,1,0,0,1,,,,,,12,5
apl0008,1,Balkh Legends,12.6,Ikram Alikhil,Zahir Khan,RN ten Doeschate,0,0,0,0,,bowled,Ikram Alikhil,,,12,6
apl0008,1,Balkh Legends,13.1,RN ten Doeschate,Mujeeb Ur Rahman,Mohammad Nabi,1,0,0,1,,,,,,13,1
apl0008,1,Balkh Legends,13.2,Mohammad Nabi,Mujeeb Ur Rahman,RN ten Doeschate,1,0,0,1,,,,,,13,2
apl0008,1,Balkh Legends,13.3,RN ten Doeschate,Mujeeb Ur Rahman,Mohammad Nabi,2,0,0,2,,,,,,13,3
apl0008,1,Balkh Legends,13.4,RN ten Doeschate,Mujeeb Ur Rahman,Mohammad Nabi,1,0,0,1,,,,,,13,4
apl0008,1,Balkh Legends,13.5,Mohammad Nabi,Mujeeb Ur Rahman,RN ten Doeschate,0,0,0,0,,,,,,13,5
apl0008,1,Balkh Legends,13.6,Mohammad Nabi,Mujeeb Ur Rahman,RN ten Doeschate,1,0,0,1,,,,,,13,6
apl0008,1,Balkh Legends,14.1,Mohammad Nabi,Naveen-ul-Haq,RN ten Doeschate,0,0,0,0,,,,,,14,1
apl0008,1,Balkh Legends,14.2,Mohammad Nabi,Naveen-ul-Haq,RN ten Doeschate,1,0,0,1,,,,,,14,2
apl0008,1,Balkh Legends,14.3,RN ten Doeschate,Naveen-ul-Haq,Mohammad Nabi,1,0,0,1,,,,,,14,3
apl0008,1,Balkh Legends,14.4,Mohammad Nabi,Naveen-ul-Haq,RN ten Doeschate,0,0,0,0,,,,,,14,4
apl0008,1,Balkh Legends,14.5,Mohammad Nabi,Naveen-ul-Haq,RN ten Doeschate,2,0,0,2,,,,,,14,5
apl0008,1,Balkh Legends,14.6,Mohammad Nabi,Naveen-ul-Haq,RN ten Doeschate,1,0,0,1,,,,,,14,6
apl0008,1,Balkh Legends,15.1,Mohammad Nabi,Mujeeb Ur Rahman,RN ten Doeschate,2,0,0,2,,,,,,15,1
apl0008,1,Balkh Legends,15.2,Mohammad Nabi,Mujeeb Ur Rahman,RN ten Doeschate,1,0,0,1,,,,,,15,2
apl0008,1,Balkh Legends,15.3,RN ten Doeschate,Mujeeb Ur Rahman,Mohammad Nabi,0,1,0,1,,,,legbyes,1.0,15,3
apl0008,1,Balkh Legends,15.4,Mohammad Nabi,Mujeeb Ur Rahman,RN ten Doeschate,6,0,0,6,,,,,,15,4
apl0008,1,Balkh Legends,15.5,Mohammad Nabi,Mujeeb Ur Rahman,RN ten Doeschate,0,0,0,0,,,,,,15,5
apl0008,1,Balkh Legends,15.6,Mohammad Nabi,Mujeeb Ur Rahman,RN ten Doeschate,0,0,0,0,,,,,,15,6
apl0008,1,Balkh Legends,16.1,RN ten Doeschate,MJ McClenaghan,Mohammad Nabi,1,0,0,1,,,,,,16,1
apl0008,1,Balkh Legends,16.2,Mohammad Nabi,MJ McClenaghan,RN ten Doeschate,4,0,0,4,,,,,,16,2
apl0008,1,Balkh Legends,16.3,Mohammad Nabi,MJ McClenaghan,RN ten Doeschate,0,0,0,0,,,,,,16,3
apl0008,1,Balkh Legends,16.4,Mohammad Nabi,MJ McClenaghan,RN ten Doeschate,1,0,0,1,,,,,,16,4
apl0008,1,Balkh Legends,16.5,RN ten Doeschate,MJ McClenaghan,Mohammad Nabi,1,0,0,1,,,,,,16,5
apl0008,1,Balkh Legends,16.6,Mohammad Nabi,MJ McClenaghan,RN ten Doeschate,0,0,0,0,,,,,,16,6
apl0008,1,Balkh Legends,17.1,RN ten Doeschate,BCJ Cutting,Mohammad Nabi,4,0,0,4,,,,,,17,1
apl0008,1,Balkh Legends,17.2,RN ten Doeschate,BCJ Cutting,Mohammad Nabi,1,0,0,1,,,,,,17,2
apl0008,1,Balkh Legends,17.3,Mohammad Nabi,BCJ Cutting,RN ten Doeschate,0,0,0,0,AP Devcich,caught,Mohammad Nabi,,,17,3
apl0008,1,Balkh Legends,17.4,RN ten Doeschate,BCJ Cutting,Gulbadin Naib,0,1,0,1,,,,legbyes,1.0,17,4
apl0008,1,Balkh Legends,17.5,Gulbadin Naib,BCJ Cutting,RN ten Doeschate,1,0,0,1,,,,,,17,5
apl0008,1,Balkh Legends,17.6,RN ten Doeschate,BCJ Cutting,Gulbadin Naib,1,0,0,1,,,,,,17,6
apl0008,1,Balkh Legends,18.1,RN ten Doeschate,MJ McClenaghan,Gulbadin Naib,4,0,0,4,,,,,,18,1
apl0008,1,Balkh Legends,18.2,RN ten Doeschate,MJ McClenaghan,Gulbadin Naib,0,0,0,0,J Charles,caught,RN ten Doeschate,,,18,2
apl0008,1,Balkh Legends,18.3,Gulbadin Naib,MJ McClenaghan,Mirwais Ashraf,1,1,0,2,,,,noballs,1.0,18,3
apl0008,1,Balkh Legends,18.4,Mirwais Ashraf,MJ McClenaghan,Gulbadin Naib,1,0,0,1,,,,,,18,3
apl0008,1,Balkh Legends,18.5,Gulbadin Naib,MJ McClenaghan,Mirwais Ashraf,4,0,0,4,,,,,,18,4
apl0008,1,Balkh Legends,18.6,Gulbadin Naib,MJ McClenaghan,Mirwais Ashraf,1,0,0,1,,,,,,18,5
apl0008,1,Balkh Legends,18.7,Mirwais Ashraf,MJ McClenaghan,Gulbadin Naib,2,0,0,2,,,,,,18,6
apl0008,1,Balkh Legends,19.1,Gulbadin Naib,BCJ Cutting,Mirwais Ashraf,0,0,0,0,,,,,,19,1
apl0008,1,Balkh Legends,19.2,Gulbadin Naib,BCJ Cutting,Mirwais Ashraf,4,0,0,4,,,,,,19,2
apl0008,1,Balkh Legends,19.3,Gulbadin Naib,BCJ Cutting,Mirwais Ashraf,4,0,0,4,,,,,,19,3
apl0008,1,Balkh Legends,19.4,Gulbadin Naib,BCJ Cutting,Mirwais Ashraf,1,0,0,1,,,,,,19,4
apl0008,1,Balkh Legends,19.5,Mirwais Ashraf,BCJ Cutting,Gulbadin Naib,1,0,0,1,,,,,,19,5
apl0008,1,Balkh Legends,19.6,Gulbadin Naib,BCJ Cutting,Mirwais Ashraf,1,0,0,1,,,,,,19,6
apl0008,2,Nangarhar Leopards,0.1,Najeeb Tarakai,Mohammad Nabi,AP Devcich,1,0,0,1,,,,,,0,1
apl0008,2,Nangarhar Leopards,0.2,AP Devcich,Mohammad Nabi,Najeeb Tarakai,0,0,0,0,,,,,,0,2
apl0008,2,Nangarhar Leopards,0.3,AP Devcich,Mohammad Nabi,Najeeb Tarakai,0,0,0,0,,,,,,0,3
apl0008,2,Nangarhar Leopards,0.4,AP Devcich,Mohammad Nabi,Najeeb Tarakai,0,0,0,0,,,,,,0,4
