key,player_of_match
apl0001,LJ Evans
apl0002,RN ten Doeschate
apl0003,BCJ Cutting
apl0004,Gulbadin Naib
apl0005,BCJ Cutting
apl0006,Hazratullah
apl0007,CS Delport
apl0008,Mirwais Ashraf
apl0009,Shahidullah
apl0010,Rahmat Shah
apl0011,I Udana
apl0012,Karim Janat
apl0013,RN ten Doeschate
apl0014,Mohammad Shahzad
apl0015,CH Gayle
apl0016,Rashid Khan
apl0017,Asghar Stanikzai
apl0018,ADS Fletcher
apl0019,Mohammad Shahzad
apl0020,CH Gayle
apl0021,Mohammad Nabi
apl0022,Rashid Khan
apl0023,Qais Ahmad
