key,date
apl0001,2018-10-05
apl0002,2018-10-06
apl0003,2018-10-06
apl0004,2018-10-07
apl0005,2018-10-07
apl0006,2018-10-09
apl0007,2018-10-10
apl0008,2018-10-11
apl0009,2018-10-11
apl0010,2018-10-12
apl0011,2018-10-12
apl0012,2018-10-13
apl0013,2018-10-13
apl0014,2018-10-14
apl0015,2018-10-14
apl0016,2018-10-16
apl0017,2018-10-17
apl0018,2018-10-17
apl0019,2018-10-18
apl0020,2018-10-18
apl0021,2018-10-19
apl0022,2018-10-20
apl0023,2018-10-21
