key,team
t20s0432,India
t20s0433,Australia
t20s0433,West Indies
t20s0434,Australia
t20s0434,Pakistan
t20s0435,Ireland
t20s0435,South Africa
t20s0436,England
t20s0436,South Africa
t20s0437,Netherlands
t20s0437,New Zealand
t20s0438,England
t20s0438,Sri Lanka
t20s0439,Bangladesh
t20s0439,India
t20s0440,Australia
t20s0440,India
t20s0441,Bangladesh
t20s0441,Pakistan
t20s0442,New Zealand
t20s0442,South Africa
t20s0443,Ireland
t20s0443,Pakistan
t20s0444,New Zealand
t20s0444,Sri Lanka
t20s0445,England
t20s0445,Netherlands
t20s0446,India
t20s0446,West Indies
t20s0447,Bangladesh
t20s0447,Sri Lanka
t20s0448,Pakistan
t20s0448,West Indies
t20s0449,Bangladesh
t20s0449,Australia
t20s0450,India
t20s0450,Pakistan
t20s0451,New Zealand
t20s0451,Sri Lanka
t20s0452,Bangladesh
t20s0452,Ireland
t20s0453,Pakistan
t20s0453,Sri Lanka
t20s0454,Australia
t20s0454,West Indies
t20s0455,Sri Lanka
t20s0455,West Indies
t20s0456,England
t20s0456,South Africa
t20s0457,India
t20s0457,South Africa
t20s0458,Australia
t20s0458,England
t20s0459,India
t20s0459,Sri Lanka
t20s0460,England
t20s0460,Sri Lanka
t20s0461,West Indies
t20s0461,New Zealand
t20s0462,West Indies
t20s0462,New Zealand
t20s0463,West Indies
t20s0463,Bangladesh
t20s0464,Australia
t20s0464,Pakistan
t20s0465,Australia
t20s0465,Pakistan
t20s0466,England
t20s0466,South Africa
t20s0467,Australia
t20s0467,Pakistan
t20s0468,England
t20s0468,South Africa
t20s0469,Australia
t20s0469,Pakistan
t20s0470,England
t20s0470,South Africa
t20s0471,England
t20s0471,India
t20s0472,Australia
t20s0472,Pakistan
t20s0473,Sri Lanka
t20s0473,South Africa
t20s0474,Sri Lanka
t20s0474,South Africa
t20s0475,Sri Lanka
t20s0475,South Africa
t20s0476,Australia
t20s0476,West Indies
t20s0477,Australia
t20s0477,South Africa
t20s0478,Australia
t20s0478,West Indies
t20s0479,Australia
t20s0479,South Africa
t20s0480,Australia
t20s0480,South Africa
t20s0481,Hong Kong
t20s0481,Nepal
t20s0482,New Zealand
t20s0482,Pakistan
t20s0483,New Zealand
t20s0483,Pakistan
t20s0484,South Africa
t20s0484,West Indies
t20s0485,South Africa
t20s0485,West Indies
t20s0486,South Africa
t20s0486,West Indies
t20s0487,Pakistan
t20s0487,Sri Lanka
t20s0488,Pakistan
t20s0488,Sri Lanka
t20s0489,Pakistan
t20s0489,South Africa
t20s0490,Pakistan
t20s0490,South Africa
t20s0491,Pakistan
t20s0491,South Africa
t20s0492,Bangladesh
t20s0492,Pakistan
t20s0493,Pakistan
t20s0493,Zimbabwe
t20s0494,Sri Lanka
t20s0494,West Indies
t20s0495,Pakistan
t20s0495,Zimbabwe
t20s0496,Sri Lanka
t20s0496,West Indies
t20s0497,Sri Lanka
t20s0497,West Indies
t20s0498,Ireland
t20s0498,Scotland
t20s0499,England
t20s0499,New Zealand
t20s0500,Netherlands
t20s0500,Nepal
t20s0501,Netherlands
t20s0501,Nepal
t20s0502,Bangladesh
t20s0502,South Africa
t20s0503,Bangladesh
t20s0503,South Africa
t20s0504,Afghanistan
t20s0504,Netherlands
t20s0505,Scotland
t20s0505,United Arab Emirates
t20s0506,Afghanistan
t20s0506,United Arab Emirates
t20s0507,Scotland
t20s0507,Netherlands
t20s0508,Scotland
t20s0508,Afghanistan
t20s0509,Netherlands
t20s0509,United Arab Emirates
t20s0510,Nepal
t20s0510,Ireland
t20s0511,Hong Kong
t20s0511,Nepal
t20s0512,Ireland
t20s0512,Papua New Guinea
t20s0513,Zimbabwe
t20s0513,India
t20s0514,Ireland
t20s0514,Hong Kong
t20s0515,Nepal
t20s0515,Papua New Guinea
t20s0516,Zimbabwe
t20s0516,India
t20s0517,Afghanistan
t20s0517,Hong Kong
t20s0518,Afghanistan
t20s0518,Papua New Guinea
t20s0519,Ireland
t20s0519,Netherlands
t20s0520,Afghanistan
t20s0520,Oman
t20s0521,Hong Kong
t20s0521,Scotland
t20s0522,Sri Lanka
