key,player_of_match
t20s1149,WA Duraisingam
t20s1150,KE Bryce
t20s1151,Nahida Akter
t20s1152,L Delany
t20s1153,B Tau
t20s1154,C Sutthiruang
t20s1155,LRPL Taylor
t20s1156,Nahida Akter
t20s1157,S Jimmy
t20s1158,Nigar Sultana
t20s1159,HDJ Siegers
t20s1160,S Laomi
t20s1161,TG Southee
t20s1162,SJ Bryce
t20s1163,S Laomi
t20s1164,Sanjida Islam
t20s1165,SL Malinga
t20s1166,SJ Bryce
t20s1167,Sanjida Islam
t20s1168,S Ramautar
t20s1169,KJ Garth
t20s1170,S Sunday
t20s1171,Afif Hossain
t20s1172,MM Lanning
t20s1173,Najibullah Zadran
t20s1174,Mohammad Nabi
t20s1175,HG Munsey
t20s1176,AJ Healy
t20s1177,A Balbirnie
t20s1178,BN Cooper
t20s1179,JL Jonassen
t20s1180,Mahmudullah
t20s1181,V Kohli
t20s1183,KY Chan
t20s1184,S Miyaji
t20s1185,F Song
t20s1186,N Tokizawa
t20s1187,CB Mpofu
t20s1188,Shakib Al Hasan
t20s1189,Sun Meng Yao
t20s1190,BE Hendricks
t20s1191,DB Sharma
t20s1192,R Mutumbami
t20s1193,P Khadka
t20s1194,J Rasu
t20s1195,SC Williams
t20s1196,BL Mooney
t20s1197,BL Mooney
t20s1198,PK Matautaava
t20s1199,SC Williams
t20s1200,Poonam Yadav
t20s1201,N Nipiko
t20s1202,AJ Healy
t20s1203,H Kaur
t20s1204,J Rasu
t20s1205,PJ Moor
t20s1206,Syed Aziz
t20s1207,L Lee
t20s1208,MD Gunathilaka
t20s1212,PBB Rajapaksa
t20s1215,PWH de Silva
t20s1220,Fayyaz Butt
t20s1221,MP O'Dowd
t20s1222,PR Stirling
t20s1223,S Vijayakumar
t20s1224,Rohan Mustafa
t20s1225,RD Berrington
t20s1226,RN ten Doeschate
t20s1227,JW Jenner
t20s1228,N Vanua
t20s1229,Aamir Kaleem
t20s1230,NMS Param
t20s1231,NR Kumar
t20s1232,A Vala
t20s1233,NR Kumar
t20s1234,DM Gondaria
t20s1235,GJ Delany
t20s1236,Rameez Shahzad
t20s1237,Hamza Tahir
t20s1238,B Ward
t20s1239,RE van der Merwe
t20s1240,JJ Smit
t20s1241,SS McKechnie
t20s1242,NR Kumar
t20s1243,IA Karim
t20s1244,Aamir Kaleem
t20s1245,BM Scholtz
t20s1246,CS MacLeod
t20s1247,KD Shah
t20s1248,Zawar Farid
t20s1251,Jatinder Singh
t20s1252,MG Erasmus
t20s1253,MR Adair
t20s1254,D Ravu
t20s1255,Bismah Maroof
t20s1259,MG Erasmus
t20s1260,CN Ackermann
t20s1261,CA Young
t20s1263,Muhammad Usman
t20s1264,PM Seelaar
t20s1266,Mohammad Ghazanfar
t20s1267,N Vanua
t20s1268,DA Warner
t20s1269,JJ Smit
t20s1270,BD Glover
t20s1271,Jatinder Singh
t20s1272,HG Munsey
t20s1273,DA Warner
t20s1274,MH Cross
t20s1275,N Vanua
t20s1276,RE van der Merwe
t20s1277,JM Vince
t20s1278,DA Warner
t20s1279,BD Glover
t20s1280,Simi Singh
t20s1281,MJ Santner
t20s1282,Mushfiqur Rahim
t20s1284,C de Grandhomme
t20s1285,SPD Smith
t20s1286,RG Sharma
t20s1287,DJ Malan
t20s1288,SA Abbott
t20s1289,Shafali Verma
t20s1290,DB Sharma
t20s1291,JM Bairstow
t20s1292,DL Chahar
t20s1293,JI Rodrigues
t20s1294,KA Pollard
t20s1295,Karim Janat
t20s1296,HK Matthews
t20s1297,Rahmanullah Gurbaz
t20s1298,V Krishnamurthy
t20s1299,Anjali Chand
t20s1300,Rabeya Khan
t20s1301,Nigar Sultana
t20s1302,G Malla
t20s1303,Karan KC
t20s1304,V Kohli
t20s1305,Anjali Chand
t20s1306,Ibrahim Hassan
t20s1307,LMP Simmons
t20s1308,LN Rajbanshi
t20s1309,KL Rahul
t20s1310,AE Jones
t20s1311,AE Jones
t20s1312,HC Knight
t20s1313,NA Saini
t20s1314,SN Thakur
t20s1315,PR Stirling
t20s1317,LMP Simmons
t20s1318,Shoaib Malik
t20s1319,SS Iyer
t20s1320,Babar Azam
t20s1321,KL Rahul
t20s1322,RG Sharma
t20s1323,SN Thakur
t20s1324,HC Knight
t20s1325,HC Knight
t20s1327,JJ Bumrah
t20s1328,EA Perry
t20s1329,CM Gough
t20s1330,AM Healey
t20s1332,JE Ronalds
t20s1333,A Shrubsole
t20s1334,ST Frohnmayer
t20s1335,A Gardner
t20s1337,S Molineux
t20s1339,L Ngidi
t20s1340,JL Jonassen
t20s1341,MM Ali
t20s1342,EJG Morgan
t20s1343,Khizar Hayat
t20s1344,Virandeep Singh
t20s1345,AC Agar
t20s1346,Poonam Yadav
t20s1347,HNK Jensen
t20s1348,SR Taylor
t20s1349,Ahmed Faiz Mohammad Noor
t20s1350,Q de Kock
t20s1351,D van Niekerk
t20s1352,Virandeep Singh
t20s1353,Shafali Verma
t20s1354,RL Haynes
t20s1355,MNM Aslam
t20s1356,Sarfaraz Ali
t20s1357,Chirag Suri
t20s1358,Khawar Ali
t20s1359,Junaid Siddique (2)
t20s1360,R Sandaruwan
t20s1361,KD Shah
t20s1362,MA Starc
t20s1363,Javeria Khan
t20s1364,HC Knight
t20s1365,Sultan Ahmed (2)
t20s1366,AJ Healy
t20s1367,Shafali Verma
t20s1368,HC Knight
t20s1369,L Lee
t20s1370,Sidhant Singh
t20s1371,RP Yadav
t20s1372,HNK Jensen
t20s1373,Pavandeep Singh
t20s1374,Haroon Arshad
t20s1375,NR Sciver
t20s1376,L Wolvaardt
t20s1377,G Wareham
t20s1378,HASD Siriwardene
t20s1382,Manpreet Singh
t20s1383,Karan KC
t20s1384,O Thomas
t20s1385,MM Lanning
t20s1387,Rashid Khan
t20s1388,AD Russell
t20s1389,Mujeeb Ur Rahman
t20s1392,AJ Healy
t20s1393,Soumya Sarkar
t20s1394,KJ O'Brien
t20s1395,Liton Das
t20s1396,CM Gough
t20s1397,A Bierwisch
t20s1398,JE Ronalds
t20s1399,CM Gough
t20s1400,A Bierwisch
t20s1401,IDA Damarell
t20s1406,EJG Morgan
t20s1407,Mohammad Hafeez
t20s1408,DJ Malan
t20s1409,JC Buttler
t20s1410,MR Marsh
t20s1411,TT Beaumont
t20s1412,S Glenn
t20s1413,NR Sciver
t20s1414,A Gardner
t20s1415,S Molineux
t20s1416,AE Jones
t20s1417,SS Connell
t20s1418,AC Kerr
t20s1419,Bakhtiar Tahiri
t20s1420,R Satheesan
t20s1421,S Vashisht
t20s1422,Babar Azam
t20s1423,Haider Ali
t20s1424,Usman Qadir
t20s1425,JM Bairstow
t20s1426,LH Ferguson
t20s1427,DJ Malan
t20s1428,GD Phillips
t20s1430,DJ Malan
t20s1431,YS Chahal
t20s1432,HH Pandya
t20s1433,MJ Swepson
t20s1434,JA Duffy
t20s1435,TG Southee
t20s1436,Mohammad Rizwan
t20s1439,Javeria Khan
t20s1440,Mohammad Rizwan
t20s1441,D Pretorius
t20s1442,Mohammad Nawaz (3)
t20s1443,DP Conway
t20s1444,MJ Guptill
t20s1445,KA Pollard
t20s1446,S Glenn
t20s1447,AC Agar
t20s1448,PWH de Silva
t20s1449,FR Davies
t20s1450,AJ Finch
t20s1451,FA Allen
t20s1452,KH Brunt
t20s1453,MJ Guptill
t20s1454,JC Archer
t20s1455,Ishan Kishan
t20s1456,JC Buttler
t20s1457,Rahmanullah Gurbaz
t20s1458,SA Yadav
t20s1459,Mohammad Nabi
t20s1460,A Bosch
t20s1461,Najibullah Zadran
t20s1462,B Kumar
t20s1463,L Wolvaardt
t20s1464,RS Gayakwad
t20s1465,A Gardner
t20s1466,DP Conway
t20s1467,FL Mackay
t20s1468,GD Phillips
t20s1470,FH Allen
t20s1471,MG Erasmus
t20s1472,CG Williams
t20s1473,JJ Smit
t20s1474,Mohammad Rizwan
t20s1475,GF Linde
t20s1476,Babar Azam
t20s1477,Faheem Ashraf
t20s1478,K Bhurtel
t20s1479,MP O'Dowd
t20s1480,Karan KC
t20s1481,BFW de Leede
t20s1482,TS Braat
t20s1483,Mohammad Rizwan
t20s1484,Sompal Kami
t20s1485,LM Jongwe
t20s1486,Karan KC
t20s1487,Hasan Ali
t20s1493,K McGill
t20s1494,GH Lewis
t20s1495,O Prendergast
t20s1496,GH Lewis
t20s1497,V Hamunyela
t20s1498,W Mwatile
t20s1499,S Wetoto
t20s1500,SA Wittmann
t20s1501,H Ishimwe
t20s1502,V Hamunyela
t20s1503,B Etim
t20s1504,Q Abel
t20s1505,S Wetoto
t20s1506,Yasmeen Khan
t20s1507,S Wetoto
t20s1508,MD Bimenyimana
t20s1509,JC Buttler
t20s1510,R Satheesan
t20s1511,LS Livingstone
t20s1512,S Thakur
t20s1513,Taranjeet Singh
t20s1514,Aslam Mohammad
t20s1516,Taranjeet Singh
t20s1517,E Lewis
t20s1518,DJ Malan
t20s1519,GF Linde
t20s1520,T Shamsi
t20s1521,SS Connell
t20s1522,KA Pollard
t20s1523,Kycia A Knight
t20s1524,AK Markram
t20s1525,SR Taylor
t20s1526,A Doddaballapur
t20s1527,AM Healey
t20s1528,B Niaz
t20s1529,N Khanna
t20s1530,JE Ronalds
t20s1531,Sheraz Sheikh
t20s1532,OC McCoy
t20s1533,NR Sciver
t20s1535,Bilal Muhammad
t20s1536,SO Hetmyer
t20s1537,DB Sharma
t20s1538,CH Gayle
t20s1539,MR Marsh
t20s1540,DN Wyatt
t20s1541,E Lewis
t20s1542,Shaheen Shah Afridi
t20s1543,MM Ali
t20s1544,T Shamsi
t20s1545,JJ Roy
t20s1546,Soumya Sarkar
t20s1547,DA Miller
t20s1548,W Madhevere
t20s1549,T Bavuma
t20s1550,Soumya Sarkar
t20s1551,B Kumar
t20s1554,DM de Silva
t20s1555,GH Lewis
t20s1556,PWH de Silva
t20s1558,Mohammad Hafeez
t20s1560,Nasum Ahmed
t20s1562,Afif Hossain
t20s1563,S Santhirakumaran
t20s1564,Ghulam Ahmadi
t20s1565,H Singh
t20s1566,Mahmudullah
t20s1567,Sher Sahak
t20s1568,VB Chikkannaiah
t20s1569,MJ Swepson
t20s1570,Sahir Naqash
t20s1571,Wahidullah Sahak
t20s1572,Shakib Al Hasan
t20s1573,HAM Shah
t20s1574,T Bharaj
t20s1576,R Bakum
t20s1577,Z Bimenyimana
t20s1578,Washeem Abbas
t20s1581,Amoluk Singh
t20s1582,VP Thamotharam
t20s1583,Azhar Andani
t20s1586,Azhar Andani
t20s1587,F Overdijk
t20s1588,GH Lewis
t20s1589,SJ Bryce
t20s1590,B de Leede
t20s1591,KE Bryce
t20s1592,B Maes Loch
t20s1594,RW Chakabva
t20s1596,N Kayani
t20s1597,K Fraser
t20s1598,EAJ Richardson
t20s1599,KJ O'Brien
t20s1600,EAJ Richardson
t20s1601,M McColl
t20s1604,PR Stirling
t20s1605,Shakib Al Hasan
t20s1606,TT Beaumont
t20s1607,Zeeshan Kukikhel
t20s1608,TC Barker
t20s1610,MR Adair
t20s1611,Asif Bevinje
t20s1612,Bilal Muhammad
t20s1613,Sami Ullah
t20s1614,Mahmudullah
t20s1615,Taranjeet Singh
t20s1618,CR Ervine
t20s1619,SFM Devine
t20s1620,Asif Bevinje
t20s1621,Zeeshan Kukikhel
t20s1622,AY Patel
t20s1623,Nasum Ahmed
t20s1624,B Etim
t20s1625,O Batisani
t20s1626,KA Green
t20s1627,I Muhawenimana
t20s1628,HC Knight
t20s1629,KA Green
t20s1631,M Musonda
t20s1634,TWM Latham
t20s1635,AK Markram
t20s1636,S Nampiina
t20s1637,MA Swedy
t20s1638,E Mbofana
t20s1643,G Ishimwe
t20s1644,T Shamsi
t20s1645,J Nkomo
t20s1646,FO Kibasu
t20s1648,IA Karim
t20s1649,K Awino
t20s1650,W Mwatile
t20s1651,FO Kibasu
t20s1652,Q de Kock
t20s1653,L Bull
t20s1654,JO Adedeji
t20s1656,PZ Kamunya
t20s1657,L Tshuma
t20s1658,O Matsolo
t20s1659,JO Adedeji
t20s1660,I van Zyl
t20s1661,P Marange
t20s1662,F Akankwasa
t20s1664,CT Dhururu
t20s1665,FO Kibasu
t20s1667,JN Frylinck
t20s1668,Gurpratap Singh
t20s1669,Tejwinder Singh
t20s1673,Gurpratap Singh
t20s1675,HG Munsey
t20s1676,KP Meiyappan
t20s1677,J Butler
t20s1678,Zeeshan Sarwar
t20s1679,CG Williams
t20s1680,TM McGrath
t20s1681,Waseem Muhammad
t20s1683,TM McGrath
t20s1684,GP Meade
t20s1685,H Carlyon
t20s1686,S Sesazi
t20s1687,KS Bagabena
t20s1688,Muhammad Amin
t20s1689,SK Awiah
t20s1690,B Ward
t20s1691,Faisal Mubashir
t20s1693,R Bakum
t20s1694,MA Baig
t20s1695,N Krishna
t20s1696,DA Blignaut
t20s1697,CW Perchard
t20s1698,CN Greaves
t20s1699,Zeeshan Maqsood
t20s1700,M Theekshana
t20s1701,C Campher
t20s1702,M Kpaka
t20s1703,F Nsubuga
t20s1704,DM Nakrani
t20s1705,DK Anefie
t20s1706,GC Bhogle
t20s1707,RD de Sousa
t20s1708,B Ward
t20s1709,G Stewart
t20s1710,Shakib Al Hasan
t20s1711,RD Berrington
t20s1712,E Sebareme
t20s1713,SKDT Madusanka
t20s1714,OH Agbomadzie
t20s1715,Sami Sohail
t20s1716,MJ Richardson
t20s1717,H Carlyon
t20s1718,PWH de Silva
t20s1719,D Wiese
t20s1721,DM Nakrani
t20s1722,JW Jenner
t20s1723,D Klein
t20s1724,HS Gericke
t20s1725,JH Davey
t20s1726,Shakib Al Hasan
t20s1727,DM Nakrani
t20s1728,Sami Sohail
t20s1729,MA Baig
t20s1730,M Akayezu
t20s1731,NK Aneesh Kumar
t20s1732,Osama Mahmood
t20s1733,CBRLS Kumara
t20s1734,D Wiese
t20s1736,Muhammad Younis
t20s1739,MM Ali
t20s1740,JR Hazlewood
t20s1741,Mohammad Rizlan
t20s1744,Hala Azmat
t20s1745,VP Thamotharam
t20s1746,H Lakov
t20s1747,Shaheen Shah Afridi
t20s1748,KIC Asalanka
t20s1749,Mujeeb Ur Rahman
t20s1750,P Aho
t20s1751,Haris Rauf
t20s1752,A Nortje
t20s1754,R Trumpelmann
t20s1755,JJ Roy
t20s1756,Sarfaraz Ali
t20s1757,ED Silva
t20s1758,A Zampa
t20s1759,Musawar Shah
t20s1760,Asif Ali
t20s1761,N Pooran
t20s1762,CJ Jordan
t20s1763,T Shamsi
t20s1764,IS Sodhi
t20s1765,Naveen-ul-Haq
t20s1766,JC Buttler
t20s1767,II Selemani
t20s1768,K Motlanka
t20s1769,Mohammad Rizwan
t20s1770,K Rabada
t20s1771,II Selemani
t20s1772,F Damiao Couana
t20s1773,RG Sharma
t20s1774,MJ Guptill
t20s1775,KIC Asalanka
t20s1776,A Zampa
t20s1777,S Conteh
t20s1778,R Nehonde
t20s1779,RA Jadeja
t20s1780,JDS Neesham
t20s1781,K Nassoro
t20s1782,R Nehonde
t20s1783,HE van der Dussen
t20s1784,DA Warner
t20s1785,Steven Ryan Taylor
t20s1786,Jitin Singh
t20s1787,S Conteh
t20s1788,Shoaib Malik
t20s1789,TA Boult
t20s1790,Aaron Jones
t20s1791,BS Stephenson
t20s1792,M Taylor
t20s1793,NS Dhaliwal
t20s1794,RA Jadeja
t20s1795,T Manders
t20s1796,A Ferguson
t20s1797,K Gore
t20s1798,DJ Mitchell
t20s1799,G Singh
t20s1800,M Taylor
t20s1801,MS Wade
t20s1802,D Heyliger
t20s1803,Irfan Hafejee
t20s1804,AC Douglas
t20s1805,NK Patel
t20s1806,R Pathan
t20s1807,MR Marsh
t20s1808,I Barma
t20s1809,RC Belbashi
t20s1810,AA Jasani
t20s1811,DM Nakrani
t20s1812,DM Nakrani
t20s1813,S Thakor
t20s1814,SA Yadav
t20s1815,SR Magar
t20s1816,Riazat Ali Shah
t20s1817,RN Patel
t20s1818,AA Obanda
t20s1819,RB Patel
t20s1820,HV Patel
t20s1821,Hasan Ali
t20s1822,JC Darji
t20s1823,Riazat Ali Shah
t20s1824,Vraj Patel
t20s1825,F Akankwasa
t20s1826,Fakhar Zaman
t20s1827,AR Patel
t20s1828,T Zangmo
t20s1829,M Hill
t20s1830,Theertha Satish
t20s1831,Haider Ali
t20s1832,SR Magar
t20s1833,Mas Elysa
t20s1834,Chaya Mughal
t20s1835,Khushi Sharma
t20s1836,RC Belbashi
t20s1837,KY Chan
t20s1838,ER Oza
t20s1839,Chan Ka Man
t20s1840,M Hill
t20s1841,Mahirah Izzati Ismail
t20s1842,CR Seneviratna
t20s1843,Haider Ali
t20s1844,Shadab Khan
t20s1845,Mohammad Rizwan
t20s1846,G Singh
t20s1847,L Tucker
t20s1848,AC Jayangani
t20s1849,Rumana Ahmed
t20s1850,KE Bryce
t20s1851,Nahida Akter
t20s1852,AC Jayangani
t20s1853,TM McGrath
t20s1854,H Madavi
t20s1857,JO Holder
t20s1858,Mas Elysa
t20s1859,Murshida Khatun
t20s1860,MM Ali
t20s1862,R Powell
t20s1863,MM Ali
t20s1864,JO Holder
t20s1865,LMM Tahuhu
t20s1866,DS Airee
t20s1867,A Zampa
t20s1868,Chirag Suri
t20s1869,A Balbirnie
t20s1870,Rohan Mustafa
t20s1871,JR Hazlewood
t20s1872,DS Airee
t20s1873,Aamir Kaleem
t20s1874,KW Richardson
t20s1875,Ravi Bishnoi
t20s1876,Junaid Aziz
t20s1877,V Aravind
t20s1878,M Spoors
t20s1879,Aarif Sheikh
t20s1880,RR Pant
t20s1881,GJ Maxwell
t20s1882,GJ Delany
t20s1883,Chirag Suri
t20s1884,K Bhurtel
t20s1885,Zeeshan Maqsood
t20s1886,SA Yadav
t20s1887,BKG Mendis
t20s1888,Khawar Ali
t20s1889,S Lamichhane
t20s1890,Sarfaraz Ali
t20s1891,J Little
t20s1892,AR McBrine
t20s1893,Ahmed Raza
t20s1894,P Kurup
t20s1895,M Spoors
t20s1896,Waseem Muhammad
t20s1897,S Lamichhane
t20s1898,SVE Bharathi
t20s1899,H Thaker
t20s1900,Ishan Kishan
t20s1901,SS Iyer
t20s1902,SS Iyer
t20s1903,Nasum Ahmed
t20s1904,Azmatullah Omarzai
t20s1905,Maria Jasvi
t20s1906,Khushi Sharma
t20s1907,KKN Egodage
t20s1908,Fiza
t20s1909,TI Gajanayake
t20s1911,Maryam Omar
t20s1912,HMD Rasangika
t20s1913,L Keny
t20s1914,SV Shetty
t20s1917,ER Oza
t20s1918,PE Mendonca
t20s1919,S Lamichhane
t20s1920,S Muniandy
t20s1921,Aasif Sheikh
t20s1922,Karan KC
t20s1923,TP Ura
t20s1924,DS Airee
t20s1925,DS Airee
t20s1926,AJ Finch
t20s1927,SJ Baard
t20s1928,DM Nakrani
t20s1929,JJ Smit
t20s1930,JA Diergaardt
t20s1931,JA Diergaardt
t20s1932,CS Mugeri
t20s1933,J Nkomo
t20s1934,PE Kulume
t20s1935,J Nkomo
t20s1936,SM Mayers
t20s1937,J Mbabazi
t20s1938,E Van Zyl
t20s1939,N Sibanda
t20s1940,CR Seneviratna
t20s1941,ER Oza
t20s1942,KKN Egodage
t20s1944,S Gokhale
t20s1945,LA Burns
t20s1946,T Nightingale
t20s1947,Yasir Ali
t20s1948,D Doyle-Calle
t20s1949,MWR Stokes
t20s1950,T Bharaj
t20s1951,Rizwan Mahmood
t20s1952,HAM Shah
t20s1953,HV Mandhyan
t20s1954,B Arora
t20s1955,B George
t20s1956,A Kheterpal
t20s1957,S Davizi
t20s1958,B George
t20s1959,Zahir Mohammed
t20s1960,S Davizi
t20s1961,B George
t20s1962,R Satheesan
t20s1963,Taranjeet Singh
t20s1964,L Bruce
t20s1965,Saim Hussain
t20s1966,R Satheesan
t20s1967,A Ashokan
t20s1968,Taranjeet Singh
t20s1969,Dylan Steyn
t20s1970,KC D'Souza
t20s1971,J Mbabazi
t20s1972,R Musamali
t20s1973,CR Ervine
t20s1974,K Awino
t20s1975,CG Williams
t20s1976,H Roy
t20s1977,H Carlyon
t20s1978,J Pandey
t20s1980,MG Erasmus
t20s1981,Tuba Hassan
t20s1982,CG Williams
t20s1983,Ayesha Naseem
t20s1984,Bismah Maroof
t20s1985,L Paul
t20s1986,S Ismail
t20s1987,JR Hazlewood
t20s1988,L Goodall
t20s1989,MS Wade
t20s1990,F Eseigbe
t20s1991,C Aweko
t20s1992,DA Blignaut
t20s1993,DA Miller
<<<<<<< HEAD,
=======,
t20s1994,DA Miller
t20s1995,R Samson
t20s1996,H Ishimwe
t20s1997,Zinaida Jeremiah
t20s1998,L Idambo
t20s1999,Abdullah Akbarjan
t20s2000,Aqib Iqbal
t20s2001,F Eseigbe
t20s2002,V Ooko
t20s2003,PZ Kamunya
t20s2004,RD de Sousa
t20s2005,Talha Khan
t20s2006,Iqbal Hossain
t20s2007,Najibullah Zadran
t20s2008,MD Shanaka
t20s2009,Fazalhaq Farooqi
t20s2010,H Klaasen
>>>>>>> 6f185b3535aaaca2da250f529600982c68b74dca,
t20s2011,Noor Ahmad
t20s2012,YS Chahal
t20s2013,S Wetoto
t20s2015,S Akiteng
t20s2016,G Ishimwe
t20s2019,Sangita Rai
t20s2020,Mas Elysa
t20s2021,KD Karthik
t20s2022,RC Belbashi
t20s2023,WA Duraisingam
t20s2024,M Hill
t20s2025,ER Oza
t20s2026,PZ Kamunya
t20s2028,KY Chan
t20s2030,Vinu Kumar
t20s2031,K Kunwar
t20s2032,I Nandakumar
t20s2033,M Hill
t20s2034,Maryam Omar
t20s2035,A Mare
t20s2036,D Wangmo
t20s2037,ER Oza
t20s2038,M Bibi
t20s2039,WA Duraisingam
t20s2040,JI Rodrigues
t20s2041,Mas Elysa
t20s2043,KC D'Souza
t20s2045,Theertha Satish
t20s2046,H Kaur
t20s2047,Saim Hussain
t20s2048,IA De Silva
t20s2049,H Lakov
t20s2050,YS Chahal
t20s2051,AC Jayangani
t20s2053,U Aryaman Sunil
t20s2054,Aziz Mohammad
t20s2055,DJ Hooda
t20s2056,M Syahadat Ramli
t20s2057,Murid Ekrami
t20s2058,Hamza Dar
t20s2059,ND Laegsgaard
t20s2060,VP Thamotharam
t20s2063,S Muniandy
t20s2066,HS Gericke
t20s2067,IDM Latin
t20s2068,Yasir Ali
t20s2069,A Mutreja
t20s2070,Zubaidi Zulkifle
t20s2071,HAM Shah
t20s2072,SP Gomes
t20s2074,TP Ura
t20s2075,B George
t20s2077,R Powell
t20s2078,Namgay Thinley
t20s2079,Syazrul Idrus
t20s2080,T Bharaj
t20s2081,Shaheryar Butt
t20s2082,Virandeep Singh
t20s2083,Ngawang Thinley
t20s2084,Syazrul Idrus
t20s2085,Namgay Thinley
t20s2086,N Pooran
t20s2087,HH Pandya
t20s2088,A Mene-Ejegi
t20s2089,Sasha Azmi
t20s2090,Azyan Farhath
t20s2091,Sazib Bhuiyan
t20s2092,Razmal Shigiwal
t20s2093,Omar Rassol
t20s2094,WAE Burton
t20s2095,Siow Tzin Yee
t20s2096,T Jamtsho
t20s2097,Razmal Shigiwal
t20s2098,Shahil Momin
t20s2099,B Kumar
t20s2100,Siow Tzin Yee
t20s2101,A Ashokan
t20s2102,S Wickramasekara
t20s2103,RJW Topley
t20s2104,Syed Aziz
t20s2105,DM Nakrani
t20s2106,BFW de Leede
t20s2107,Steven Ryan Taylor
t20s2108,Sikandar Raza
t20s2109,A Vala
t20s2110,LV van Beek
t20s2111,SN Netravalkar
t20s2112,SC Williams
t20s2113,V Saini
t20s2114,Raaz Mohammad
t20s2115,G Burrows
t20s2117,G Burrows
t20s2118,Zaker Taqawi
t20s2119,Muhammad Shoaib Ahmed
t20s2120,Sikandar Raza
t20s2121,Babar Hayat
t20s2122,TLW Cooper
t20s2123,BFW de Leede
t20s2124,TP Ura
t20s2125,Nizakat Khan
t20s2128,DJ Turkich
t20s2129,NR Johns-Wickberg
t20s2130,M Campopiano
t20s2133,PF Gallagher
t20s2134,Taranjeet Singh
t20s2136,Sikandar Raza
t20s2137,CA Soper
t20s2138,NA Greenwood
t20s2139,J Miyaji
t20s2140,A King
t20s2141,G Burrows
t20s2142,DJ Turkich
t20s2143,A Dizija
t20s2144,Hamid Mahmood
t20s2145,GD Phillips
t20s2146,M Campopiano
t20s2147,Hamid Mahmood
t20s2148,Atif Rasheed
t20s2149,N Davidovic
t20s2150,Nida Dar
t20s2151,D Cleaver
t20s2152,TM McGrath
t20s2153,KH Brunt
t20s2154,GD Phillips
t20s2156,DN Wyatt
t20s2157,G Mckeon
t20s2158,T Nightingale
t20s2159,Raza Iqbal
t20s2160,Sahel Zadran
t20s2161,SKS Gill
t20s2163,Mirza Ahsan
t20s2164,S Ecclestone
t20s2165,G Mckeon
t20s2166,IA De Silva
t20s2167,Faheem Nazir
t20s2168,Razmal Shigiwal
t20s2169,FH Allen
t20s2170,MM Ali
t20s2171,MWR Stokes
t20s2172,S Wickramasekara
t20s2173,SKS Gill
t20s2174,Ali Saleem
t20s2175,RR Rossouw
t20s2176,KD Karthik
t20s2177,MS Chapman
t20s2180,Sikandar Raza
t20s2181,Muhammad Siddiqui
t20s2182,Faheem Nazir
t20s2185,Mosaddek Hossain
t20s2186,Iqbal Hossain
t20s2187,Jai Sinh
t20s2188,LT Bichard
t20s2189,S Wickramasekara
t20s2192,T Shamsi
t20s2193,OC McCoy
t20s2194,RP Burl
t20s2195,SA Yadav
t20s2198,RR Hendricks
t20s2205,WD Parnell
t20s2206,Avesh Khan
t20s2209,AR Patel
t20s2212,A Balbirnie
t20s2213,MJ Santner
t20s2214,J Little
t20s2215,Rahmanullah Gurbaz
t20s2216,Rahmanullah Gurbaz
t20s2217,Mohamed Shafeeq
t20s2218,Usman Patel
t20s2219,BA King
t20s2220,Rashid Khan
t20s2221,Shahrukh Quddus
t20s2222,MR Adair
t20s2223,Ehsan Khan
t20s2224,ED Silva
t20s2225,KP Meiyappan
t20s2226,Yasim Murtaza
t20s2227,Ehsan Khan
t20s2228,Yasin Patel
t20s2229,Sompal Kami
t20s2230,Fazalhaq Farooqi
t20s2231,G Malla
t20s2232,HH Pandya
t20s2233,SO Ngoche
t20s2234,G Malla
t20s2235,Mujeeb Ur Rahman
t20s2236,SA Yadav
t20s2237,BKG Mendis
t20s2238,Mohammad Rizwan
t20s2239,Rahmanullah Gurbaz
t20s2240,Mohammad Nawaz (3)
t20s2242,S Horley
t20s2243,MD Shanaka
t20s2244,Shadab Khan
t20s2245,V Kohli
t20s2246,PWH de Silva
t20s2247,N Nipiko
t20s2248,PV Vuniwaqa
t20s2249,S Glenn
t20s2250,PV Vuniwaqa
t20s2251,MTMMJ Ave
t20s2252,PBB Rajapaksa
t20s2253,M Mupachikwa
t20s2254,J Batinibulu
t20s2255,MTMMJ Ave
t20s2257,S Mandhana
t20s2258,MTMMJ Ave
t20s2259,AL Stephen
t20s2260,N Nipiko
t20s2261,SM Tupou
t20s2263,S Ecclestone
t20s2266,Akhil Anil
t20s2267,D Maisuria
t20s2268,AR Ramjani
t20s2269,SJ Bryce
t20s2270,SM Mayers
t20s2271,Nigar Sultana
t20s2272,N Boochatham
t20s2273,Yash Talati
t20s2275,A Hunter
t20s2276,T Ruma
t20s2277,Shohely Akhter
t20s2278,K Ndlovu
t20s2280,C Green
t20s2281,L Wood
t20s2282,R Nehonde
t20s2283,C Kyewuta
t20s2285,GH Lewis
t20s2286,Murshida Khatun
t20s2287,Riazat Ali Shah
t20s2288,Babar Azam
t20s2289,S Jimmy
t20s2290,N Chantam
t20s2291,A Lister
t20s2292,J Maguire
t20s2293,RG Sharma
t20s2294,HC Brook
t20s2295,Afif Hossain
t20s2299,K Ndlovu
t20s2300,SA Yadav
t20s2301,Haris Rauf
t20s2302,Mehedi Hasan Miraz
t20s2303,CA Henry
t20s2304,Arshdeep Singh
t20s2305,Mohammad Rizwan
