key,data_version,created,revision
ntb0372,0.91,2020-07-20,1
ntb0373,0.91,2020-07-20,1
ntb0374,0.91,2020-07-20,1
ntb0375,0.91,2020-07-20,1
ntb0376,0.91,2020-07-20,1
ntb0377,0.91,2020-07-20,1
ntb0378,0.91,2020-07-20,1
ntb0379,0.91,2020-07-20,1
ntb0380,0.91,2020-07-20,1
ntb0381,0.91,2020-07-20,1
ntb0382,0.91,2020-07-20,1
ntb0383,0.91,2020-07-20,1
ntb0384,0.91,2020-07-20,1
ntb0385,0.91,2020-07-20,1
ntb0386,0.91,2020-07-20,1
ntb0387,0.91,2020-07-20,1
ntb0388,0.91,2020-07-20,1
ntb0389,0.91,2020-07-20,1
ntb0390,0.91,2020-07-20,1
ntb0391,0.91,2020-07-20,1
ntb0392,0.91,2020-07-20,1
ntb0393,0.91,2020-07-20,1
ntb0394,0.91,2020-07-20,1
ntb0395,0.91,2020-07-20,1
ntb0396,0.91,2020-07-20,1
ntb0397,0.91,2020-07-20,1
ntb0398,0.91,2020-07-20,1
ntb0399,0.91,2020-07-20,1
ntb0400,0.91,2020-07-20,1
ntb0401,0.91,2020-07-20,1
ntb0402,0.91,2020-07-20,1
ntb0403,0.91,2020-07-20,1
ntb0404,0.91,2020-07-20,1
ntb0405,0.91,2020-07-20,1
ntb0406,0.91,2020-07-20,1
ntb0407,0.91,2020-07-20,1
ntb0408,0.91,2020-07-20,1
ntb0409,0.91,2020-07-20,1
ntb0410,0.91,2020-07-20,1
ntb0411,0.91,2020-07-20,1
ntb0412,0.91,2020-07-20,1
ntb0413,0.91,2020-07-20,1
ntb0414,0.91,2020-07-20,1
ntb0415,0.91,2020-07-20,1
ntb0416,0.91,2020-07-20,1
ntb0417,0.91,2020-07-20,1
ntb0418,0.91,2020-07-20,1
ntb0419,0.91,2020-07-20,1
ntb0420,0.91,2020-07-20,1
ntb0421,0.91,2020-07-20,1
ntb0422,0.91,2020-07-20,1
ntb0423,0.91,2020-07-20,1
ntb0424,0.91,2020-07-20,1
ntb0425,0.91,2020-07-20,1
ntb0426,0.91,2020-07-20,1
ntb0427,0.91,2020-07-20,1
ntb0428,0.91,2020-07-20,1
ntb0429,0.91,2020-07-20,1
ntb0430,0.91,2020-07-20,1
ntb0431,0.91,2020-07-20,1
ntb0432,0.91,2020-07-20,1
ntb0433,0.91,2020-07-20,1
