key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
ntb0054,Chester-le-Street,NatWest T20 Blast,2014-06-20,male,T20,,20,EJH Eckersley,Riverside Ground
ntb0055,Manchester,NatWest T20 Blast,2014-06-20,male,T20,,20,JC Buttler,Old Trafford
ntb0056,Worcester,NatWest T20 Blast,2014-06-20,male,T20,,20,DKH Mitchell,"County Ground, New Road"
ntb0057,Cardiff,NatWest T20 Blast,2014-06-20,male,T20,,20,HM Amla,Sophia Gardens
ntb0058,Nottingham,NatWest T20 Blast,2014-06-20,male,T20,,20,MH Wessels,Trent Bridge
ntb0059,Cardiff,NatWest T20 Blast,2014-06-25,male,T20,,20,JHK Adams,Sophia Gardens
ntb0060,London,NatWest T20 Blast,2014-06-26,male,T20,,20,,Lord's
ntb0061,Bristol,NatWest T20 Blast,2014-06-27,male,T20,,20,AP Rouse,County Ground
ntb0062,Derby,NatWest T20 Blast,2014-06-27,male,T20,,20,WJ Durston,County Ground
ntb0063,Hove,NatWest T20 Blast,2014-06-27,male,T20,,20,CD Nash,County Ground
ntb0064,London,NatWest T20 Blast,2014-06-27,male,T20,,20,JJ Roy,Kennington Oval
ntb0065,Northampton,NatWest T20 Blast,2014-06-27,male,T20,,20,,County Ground
ntb0066,Taunton,NatWest T20 Blast,2014-06-27,male,T20,,20,ML Pettini,The Cooper Associates County Ground
ntb0067,Nottingham,NatWest T20 Blast,2014-06-28,male,T20,,20,JWA Taylor,Trent Bridge
ntb0068,Chester-le-Street,NatWest T20 Blast,2014-06-29,male,T20,,20,JW Hastings,Riverside Ground
ntb0069,Leeds,NatWest T20 Blast,2014-07-01,male,T20,,20,AJ Finch,Headingley
ntb0070,Leeds,NatWest T20 Blast,2014-07-02,male,T20,,20,P Mustard,Headingley
ntb0071,London,NatWest T20 Blast,2014-07-02,male,T20,,20,JJ Roy,Kennington Oval
ntb0072,Northampton,NatWest T20 Blast,2014-07-03,male,T20,,20,GG White,County Ground
ntb0073,Richmond,NatWest T20 Blast,2014-07-03,male,T20,,20,J Allenby,Old Deer Park
ntb0074,Bristol,NatWest T20 Blast,2014-07-04,male,T20,,20,IA Cockbain,County Ground
ntb0075,Canterbury,NatWest T20 Blast,2014-07-04,male,T20,,20,WR Smith,St Lawrence Ground
ntb0076,Chelmsford,NatWest T20 Blast,2014-07-04,male,T20,,20,RN ten Doeschate,County Ground
ntb0077,Leicester,NatWest T20 Blast,2014-07-04,male,T20,,20,,Grace Road
ntb0078,Chesterfield,NatWest T20 Blast,2014-07-06,male,T20,,20,AJ Ireland,Queen's Park
ntb0079,Worcester,NatWest T20 Blast,2014-07-06,male,T20,,20,JC Buttler,"County Ground, New Road"
ntb0080,Southampton,NatWest T20 Blast,2014-07-06,male,T20,,20,C Kieswetter,The Rose Bowl
ntb0081,Birmingham,NatWest T20 Blast,2014-07-08,male,T20,,20,SJ Mullaney,Edgbaston
ntb0082,Southampton,NatWest T20 Blast,2014-07-11,male,T20,,20,PR Stirling,The Rose Bowl
ntb0083,Birmingham,NatWest T20 Blast,2014-07-11,male,T20,,20,V Chopra,Edgbaston
ntb0084,Chester-le-Street,NatWest T20 Blast,2014-07-11,male,T20,,20,JM Bairstow,Riverside Ground
ntb0085,Leicester,NatWest T20 Blast,2014-07-11,male,T20,,20,SJ Croft,Grace Road
ntb0086,Hove,NatWest T20 Blast,2014-07-11,male,T20,,20,AJ Blake,County Ground
ntb0087,London,NatWest T20 Blast,2014-07-11,male,T20,,20,JA Rudolph,Kennington Oval
ntb0088,Northampton,NatWest T20 Blast,2014-07-11,male,T20,,20,RE Levi,County Ground
ntb0089,Taunton,NatWest T20 Blast,2014-07-11,male,T20,,20,AC Thomas,The Cooper Associates County Ground
ntb0090,Colchester,NatWest T20 Blast,2014-07-12,male,T20,,20,T Westley,Castle Park Cricket Ground
ntb0091,Chesterfield,NatWest T20 Blast,2014-07-13,male,T20,,20,AZ Lees,Queen's Park
ntb0092,Hove,NatWest T20 Blast,2014-07-15,male,T20,,20,WAT Beer,County Ground
ntb0093,London,NatWest T20 Blast,2014-07-16,male,T20,,20,MP Dunn,Kennington Oval
ntb0094,Southampton,NatWest T20 Blast,2014-07-18,male,T20,,20,LJ Wright,The Rose Bowl
ntb0095,Canterbury,NatWest T20 Blast,2014-07-18,male,T20,,20,SA Northeast,St Lawrence Ground
ntb0096,Cheltenham,NatWest T20 Blast,2014-07-18,male,T20,,20,ZS Ansari,College Ground
ntb0097,Manchester,NatWest T20 Blast,2014-07-18,male,T20,,20,AG Prince,Old Trafford
ntb0098,Leicester,NatWest T20 Blast,2014-07-18,male,T20,,20,MAG Boyce,Grace Road
ntb0099,Leeds,NatWest T20 Blast,2014-07-18,male,T20,,20,LJ Evans,Headingley
ntb0100,Northampton,NatWest T20 Blast,2014-07-18,male,T20,,20,C Munro,County Ground
ntb0101,Cardiff,NatWest T20 Blast,2014-07-18,male,T20,,20,JD Ryder,Sophia Gardens
ntb0102,Cheltenham,NatWest T20 Blast,2014-07-20,male,T20,,20,CDJ Dent,College Ground
ntb0103,Nottingham,NatWest T20 Blast,2014-07-20,male,T20,,20,SR Patel,Trent Bridge
ntb0104,Chelmsford,NatWest T20 Blast,2014-07-22,male,T20,,20,MT Coles,County Ground
ntb0105,Northampton,NatWest T20 Blast,2014-07-23,male,T20,,20,MH Wessels,County Ground
ntb0106,Manchester,NatWest T20 Blast,2014-07-24,male,T20,,20,UT Khawaja,Old Trafford
ntb0107,London,NatWest T20 Blast,2014-07-24,male,T20,,20,SC Meaker,Lord's
ntb0108,Canterbury,NatWest T20 Blast,2014-07-25,male,T20,,20,DI Stevens,St Lawrence Ground
ntb0109,Chelmsford,NatWest T20 Blast,2014-07-25,male,T20,,20,LJ Wright,County Ground
ntb0110,Birmingham,NatWest T20 Blast,2014-07-25,male,T20,,20,V Chopra,Edgbaston
ntb0111,Chester-le-Street,NatWest T20 Blast,2014-07-25,male,T20,,20,JW Hastings,Riverside Ground
ntb0112,Leeds,NatWest T20 Blast,2014-07-25,male,T20,,20,AD Hales,Headingley
ntb0113,Worcester,NatWest T20 Blast,2014-07-25,male,T20,,20,RA Whiteley,"County Ground, New Road"
ntb0114,Cardiff,NatWest T20 Blast,2014-07-25,male,T20,,20,JA Rudolph,Sophia Gardens
ntb0115,Taunton,NatWest T20 Blast,2014-07-25,male,T20,,20,DP Nannes,The Cooper Associates County Ground
ntb0116,Manchester,NatWest T20 Blast,2014-08-01,male,T20,,20,J Clark,Old Trafford
ntb0117,Chelmsford,NatWest T20 Blast,2014-08-02,male,T20,,20,R Clarke,County Ground
ntb0118,London,NatWest T20 Blast,2014-08-02,male,T20,,20,JJ Roy,Kennington Oval
ntb0119,Nottingham,NatWest T20 Blast,2014-08-03,male,T20,,20,JM Vince,Trent Bridge
ntb0120,Birmingham,NatWest T20 Blast,2014-08-23,male,T20,,20,LJ Evans,Edgbaston
ntb0121,Birmingham,NatWest T20 Blast,2014-08-23,male,T20,,20,AG Prince,Edgbaston
ntb0122,Birmingham,NatWest T20 Blast,2014-08-23,male,T20,,20,WTS Porterfield,Edgbaston
ntb0123,Leeds,NatWest T20 Blast,2015-05-15,male,T20,,20,MD Fisher,Headingley
ntb0124,London,NatWest T20 Blast,2015-05-15,male,T20,,20,CA Ingram,Kennington Oval
ntb0125,Nottingham,NatWest T20 Blast,2015-05-15,male,T20,,20,AD Hales,Trent Bridge
ntb0126,Manchester,NatWest T20 Blast,2015-05-15,male,T20,,20,SJ Croft,Old Trafford
ntb0127,Canterbury,NatWest T20 Blast,2015-05-15,male,T20,,20,OE Robinson,St Lawrence Ground
ntb0128,Southampton,NatWest T20 Blast,2015-05-15,male,T20,,20,JHK Adams,The Rose Bowl
ntb0129,Bristol,NatWest T20 Blast,2015-05-15,male,T20,,20,IA Cockbain,County Ground
ntb0130,Chester-le-Street,NatWest T20 Blast,2015-05-15,male,T20,,20,CS MacLeod,Riverside Ground
ntb0131,Chelmsford,NatWest T20 Blast,2015-05-16,male,T20,,20,TK Curran,County Ground
ntb0132,Hove,NatWest T20 Blast,2015-05-17,male,T20,,20,WAT Beer,County Ground
ntb0133,Nottingham,NatWest T20 Blast,2015-05-22,male,T20,,20,AW Gale,Trent Bridge
ntb0134,Leicester,NatWest T20 Blast,2015-05-22,male,T20,,20,NJ O'Brien,Grace Road
ntb0135,Manchester,NatWest T20 Blast,2015-05-22,male,T20,,20,AG Prince,Old Trafford
ntb0136,Southampton,NatWest T20 Blast,2015-05-22,male,T20,,20,AJ Blake,The Rose Bowl
ntb0137,Cardiff,NatWest T20 Blast,2015-05-22,male,T20,,20,RS Bopara,Sophia Gardens
ntb0138,Birmingham,NatWest T20 Blast,2015-05-22,male,T20,,20,A Javid,Edgbaston
ntb0139,Bristol,NatWest T20 Blast,2015-05-24,male,T20,,20,M Klinger,County Ground
ntb0140,London,NatWest T20 Blast,2015-05-28,male,T20,,20,PR Stirling,Lord's
ntb0141,Leicester,NatWest T20 Blast,2015-05-28,male,T20,,20,KJ O'Brien,Grace Road
ntb0142,Worcester,NatWest T20 Blast,2015-05-29,male,T20,,20,DKH Mitchell,"County Ground, New Road"
ntb0143,Hove,NatWest T20 Blast,2015-05-29,male,T20,,20,DJ Malan,County Ground
ntb0144,Northampton,NatWest T20 Blast,2015-05-29,male,T20,,20,WTS Porterfield,County Ground
ntb0145,Beckenham,NatWest T20 Blast,2015-05-29,male,T20,,20,SA Northeast,The Kent County Cricket Ground
ntb0146,Cardiff,NatWest T20 Blast,2015-05-29,male,T20,,20,GG Wagg,Sophia Gardens
ntb0147,Chelmsford,NatWest T20 Blast,2015-05-29,male,T20,,20,CH Gayle,County Ground
ntb0148,Chester-le-Street,NatWest T20 Blast,2015-05-29,male,T20,,20,JW Hastings,Riverside Ground
ntb0149,Derby,NatWest T20 Blast,2015-05-29,male,T20,,20,WA White,County Ground
ntb0150,Taunton,NatWest T20 Blast,2015-05-31,male,T20,,20,CH Gayle,The Cooper Associates County Ground
ntb0151,Nottingham,NatWest T20 Blast,2015-05-31,male,T20,,20,MH Wessels,Trent Bridge
ntb0152,Southampton,NatWest T20 Blast,2015-06-04,male,T20,,20,OA Shah,The Rose Bowl
ntb0153,Leeds,NatWest T20 Blast,2015-06-05,male,T20,,20,JC Buttler,Headingley
ntb0154,London,NatWest T20 Blast,2015-06-05,male,T20,,20,RS Bopara,Kennington Oval
ntb0155,Taunton,NatWest T20 Blast,2015-06-05,male,T20,,20,CH Gayle,The Cooper Associates County Ground
ntb0156,Nottingham,NatWest T20 Blast,2015-06-05,male,T20,,20,Umar Akmal,Trent Bridge
ntb0157,Northampton,NatWest T20 Blast,2015-06-05,male,T20,,20,MM Ali,County Ground
ntb0158,Beckenham,NatWest T20 Blast,2015-06-05,male,T20,,20,BAC Howell,The Kent County Cricket Ground
ntb0159,Cardiff,NatWest T20 Blast,2015-06-05,male,T20,,20,CAJ Meschede,Sophia Gardens
ntb0160,Derby,NatWest T20 Blast,2015-06-05,male,T20,,20,PD Collingwood,County Ground
ntb0161,Chester-le-Street,NatWest T20 Blast,2015-06-06,male,T20,,20,IR Bell,Riverside Ground
ntb0162,Worcester,NatWest T20 Blast,2015-06-07,male,T20,,20,SR Patel,"County Ground, New Road"
ntb0163,Northampton,NatWest T20 Blast,2015-06-11,male,T20,,20,DJ Willey,County Ground
ntb0164,Chelmsford,NatWest T20 Blast,2015-06-11,male,T20,,20,M Klinger,County Ground
ntb0165,Hove,NatWest T20 Blast,2015-06-12,male,T20,,20,T Westley,County Ground
ntb0166,Leicester,NatWest T20 Blast,2015-06-12,male,T20,,20,,Grace Road
ntb0167,Manchester,NatWest T20 Blast,2015-06-12,male,T20,,20,SJ Croft,Old Trafford
ntb0168,Canterbury,NatWest T20 Blast,2015-06-12,male,T20,,20,JM Vince,St Lawrence Ground
ntb0169,Bristol,NatWest T20 Blast,2015-06-12,male,T20,,20,JA Rudolph,County Ground
ntb0170,Chester-le-Street,NatWest T20 Blast,2015-06-12,male,T20,,20,DKH Mitchell,Riverside Ground
ntb0171,Birmingham,NatWest T20 Blast,2015-06-12,male,T20,,20,WTS Porterfield,Edgbaston
ntb0172,Cardiff,NatWest T20 Blast,2015-06-13,male,T20,,20,TLW Cooper,Sophia Gardens
ntb0173,Leeds,NatWest T20 Blast,2015-06-14,male,T20,,20,Shahid Afridi,Headingley
ntb0174,,NatWest T20 Blast,2015-06-14,male,T20,,20,,Arundel Castle Cricket Club Ground
ntb0175,Richmond,NatWest T20 Blast,2015-06-14,male,T20,,20,IA Cockbain,Old Deer Park
ntb0176,London,NatWest T20 Blast,2015-06-18,male,T20,,20,OA Shah,Lord's
ntb0177,Manchester,NatWest T20 Blast,2015-06-18,male,T20,,20,DKH Mitchell,Old Trafford
ntb0178,Canterbury,NatWest T20 Blast,2015-06-18,male,T20,,20,SA Northeast,St Lawrence Ground
ntb0179,Derby,NatWest T20 Blast,2015-06-18,male,T20,,20,WJ Durston,County Ground
ntb0180,Leeds,NatWest T20 Blast,2015-06-19,male,T20,,20,GJ Maxwell,Headingley
ntb0181,Worcester,NatWest T20 Blast,2015-06-19,male,T20,,20,MM Ali,"County Ground, New Road"
ntb0182,London,NatWest T20 Blast,2015-06-19,male,T20,,20,DI Stevens,Kennington Oval
ntb0183,Northampton,NatWest T20 Blast,2015-06-19,male,T20,,20,JP Faulkner,County Ground
ntb0184,Southampton,NatWest T20 Blast,2015-06-19,male,T20,,20,Craig Cachopa,The Rose Bowl
ntb0185,Bristol,NatWest T20 Blast,2015-06-19,male,T20,,20,JG Myburgh,County Ground
ntb0186,Chelmsford,NatWest T20 Blast,2015-06-19,male,T20,,20,RS Bopara,County Ground
ntb0187,Birmingham,NatWest T20 Blast,2015-06-19,male,T20,,20,BA Raine,Edgbaston
ntb0188,Cardiff,NatWest T20 Blast,2015-06-21,male,T20,,20,OE Robinson,Sophia Gardens
ntb0189,Birmingham,NatWest T20 Blast,2015-06-21,male,T20,,20,RO Gordon,Edgbaston
ntb0190,Chester-le-Street,NatWest T20 Blast,2015-06-25,male,T20,,20,AG Prince,Riverside Ground
ntb0191,Worcester,NatWest T20 Blast,2015-06-26,male,T20,,20,RK Kleinveldt,"County Ground, New Road"
ntb0192,,NatWest T20 Blast,2015-06-26,male,T20,,20,J Allenby,Uxbridge Cricket Club Ground
ntb0193,Leicester,NatWest T20 Blast,2015-06-26,male,T20,,20,JA Leaning,Grace Road
ntb0194,Manchester,NatWest T20 Blast,2015-06-26,male,T20,,20,RO Gordon,Old Trafford
ntb0195,Bristol,NatWest T20 Blast,2015-06-26,male,T20,,20,LJ Wright,County Ground
ntb0196,Cardiff,NatWest T20 Blast,2015-06-26,male,T20,,20,JJ Roy,Sophia Gardens
ntb0197,Chelmsford,NatWest T20 Blast,2015-06-26,male,T20,,20,JD Ryder,County Ground
ntb0198,Derby,NatWest T20 Blast,2015-06-26,male,T20,,20,CF Hughes,County Ground
ntb0199,Nottingham,NatWest T20 Blast,2015-06-27,male,T20,,20,SR Patel,Trent Bridge
ntb0200,Taunton,NatWest T20 Blast,2015-06-28,male,T20,,20,CA Ingram,The Cooper Associates County Ground
ntb0201,London,NatWest T20 Blast,2015-07-01,male,T20,,20,Azhar Mahmood,Kennington Oval
ntb0202,London,NatWest T20 Blast,2015-07-02,male,T20,,20,TS Mills,Lord's
ntb0203,Hove,NatWest T20 Blast,2015-07-03,male,T20,,20,AJ Blake,County Ground
ntb0204,London,NatWest T20 Blast,2015-07-03,male,T20,,20,ZS Ansari,Kennington Oval
ntb0205,Taunton,NatWest T20 Blast,2015-07-03,male,T20,,20,HJH Marshall,The Cooper Associates County Ground
ntb0206,Nottingham,NatWest T20 Blast,2015-07-03,male,T20,,20,T Kohler-Cadmore,Trent Bridge
ntb0207,Manchester,NatWest T20 Blast,2015-07-03,male,T20,,20,SD Parry,Old Trafford
ntb0208,Southampton,NatWest T20 Blast,2015-07-03,male,T20,,20,JA Rudolph,The Rose Bowl
ntb0209,Chester-le-Street,NatWest T20 Blast,2015-07-03,male,T20,,20,MD Stoneman,Riverside Ground
ntb0210,Birmingham,NatWest T20 Blast,2015-07-03,male,T20,,20,BB McCullum,Edgbaston
ntb0211,Leicester,NatWest T20 Blast,2015-07-04,male,T20,,20,R Clarke,Grace Road
ntb0212,Worcester,NatWest T20 Blast,2015-07-05,male,T20,,20,Saeed Ajmal,"County Ground, New Road"
ntb0213,Chesterfield,NatWest T20 Blast,2015-07-05,male,T20,,20,WJ Durston,Queen's Park
ntb0214,Leeds,NatWest T20 Blast,2015-07-10,male,T20,,20,JM Bairstow,Headingley
ntb0215,Worcester,NatWest T20 Blast,2015-07-10,male,T20,,20,R Clarke,"County Ground, New Road"
ntb0216,Hove,NatWest T20 Blast,2015-07-10,male,T20,,20,LJ Wright,County Ground
ntb0217,Nottingham,NatWest T20 Blast,2015-07-10,male,T20,,20,JT Ball,Trent Bridge
ntb0218,Richmond,NatWest T20 Blast,2015-07-10,male,T20,,20,ST Finn,Old Deer Park
ntb0219,Leicester,NatWest T20 Blast,2015-07-10,male,T20,,20,SJ Croft,Grace Road
ntb0220,Canterbury,NatWest T20 Blast,2015-07-10,male,T20,,20,DJ Bell-Drummond,St Lawrence Ground
ntb0221,Southampton,NatWest T20 Blast,2015-07-10,male,T20,,20,AJA Wheater,The Rose Bowl
ntb0222,Northampton,NatWest T20 Blast,2015-07-12,male,T20,,20,RE Levi,County Ground
ntb0223,Cheltenham,NatWest T20 Blast,2015-07-12,male,T20,,20,AJ Blake,College Ground
ntb0224,Chesterfield,NatWest T20 Blast,2015-07-12,male,T20,,20,WJ Durston,Queen's Park
ntb0225,Leeds,NatWest T20 Blast,2015-07-14,male,T20,,20,RA Whiteley,Headingley
ntb0226,Cheltenham,NatWest T20 Blast,2015-07-14,male,T20,,20,GO Jones,College Ground
ntb0227,Manchester,NatWest T20 Blast,2015-07-15,male,T20,,20,JWA Taylor,Old Trafford
ntb0228,Hove,NatWest T20 Blast,2015-07-17,male,T20,,20,JM Vince,County Ground
ntb0229,London,NatWest T20 Blast,2015-07-17,male,T20,,20,JJ Roy,Kennington Oval
ntb0230,Northampton,NatWest T20 Blast,2015-07-17,male,T20,,20,DJ Willey,County Ground
ntb0231,Tunbridge Wells,NatWest T20 Blast,2015-07-17,male,T20,,20,GG Wagg,Nevill Ground
ntb0232,Chelmsford,NatWest T20 Blast,2015-07-17,male,T20,,20,JD Ryder,County Ground
ntb0233,Chester-le-Street,NatWest T20 Blast,2015-07-17,male,T20,,20,MH Wessels,Riverside Ground
ntb0234,Derby,NatWest T20 Blast,2015-07-17,male,T20,,20,J Leach,County Ground
ntb0235,Birmingham,NatWest T20 Blast,2015-07-17,male,T20,,20,SJ Croft,Edgbaston
ntb0236,Birmingham,NatWest T20 Blast,2015-07-22,male,T20,,20,V Chopra,Edgbaston
ntb0237,London,NatWest T20 Blast,2015-07-23,male,T20,,20,JA Simpson,Lord's
ntb0238,Southampton,NatWest T20 Blast,2015-07-23,male,T20,,20,Yasir Arafat,The Rose Bowl
ntb0239,Leeds,NatWest T20 Blast,2015-07-24,male,T20,,20,JA Leaning,Headingley
ntb0240,Cardiff,NatWest T20 Blast,2015-07-24,male,T20,,20,CDJ Dent,Sophia Gardens
ntb0241,Hove,NatWest T20 Blast,2015-08-12,male,T20,,20,DJ Willey,County Ground
ntb0242,Worcester,NatWest T20 Blast,2015-08-14,male,T20,,20,JM Vince,"County Ground, New Road"
ntb0243,Canterbury,NatWest T20 Blast,2015-08-15,male,T20,,20,JC Buttler,St Lawrence Ground
ntb0244,Birmingham,NatWest T20 Blast,2015-08-29,male,T20,,20,AL Davies,Edgbaston
ntb0245,Birmingham,NatWest T20 Blast,2015-08-29,male,T20,,20,SD Parry,Edgbaston
ntb0246,Birmingham,NatWest T20 Blast,2015-08-29,male,T20,,20,RE Levi,Edgbaston
ntb0247,Bristol,NatWest T20 Blast,2016-05-20,male,T20,,20,LRPL Taylor,County Ground
ntb0248,Chelmsford,NatWest T20 Blast,2016-05-20,male,T20,,20,Azhar Mahmood,County Ground
ntb0249,Canterbury,NatWest T20 Blast,2016-05-20,male,T20,,20,DJ Bell-Drummond,St Lawrence Ground
ntb0250,Leicester,NatWest T20 Blast,2016-05-20,male,T20,,20,RE Levi,Grace Road
ntb0251,Worcester,NatWest T20 Blast,2016-05-20,male,T20,,20,T Kohler-Cadmore,"County Ground, New Road"
ntb0252,Nottingham,NatWest T20 Blast,2016-05-20,male,T20,,20,SR Hain,Trent Bridge
ntb0253,Manchester,NatWest T20 Blast,2016-05-21,male,T20,,20,HD Rutherford,Old Trafford
ntb0254,London,NatWest T20 Blast,2016-05-26,male,T20,,20,T van der Gugten,Kennington Oval
ntb0255,Birmingham,NatWest T20 Blast,2016-05-27,male,T20,,20,BL D'Oliveira,Edgbaston
ntb0256,Leeds,NatWest T20 Blast,2016-05-27,male,T20,,20,BA Raine,Headingley
ntb0257,Manchester,NatWest T20 Blast,2016-05-27,male,T20,,20,P Mustard,Old Trafford
ntb0258,Northampton,NatWest T20 Blast,2016-05-27,male,T20,,20,RE Levi,County Ground
ntb0259,,NatWest T20 Blast,2016-05-27,male,T20,,20,DJ Malan,Uxbridge Cricket Club Ground
ntb0260,Hove,NatWest T20 Blast,2016-06-01,male,T20,,20,CD Nash,County Ground
ntb0261,Chester-le-Street,NatWest T20 Blast,2016-06-01,male,T20,,20,PD Collingwood,Riverside Ground
ntb0262,Cardiff,NatWest T20 Blast,2016-06-01,male,T20,,20,JD Ryder,Sophia Gardens
ntb0263,Worcester,NatWest T20 Blast,2016-06-02,male,T20,,20,J Leach,"County Ground, New Road"
ntb0264,Southampton,NatWest T20 Blast,2016-06-02,male,T20,,20,Shahid Afridi,The Rose Bowl
ntb0265,Northwood,NatWest T20 Blast,2016-06-02,male,T20,,20,BAC Howell,Merchant Taylors' School Ground
ntb0266,Manchester,NatWest T20 Blast,2016-06-03,male,T20,,20,LS Livingstone,Old Trafford
ntb0267,Northampton,NatWest T20 Blast,2016-06-03,male,T20,,20,JJ Cobb,County Ground
ntb0268,Hove,NatWest T20 Blast,2016-06-03,male,T20,,20,JJ Roy,County Ground
ntb0269,Derby,NatWest T20 Blast,2016-06-03,male,T20,,20,JDS Neesham,County Ground
