key,toss_winner,toss_decision,decision,winner
ntb0834,,,bat,Derbyshire
ntb0835,,,bat,Nottinghamshire
ntb0836,,,field,Glamorgan
ntb0837,,,bat,Lancashire
ntb0838,,,bat,Kent
ntb0839,,,field,Surrey
ntb0840,,,bat,Derbyshire
ntb0841,,,bat,Birmingham Bears
ntb0842,,,field,Kent
ntb0843,,,field,Sussex
ntb0844,,,field,Middlesex
ntb0845,,,bat,Nottinghamshire
ntb0846,,,bat,Yorkshire
ntb0847,,,field,Leicestershire
ntb0848,,,bat,Kent
ntb0849,,,field,Worcestershire
ntb0850,,,bat,Northamptonshire
ntb0851,,,field,Gloucestershire
ntb0852,,,field,Sussex
ntb0853,,,bat,Lancashire
ntb0854,,,field,Derbyshire
ntb0855,,,bat,Glamorgan
ntb0856,,,bat,Leicestershire
ntb0857,,,bat,Nottinghamshire
ntb0858,,,bat,Durham
ntb0859,,,field,Derbyshire
ntb0860,,,field,Essex
ntb0861,,,field,Essex
ntb0862,,,field,Nottinghamshire
ntb0863,,,field,Derbyshire
ntb0864,,,field,Gloucestershire
ntb0865,,,field,Somerset
ntb0866,,,bat,Durham
ntb0867,,,bat,Yorkshire
ntb0868,,,field,Glamorgan
ntb0869,,,field,Essex
ntb0870,,,field,Derbyshire
ntb0871,,,bat,Leicestershire
ntb0872,,,field,Derbyshire
ntb0873,,,bat,Lancashire
ntb0874,,,field,Hampshire
ntb0875,,,field,Essex
ntb0876,,,field,Sussex
ntb0877,,,bat,Durham
ntb0878,,,field,Surrey
ntb0879,,,field,Lancashire
ntb0880,,,bat,Yorkshire
ntb0881,,,field,Birmingham Bears
ntb0882,,,field,Sussex
ntb0883,,,bat,Glamorgan
ntb0884,,,field,Worcestershire
ntb0885,,,field,Somerset
ntb0886,,,bat,Leicestershire
ntb0887,,,field,Essex
ntb0888,,,field,Surrey
ntb0889,,,field,Durham
ntb0890,,,bat,Yorkshire
ntb0891,,,field,Hampshire
ntb0892,,,field,Nottinghamshire
ntb0893,,,bat,Glamorgan
ntb0894,,,field,Sussex
ntb0895,,,bat,Lancashire
ntb0896,,,field,Somerset
ntb0897,,,bat,Worcestershire
ntb0898,,,field,Middlesex
ntb0899,,,bat,Sussex
ntb0900,,,field,Leicestershire
ntb0901,,,bat,Yorkshire
ntb0902,,,field,Birmingham Bears
ntb0903,,,bat,Kent
ntb0904,,,bat,Hampshire
ntb0905,,,bat,Yorkshire
ntb0906,,,field,Sussex
ntb0907,,,bat,Worcestershire
ntb0908,,,field,Kent
ntb0909,,,field,Derbyshire
ntb0910,,,bat,Northamptonshire
ntb0911,,,field,Middlesex
ntb0912,,,bat,Hampshire
ntb0913,,,bat,Lancashire
ntb0914,,,field,Leicestershire
ntb0915,,,bat,Somerset
ntb0916,,,bat,Kent
ntb0917,,,bat,Birmingham Bears
ntb0918,,,field,Surrey
ntb0919,,,bat,Sussex
ntb0920,,,bat,Hampshire
ntb0921,,,bat,Yorkshire
ntb0922,,,field,Durham
ntb0923,,,bat,Worcestershire
ntb0924,,,field,Gloucestershire
ntb0925,,,bat,Middlesex
ntb0926,,,bat,Birmingham Bears
ntb0927,,,bat,Kent
ntb0928,,,field,Hampshire
ntb0929,,,bat,Yorkshire
ntb0930,,,field,Nottinghamshire
ntb0931,,,field,Somerset
ntb0932,,,field,Birmingham Bears
ntb0933,,,field,Somerset
ntb0934,,,bat,Kent
ntb0935,,,field,Somerset
ntb0936,,,bat,Worcestershire
ntb0937,,,bat,Kent
ntb0938,,,field,Leicestershire
ntb0939,,,field,Glamorgan
ntb0940,,,field,Gloucestershire
ntb0941,,,bat,Birmingham Bears
ntb0942,,,field,Nottinghamshire
ntb0943,,,bat,Birmingham Bears
ntb0944,,,bat,Northamptonshire
ntb0945,,,field,Surrey
ntb0946,,,bat,Lancashire
ntb0947,,,bat,Kent
ntb0948,,,field,Sussex
ntb0949,,,field,Hampshire
ntb0950,,,field,Leicestershire
ntb0951,,,field,Somerset
ntb0952,,,field,Kent
ntb0953,,,field,Middlesex
ntb0954,,,bat,Leicestershire
ntb0955,,,bat,Lancashire
ntb0956,,,bat,Durham
ntb0957,,,field,Somerset
ntb0958,,,field,Northamptonshire
ntb0959,,,field,Nottinghamshire
ntb0960,,,field,Essex
ntb0961,,,field,Derbyshire
ntb0962,,,field,Derbyshire
ntb0963,,,bat,Northamptonshire
ntb0964,,,field,Somerset
ntb0965,,,field,Worcestershire
ntb0966,,,bat,Lancashire
ntb0967,,,field,Gloucestershire
ntb0968,,,bat,Leicestershire
ntb0969,,,field,Hampshire
ntb0970,,,bat,Leicestershire
ntb0971,,,field,Nottinghamshire
ntb0972,,,field,Somerset
ntb0973,,,field,Sussex
ntb0974,,,field,Birmingham Bears
ntb0975,,,bat,Durham
ntb0976,,,bat,Northamptonshire
ntb0977,,,field,Kent
ntb0978,,,field,Sussex
ntb0979,,,field,Glamorgan
ntb0980,,,bat,Durham
ntb0981,,,field,Worcestershire
ntb0982,,,field,Nottinghamshire
ntb0983,,,bat,Kent
ntb0984,,,field,Nottinghamshire
ntb0985,,,bat,Leicestershire
ntb0986,,,bat,Derbyshire
ntb0987,,,field,Essex
ntb0988,,,field,Gloucestershire
ntb0989,,,field,Hampshire
ntb0990,,,bat,Durham
ntb0991,,,field,Surrey
ntb0992,,,field,Yorkshire
ntb0993,,,field,Derbyshire
ntb0994,,,bat,Northamptonshire
ntb0995,,,field,Middlesex
ntb0996,,,field,Somerset
ntb0997,,,bat,Hampshire
<<<<<<< HEAD,,,,
=======,,,,
ntb0998,,,bat,Leicestershire
ntb0999,,,field,Somerset
ntb1000,,,field,Middlesex
ntb1001,,,field,Sussex
ntb1002,,,field,Glamorgan
ntb1003,,,bat,Lancashire
ntb1004,,,field,Worcestershire
ntb1005,,,bat,Birmingham Bears
>>>>>>> 6f185b3535aaaca2da250f529600982c68b74dca,,,,
ntb1006,,,bat,Worcestershire
ntb1007,,,field,Nottinghamshire
ntb1008,,,bat,Lancashire
ntb1009,,,field,Gloucestershire
ntb1010,,,field,Sussex
ntb1011,,,bat,Yorkshire
ntb1012,,,field,Surrey
ntb1013,,,field,Kent
ntb1014,,,field,Derbyshire
ntb1015,,,field,Somerset
ntb1016,,,field,Lancashire
ntb1017,,,field,Glamorgan
ntb1018,,,bat,Leicestershire
ntb1019,,,bat,Kent
ntb1020,,,bat,Birmingham Bears
ntb1021,,,field,Surrey
ntb1022,,,bat,Leicestershire
ntb1023,,,field,Derbyshire
ntb1024,,,field,Glamorgan
ntb1025,,,field,Surrey
ntb1026,,,field,Kent
ntb1027,,,bat,Northamptonshire
ntb1028,,,field,Derbyshire
ntb1029,,,field,Somerset
ntb1030,,,field,Surrey
ntb1031,,,field,Durham
ntb1032,,,field,Yorkshire
ntb1033,,,field,Middlesex
ntb1034,,,field,Lancashire
ntb1035,,,field,Northamptonshire
ntb1036,,,field,Surrey
ntb1037,,,field,Glamorgan
ntb1038,,,field,Durham
ntb1039,,,field,Worcestershire
ntb1040,,,field,Kent
ntb1041,,,field,Gloucestershire
ntb1042,,,bat,Leicestershire
ntb1043,,,bat,Durham
ntb1044,,,field,Sussex
ntb1045,,,field,Lancashire
ntb1046,,,field,Somerset
ntb1047,,,field,Surrey
ntb1048,,,field,Yorkshire
ntb1049,,,bat,Hampshire
ntb1050,,,field,Glamorgan
ntb1051,,,field,Yorkshire
ntb1052,,,field,Derbyshire
ntb1053,,,field,Surrey
ntb1054,,,field,Hampshire
ntb1055,,,field,Nottinghamshire
ntb1056,,,bat,Birmingham Bears
ntb1057,,,bat,Glamorgan
ntb1058,,,bat,Middlesex
ntb1059,,,field,Surrey
ntb1060,,,bat,Hampshire
ntb1061,,,bat,Essex
ntb1062,,,field,Derbyshire
ntb1063,,,bat,Hampshire
ntb1064,,,bat,Yorkshire
ntb1065,,,bat,Yorkshire
ntb1066,,,field,Lancashire
ntb1067,,,field,Yorkshire
ntb1068,,,bat,Gloucestershire
ntb1069,,,bat,Worcestershire
ntb1070,,,field,Somerset
ntb1071,,,bat,Surrey
ntb1072,,,bat,Leicestershire
ntb1073,,,bat,Yorkshire
ntb1074,,,bat,Derbyshire
ntb1075,,,field,Glamorgan
ntb1076,,,bat,Northamptonshire
ntb1077,,,field,Hampshire
ntb1078,,,bat,Leicestershire
ntb1079,,,field,Somerset
ntb1080,,,field,Kent
ntb1081,,,bat,Lancashire
ntb1082,,,field,Sussex
ntb1083,,,field,Somerset
ntb1084,,,field,Yorkshire
ntb1085,,,field,Nottinghamshire
ntb1086,,,bat,Lancashire
ntb1087,,,field,Middlesex
ntb1088,,,field,Northamptonshire
ntb1089,,,bat,Worcestershire
ntb1090,,,bat,Yorkshire
ntb1091,,,field,Kent
ntb1092,,,field,Essex
ntb1093,,,bat,Glamorgan
ntb1094,,,field,Northamptonshire
ntb1095,,,field,Surrey
ntb1096,,,field,Leicestershire
ntb1097,,,field,Sussex
ntb1098,,,field,Lancashire
ntb1099,,,field,Nottinghamshire
ntb1100,,,field,Gloucestershire
ntb1101,,,field,Birmingham Bears
ntb1102,,,bat,Leicestershire
ntb1103,,,field,Somerset
ntb1104,,,field,Essex
ntb1105,,,field,Glamorgan
ntb1106,,,bat,Lancashire
ntb1107,,,field,Birmingham Bears
ntb1108,,,bat,Sussex
ntb1109,,,field,Northamptonshire
ntb1110,,,bat,Kent
ntb1111,,,field,Essex
ntb1112,,,field,Sussex
ntb1113,,,field,Leicestershire
ntb1114,,,bat,Lancashire
ntb1115,,,field,Gloucestershire
ntb1116,,,field,Yorkshire
ntb1117,,,bat,Yorkshire
ntb1118,,,bat,Sussex
ntb1119,,,field,Middlesex
ntb1120,,,field,Durham
ntb1121,,,bat,Birmingham Bears
ntb1122,,,bat,Kent
ntb1123,,,bat,Surrey
ntb1124,,,field,Lancashire
ntb1125,,,field,Somerset
ntb1126,,,field,Durham
ntb1127,,,bat,Sussex
ntb1128,,,field,Leicestershire
ntb1129,,,field,Kent
ntb1130,,,field,Gloucestershire
ntb1131,,,field,Nottinghamshire
ntb1132,,,field,Sussex
ntb1133,,,bat,Essex
ntb1134,,,bat,Yorkshire
ntb1135,,,bat,Birmingham Bears
ntb1136,,,field,Northamptonshire
ntb1137,,,field,Somerset
ntb1138,,,field,Essex
ntb1139,,,field,Hampshire
ntb1140,,,field,Derbyshire
ntb1141,,,field,Worcestershire
ntb1142,,,bat,Kent
ntb1143,,,field,Yorkshire
ntb1144,,,field,Kent
ntb1145,,,field,Worcestershire
ntb1146,,,bat,Northamptonshire
ntb1147,,,field,Gloucestershire
ntb1148,,,field,Middlesex
ntb1149,,,field,Hampshire
ntb1150,,,field,Durham
ntb1151,,,field,Yorkshire
ntb1152,,,field,Somerset
ntb1153,,,bat,Nottinghamshire
ntb1154,,,field,Gloucestershire
ntb1155,,,bat,Sussex
ntb1156,,,field,Birmingham Bears
ntb1157,,,bat,Lancashire
ntb1158,,,field,Glamorgan
ntb1159,,,bat,Northamptonshire
ntb1160,,,field,Somerset
ntb1161,,,bat,Northamptonshire
ntb1162,,,field,Sussex
ntb1163,,,field,Kent
ntb1164,,,field,Worcestershire
ntb1165,,,field,Middlesex
ntb1166,,,bat,Birmingham Bears
ntb1167,,,field,Leicestershire
ntb1168,,,field,Middlesex
ntb1169,,,field,Somerset
ntb1170,,,bat,Sussex
ntb1171,,,field,Durham
ntb1172,,,field,Derbyshire
ntb1173,,,field,Worcestershire
ntb1174,,,field,Hampshire
ntb1175,,,field,Birmingham Bears
ntb1176,,,field,Kent
ntb1177,,,field,Leicestershire
ntb1178,,,field,Middlesex
ntb1179,,,field,Worcestershire
ntb1180,,,field,Surrey
ntb1181,,,field,Glamorgan
ntb1182,,,bat,Sussex
ntb1183,,,bat,Nottinghamshire
ntb1184,,,field,Hampshire
ntb1185,,,bat,Worcestershire
ntb1186,,,field,Essex
ntb1187,,,field,Kent
ntb1188,,,field,Lancashire
ntb1189,,,bat,Middlesex
ntb1190,,,bat,Birmingham Bears
ntb1191,,,field,Essex
ntb1192,,,field,Hampshire
ntb1193,,,bat,Nottinghamshire
ntb1194,,,bat,Surrey
ntb1195,,,field,Essex
ntb1196,,,field,Surrey
ntb1197,,,field,Essex
ntb1198,,,bat,Worcestershire
ntb1199,,,field,Northamptonshire
ntb1200,,,field,Lancashire
ntb1201,,,field,Surrey
ntb1202,,,field,Gloucestershire
ntb1203,,,field,Leicestershire
ntb1204,,,field,Worcestershire
ntb1205,,,field,Sussex
ntb1206,,,field,Somerset
ntb1207,,,field,Northamptonshire
ntb1208,,,field,Middlesex
ntb1209,,,field,Glamorgan
ntb1210,,,field,Birmingham Bears
ntb1211,,,bat,Leicestershire
ntb1212,,,bat,Birmingham Bears
ntb1213,,,field,Somerset
ntb1214,,,bat,Yorkshire
ntb1215,,,field,Derbyshire
ntb1216,,,bat,Kent
ntb1217,,,bat,Glamorgan
ntb1218,,,field,Essex
ntb1219,,,bat,Worcestershire
ntb1220,,,bat,Middlesex
