key,by_innings,by_type,by_margin,bowl_out,eliminator,method,result,winner
ntb0563,,wickets,6.0,,,,,Yorkshire
ntb0564,,runs,51.0,,,,,Kent
ntb0565,,runs,72.0,,,,,Worcestershire
ntb0566,,wickets,3.0,,,,,Somerset
ntb0567,,wickets,7.0,,,,,Glamorgan
ntb0568,,runs,17.0,,,,,Birmingham Bears
ntb0569,,wickets,6.0,,,,,Surrey
ntb0570,,wickets,8.0,,,,,Gloucestershire
ntb0571,,runs,6.0,,,,,Glamorgan
ntb0572,,runs,4.0,,,,,Durham
ntb0573,,wickets,7.0,,,,,Northamptonshire
ntb0574,,runs,14.0,,,,,Durham
ntb0575,,wickets,6.0,,,,,Somerset
ntb0576,,runs,70.0,,,,,Gloucestershire
ntb0577,,runs,16.0,,,,,Worcestershire
ntb0578,,,,,,,no result,
ntb0579,,wickets,6.0,,,,,Lancashire
ntb0580,,wickets,6.0,,,,,Birmingham Bears
ntb0581,,runs,63.0,,,,,Nottinghamshire
ntb0582,,runs,5.0,,,,,Leicestershire
ntb0583,,wickets,4.0,,,,,Somerset
ntb0584,,wickets,8.0,,,,,Glamorgan
ntb0585,,runs,12.0,,,,,Durham
ntb0586,,runs,37.0,,,,,Lancashire
ntb0587,,,,,,,no result,
ntb0588,,runs,29.0,,,,,Somerset
ntb0589,,runs,5.0,,,,,Gloucestershire
ntb0590,,wickets,5.0,,,,,Nottinghamshire
ntb0591,,runs,65.0,,,,,Lancashire
ntb0592,,wickets,3.0,,,,,Kent
ntb0593,,,,,,,no result,
ntb0594,,runs,98.0,,,,,Sussex
ntb0595,,wickets,7.0,,,,,Surrey
ntb0596,,wickets,7.0,,,,,Birmingham Bears
ntb0597,,wickets,4.0,,,,,Sussex
ntb0598,,wickets,7.0,,,,,Yorkshire
ntb0599,,wickets,6.0,,,,,Essex
ntb0600,,runs,5.0,,,,,Kent
ntb0601,,wickets,4.0,,,,,Northamptonshire
ntb0602,,runs,31.0,,,,,Sussex
ntb0603,,runs,24.0,,,D/L,,Surrey
ntb0604,,wickets,8.0,,,,,Nottinghamshire
ntb0605,,runs,15.0,,,,,Worcestershire
ntb0606,,wickets,5.0,,,,,Kent
ntb0607,,wickets,6.0,,,,,Hampshire
ntb0608,,wickets,6.0,,,,,Lancashire
ntb0609,,wickets,5.0,,,,,Sussex
ntb0610,,wickets,5.0,,,,,Worcestershire
ntb0611,,runs,19.0,,,,,Somerset
ntb0612,,wickets,5.0,,,,,Worcestershire
ntb0613,,runs,20.0,,,,,Worcestershire
ntb0614,,runs,35.0,,,,,Sussex
ntb0615,,wickets,8.0,,,,,Somerset
ntb0616,,runs,28.0,,,,,Worcestershire
ntb0617,,wickets,7.0,,,,,Middlesex
ntb0618,,,,,,,no result,
ntb0619,,runs,52.0,,,,,Essex
ntb0620,,runs,7.0,,,,,Durham
ntb0621,,wickets,5.0,,,,,Derbyshire
ntb0622,,runs,41.0,,,,,Kent
ntb0623,,wickets,2.0,,,,,Kent
ntb0624,,wickets,7.0,,,,,Birmingham Bears
ntb0625,,runs,72.0,,,,,Lancashire
ntb0626,,runs,37.0,,,,,Middlesex
ntb0627,,runs,54.0,,,,,Yorkshire
ntb0628,,wickets,7.0,,,,,Nottinghamshire
ntb0629,,runs,14.0,,,,,Sussex
ntb0630,,runs,49.0,,,,,Birmingham Bears
ntb0631,,runs,97.0,,,,,Surrey
ntb0632,,wickets,2.0,,,,,Gloucestershire
ntb0633,,runs,9.0,,,,,Lancashire
ntb0634,,wickets,8.0,,,,,Middlesex
ntb0635,,,,,,,tie,
ntb0636,,runs,27.0,,,,,Nottinghamshire
ntb0637,,runs,22.0,,,,,Kent
ntb0638,,runs,21.0,,,D/L,,Lancashire
ntb0639,,wickets,9.0,,,,,Durham
ntb0640,,wickets,4.0,,,,,Hampshire
ntb0641,,runs,21.0,,,D/L,,Northamptonshire
ntb0642,,runs,21.0,,,,,Leicestershire
ntb0643,,runs,13.0,,,,,Sussex
ntb0644,,wickets,9.0,,,,,Worcestershire
ntb0645,,wickets,9.0,,,D/L,,Kent
ntb0646,,wickets,8.0,,,,,Durham
ntb0647,,wickets,2.0,,,,,Worcestershire
ntb0648,,,,,,,tie,
ntb0649,,runs,28.0,,,,,Kent
ntb0650,,wickets,7.0,,,,,Hampshire
ntb0651,,runs,71.0,,,,,Nottinghamshire
ntb0652,,runs,41.0,,,,,Hampshire
ntb0653,,wickets,5.0,,,,,Lancashire
ntb0654,,runs,25.0,,,,,Essex
ntb0655,,wickets,6.0,,,,,Derbyshire
ntb0656,,wickets,8.0,,,,,Somerset
ntb0657,,wickets,9.0,,,,,Sussex
ntb0658,,wickets,5.0,,,,,Worcestershire
ntb0659,,runs,3.0,,,,,Lancashire
ntb0660,,runs,33.0,,,,,Leicestershire
ntb0661,,,,,,,tie,
ntb0662,,wickets,3.0,,,,,Sussex
ntb0663,,runs,35.0,,,,,Middlesex
ntb0664,,wickets,4.0,,,,,Kent
ntb0665,,wickets,9.0,,,,,Sussex
ntb0666,,runs,55.0,,,,,Leicestershire
ntb0667,,runs,21.0,,,,,Northamptonshire
ntb0668,,runs,114.0,,,,,Somerset
ntb0669,,wickets,5.0,,,,,Gloucestershire
ntb0670,,runs,64.0,,,,,Middlesex
ntb0671,,,,,,,no result,
ntb0672,,runs,28.0,,,D/L,,Nottinghamshire
ntb0673,,wickets,4.0,,,,,Sussex
ntb0674,,runs,9.0,,,D/L,,Gloucestershire
ntb0675,,runs,63.0,,,D/L,,Somerset
ntb0676,,,,,,,no result,
ntb0677,,runs,7.0,,,,,Durham
ntb0678,,runs,55.0,,,,,Somerset
ntb0679,,runs,55.0,,,,,Derbyshire
ntb0680,,wickets,7.0,,,,,Surrey
ntb0681,,runs,9.0,,,D/L,,Middlesex
ntb0682,,runs,15.0,,,,,Birmingham Bears
ntb0683,,runs,20.0,,,,,Derbyshire
ntb0684,,wickets,7.0,,,,,Gloucestershire
ntb0685,,wickets,8.0,,,,,Lancashire
ntb0686,,runs,55.0,,,,,Leicestershire
ntb0687,,runs,26.0,,,,,Surrey
ntb0688,,runs,3.0,,,,,Worcestershire
ntb0689,,wickets,7.0,,,,,Hampshire
ntb0690,,runs,9.0,,,,,Essex
ntb0691,,runs,25.0,,,,,Gloucestershire
ntb0692,,wickets,7.0,,,,,Nottinghamshire
ntb0693,,wickets,9.0,,,,,Derbyshire
ntb0694,,wickets,9.0,,,,,Worcestershire
ntb0695,,runs,14.0,,,,,Yorkshire
ntb0696,,runs,1.0,,,,,Surrey
ntb0697,,wickets,8.0,,,,,Sussex
ntb0698,,runs,25.0,,,,,Somerset
ntb0699,,runs,3.0,,,,,Nottinghamshire
ntb0700,,wickets,4.0,,,,,Northamptonshire
ntb0701,,runs,25.0,,,,,Lancashire
ntb0702,,,,,,,tie,
ntb0703,,wickets,9.0,,,,,Derbyshire
ntb0704,,runs,11.0,,,,,Derbyshire
ntb0705,,wickets,7.0,,,,,Sussex
ntb0706,,wickets,7.0,,,D/L,,Birmingham Bears
ntb0707,,wickets,6.0,,,,,Surrey
ntb0708,,wickets,8.0,,,,,Hampshire
ntb0709,,runs,80.0,,,,,Yorkshire
ntb0710,,runs,19.0,,,,,Essex
ntb0711,,runs,5.0,,,,,Gloucestershire
ntb0712,,wickets,7.0,,,,,Northamptonshire
ntb0713,,runs,10.0,,,,,Essex
ntb0714,,runs,19.0,,,,,Yorkshire
ntb0715,,wickets,3.0,,,,,Gloucestershire
ntb0716,,wickets,6.0,,,,,Middlesex
ntb0717,,wickets,5.0,,,,,Lancashire
ntb0718,,runs,47.0,,,,,Durham
ntb0719,,runs,28.0,,,,,Glamorgan
ntb0720,,wickets,6.0,,,,,Essex
ntb0721,,wickets,10.0,,,,,Nottinghamshire
ntb0722,,wickets,8.0,,,,,Worcestershire
ntb0723,,wickets,7.0,,,,,Derbyshire
ntb0724,,wickets,4.0,,,,,Essex
ntb0725,,runs,34.0,,,,,Essex
ntb0726,,runs,1.0,,,,,Worcestershire
ntb0727,,,,,,,no result,
ntb0728,,runs,27.0,,,,,Lancashire
ntb0729,,,,,,,no result,
ntb0730,,,,,,,no result,
ntb0731,,runs,15.0,,,,,Glamorgan
ntb0732,,wickets,9.0,,,,,Northamptonshire
ntb0733,,,,,,,tie,
ntb0734,,,,,,,no result,
ntb0735,,wickets,6.0,,,,,Nottinghamshire
ntb0736,,wickets,6.0,,,,,Birmingham Bears
ntb0737,,runs,9.0,,,,,Northamptonshire
ntb0738,,runs,99.0,,,,,Yorkshire
ntb0739,,,,,,,tie,
ntb0740,,wickets,6.0,,,,,Sussex
ntb0741,,runs,22.0,,,,,Gloucestershire
ntb0742,,wickets,6.0,,,,,Nottinghamshire
ntb0743,,runs,4.0,,,,,Lancashire
ntb0744,,runs,30.0,,,,,Leicestershire
ntb0745,,wickets,5.0,,,,,Hampshire
ntb0746,,wickets,5.0,,,,,Kent
ntb0747,,runs,38.0,,,,,Northamptonshire
ntb0748,,wickets,3.0,,,,,Sussex
ntb0749,,wickets,8.0,,,,,Somerset
ntb0750,,runs,57.0,,,,,Gloucestershire
ntb0751,,wickets,9.0,,,,,Surrey
ntb0752,,runs,1.0,,,,,Kent
ntb0753,,wickets,4.0,,,,,Northamptonshire
ntb0754,,runs,16.0,,,,,Somerset
ntb0755,,runs,11.0,,,,,Middlesex
ntb0756,,wickets,5.0,,,,,Nottinghamshire
ntb0757,,wickets,8.0,,,,,Lancashire
ntb0758,,runs,29.0,,,,,Yorkshire
ntb0759,,runs,4.0,,,,,Birmingham Bears
ntb0760,,runs,30.0,,,,,Gloucestershire
ntb0761,,runs,29.0,,,,,Kent
ntb0762,,wickets,6.0,,,,,Surrey
ntb0763,,runs,13.0,,,,,Sussex
ntb0764,,runs,55.0,,,,,Durham
ntb0765,,runs,35.0,,,,,Gloucestershire
ntb0766,,runs,13.0,,,,,Birmingham Bears
ntb0767,,wickets,3.0,,,,,Leicestershire
ntb0768,,wickets,4.0,,,,,Surrey
ntb0769,,wickets,6.0,,,,,Nottinghamshire
ntb0770,,runs,3.0,,,,,Worcestershire
ntb0771,,runs,19.0,,,,,Middlesex
ntb0772,,wickets,8.0,,,,,Sussex
ntb0773,,wickets,6.0,,,,,Durham
ntb0774,,runs,13.0,,,,,Nottinghamshire
ntb0775,,wickets,6.0,,,,,Birmingham Bears
ntb0776,,runs,11.0,,,,,Gloucestershire
ntb0777,,wickets,7.0,,,,,Glamorgan
ntb0778,,wickets,8.0,,,,,Kent
ntb0779,,runs,12.0,,,,,Essex
ntb0780,,runs,30.0,,,,,Surrey
ntb0781,,wickets,6.0,,,,,Lancashire
ntb0782,,runs,8.0,,,,,Worcestershire
ntb0783,,runs,50.0,,,,,Gloucestershire
ntb0784,,runs,4.0,,,,,Derbyshire
ntb0785,,runs,43.0,,,,,Durham
ntb0786,,wickets,4.0,,,,,Surrey
ntb0787,,runs,2.0,,,,,Middlesex
ntb0788,,runs,66.0,,,,,Somerset
ntb0789,,runs,54.0,,,,,Essex
ntb0790,,wickets,8.0,,,,,Nottinghamshire
ntb0791,,runs,7.0,,,,,Lancashire
ntb0792,,wickets,4.0,,,,,Leicestershire
ntb0793,,wickets,9.0,,,,,Surrey
ntb0794,,runs,74.0,,,,,Durham
ntb0795,,runs,17.0,,,,,Glamorgan
ntb0796,,wickets,7.0,,,,,Somerset
ntb0797,,runs,16.0,,,,,Birmingham Bears
ntb0798,,wickets,3.0,,,,,Sussex
ntb0799,,wickets,4.0,,,,,Kent
ntb0800,,wickets,2.0,,,,,Gloucestershire
ntb0801,,wickets,4.0,,,,,Sussex
ntb0802,,runs,18.0,,,,,Nottinghamshire
ntb0803,,runs,22.0,,,,,Leicestershire
ntb0804,,wickets,6.0,,,,,Yorkshire
ntb0805,,wickets,6.0,,,,,Glamorgan
ntb0806,,wickets,3.0,,,,,Northamptonshire
ntb0807,,runs,20.0,,,,,Hampshire
ntb0808,,wickets,6.0,,,,,Surrey
ntb0809,,runs,45.0,,,,,Lancashire
ntb0810,,runs,56.0,,,,,Surrey
ntb0811,,,,,,,tie,
ntb0812,,wickets,7.0,,,,,Gloucestershire
ntb0813,,wickets,5.0,,,,,Nottinghamshire
ntb0814,,wickets,6.0,,,,,Surrey
ntb0815,,wickets,6.0,,,,,Nottinghamshire
ntb0816,,wickets,3.0,,,,,Essex
ntb0817,,,,,,,tie,
ntb0818,,wickets,6.0,,,,,Lancashire
ntb0819,,runs,38.0,,,,,Kent
ntb0820,,runs,4.0,,,,,Gloucestershire
ntb0821,,runs,54.0,,,,,Surrey
ntb0822,,runs,16.0,,,,,Lancashire
ntb0823,,wickets,6.0,,,,,Yorkshire
ntb0824,,runs,23.0,,,,,Derbyshire
ntb0825,,runs,18.0,,,,,Birmingham Bears
ntb0826,,runs,32.0,,,,,Worcestershire
ntb0827,,wickets,7.0,,,,,Surrey
ntb0828,,runs,13.0,,,,,Hampshire
ntb0829,,runs,20.0,,,,,Durham
ntb0830,,runs,16.0,,,,,Kent
ntb0831,,wickets,5.0,,,,,Sussex
ntb0832,,wickets,9.0,,,,,Sussex
ntb0833,,wickets,2.0,,,,,Durham
ntb0834,,wickets,3.0,,,,,Birmingham Bears
ntb0835,,runs,14.0,,,,,Nottinghamshire
ntb0836,,wickets,7.0,,,,,Glamorgan
ntb0837,,wickets,8.0,,,,,Worcestershire
ntb0838,,runs,5.0,,,,,Kent
ntb0839,,wickets,5.0,,,,,Surrey
ntb0840,,wickets,7.0,,,,,Lancashire
ntb0841,,runs,55.0,,,,,Birmingham Bears
ntb0842,,runs,47.0,,,,,Somerset
ntb0843,,wickets,7.0,,,,,Sussex
ntb0844,,wickets,3.0,,,,,Middlesex
ntb0845,,runs,13.0,,,,,Nottinghamshire
ntb0846,,runs,18.0,,,,,Yorkshire
ntb0847,,runs,35.0,,,,,Birmingham Bears
ntb0848,,runs,40.0,,,,,Kent
ntb0849,,runs,94.0,,,,,Yorkshire
ntb0850,,wickets,5.0,,,,,Derbyshire
ntb0851,,runs,2.0,,,D/L,,Gloucestershire
ntb0852,,,,,,,no result,
ntb0853,,wickets,6.0,,,,,Durham
ntb0854,,runs,2.0,,,,,Nottinghamshire
ntb0855,,runs,21.0,,,,,Glamorgan
ntb0856,,runs,34.0,,,,,Leicestershire
ntb0857,,,,,,,tie,
ntb0858,,runs,22.0,,,,,Durham
ntb0859,,runs,39.0,,,,,Yorkshire
ntb0860,,runs,67.0,,,,,Kent
ntb0861,,wickets,8.0,,,,,Essex
ntb0862,,wickets,10.0,,,,,Nottinghamshire
ntb0863,,runs,42.0,,,,,Leicestershire
ntb0864,,wickets,8.0,,,,,Gloucestershire
ntb0865,,wickets,7.0,,,,,Somerset
ntb0866,,wickets,9.0,,,,,Northamptonshire
ntb0867,,runs,12.0,,,,,Yorkshire
ntb0868,,runs,34.0,,,,,Gloucestershire
ntb0869,,wickets,2.0,,,,,Essex
ntb0870,,wickets,5.0,,,,,Derbyshire
ntb0871,,runs,34.0,,,,,Leicestershire
ntb0872,,,,,,,tie,
ntb0873,,wickets,7.0,,,,,Northamptonshire
ntb0874,,runs,7.0,,,,,Somerset
ntb0875,,runs,28.0,,,D/L,,Kent
ntb0876,,runs,27.0,,,,,Gloucestershire
ntb0877,,wickets,8.0,,,,,Worcestershire
ntb0878,,wickets,5.0,,,,,Surrey
ntb0879,,runs,7.0,,,,,Nottinghamshire
ntb0880,,runs,82.0,,,,,Yorkshire
ntb0881,,runs,34.0,,,,,Durham
ntb0882,,,,,,,no result,
ntb0883,,wickets,7.0,,,,,Middlesex
ntb0884,,wickets,7.0,,,,,Worcestershire
ntb0885,,wickets,10.0,,,,,Somerset
ntb0886,,wickets,5.0,,,,,Northamptonshire
ntb0887,,wickets,6.0,,,D/L,,Essex
ntb0888,,runs,1.0,,,,,Glamorgan
ntb0889,,runs,30.0,,,,,Northamptonshire
ntb0890,,wickets,10.0,,,,,Birmingham Bears
ntb0891,,runs,20.0,,,,,Surrey
ntb0892,,wickets,6.0,,,,,Nottinghamshire
ntb0893,,wickets,8.0,,,,,Essex
ntb0894,,runs,63.0,,,,,Middlesex
ntb0895,,runs,34.0,,,,,Lancashire
ntb0896,,wickets,8.0,,,,,Somerset
ntb0897,,runs,14.0,,,,,Worcestershire
ntb0898,,runs,5.0,,,D/L,,Somerset
ntb0899,,runs,33.0,,,,,Sussex
ntb0900,,wickets,8.0,,,D/L,,Leicestershire
ntb0901,,runs,9.0,,,,,Yorkshire
ntb0902,,runs,114.0,,,,,Nottinghamshire
ntb0903,,runs,11.0,,,,,Kent
ntb0904,,runs,10.0,,,,,Hampshire
ntb0905,,wickets,10.0,,,,,Nottinghamshire
ntb0906,,wickets,6.0,,,,,Sussex
ntb0907,,runs,49.0,,,,,Worcestershire
ntb0908,,wickets,9.0,,,,,Kent
ntb0909,,wickets,6.0,,,,,Derbyshire
ntb0910,,wickets,8.0,,,,,Lancashire
ntb0911,,runs,10.0,,,,,Gloucestershire
ntb0912,,runs,75.0,,,,,Hampshire
ntb0913,,runs,6.0,,,,,Lancashire
ntb0914,,wickets,2.0,,,,,Leicestershire
ntb0915,,runs,74.0,,,,,Somerset
ntb0916,,runs,77.0,,,,,Kent
ntb0917,,runs,17.0,,,,,Birmingham Bears
ntb0918,,wickets,7.0,,,,,Surrey
ntb0919,,wickets,6.0,,,,,Hampshire
ntb0920,,runs,18.0,,,,,Hampshire
ntb0921,,wickets,4.0,,,,,Lancashire
ntb0922,,runs,78.0,,,,,Nottinghamshire
ntb0923,,wickets,7.0,,,,,Leicestershire
ntb0924,,runs,23.0,,,,,Somerset
ntb0925,,runs,9.0,,,,,Middlesex
ntb0926,,runs,14.0,,,,,Birmingham Bears
ntb0927,,wickets,4.0,,,,,Sussex
ntb0928,,wickets,6.0,,,,,Hampshire
ntb0929,,wickets,5.0,,,,,Sussex
ntb0930,,runs,2.0,,,,,Hampshire
ntb0931,,wickets,7.0,,,,,Somerset
ntb0932,,runs,21.0,,,,,Kent
ntb0933,,runs,25.0,,,,,Kent
ntb0934,,runs,21.0,,,,,Kent
ntb0935,,wickets,2.0,,,,,Somerset
ntb0936,,wickets,7.0,,,,,Yorkshire
ntb0937,,wickets,8.0,,,,,Somerset
ntb0938,,runs,54.0,,,,,Durham
ntb0939,,wickets,7.0,,,,,Glamorgan
ntb0940,,runs,30.0,,,,,Middlesex
ntb0941,,runs,125.0,,,D/L,,Birmingham Bears
ntb0942,,wickets,4.0,,,,,Nottinghamshire
ntb0943,,runs,3.0,,,,,Birmingham Bears
ntb0944,,runs,31.0,,,,,Northamptonshire
ntb0945,,wickets,4.0,,,,,Surrey
ntb0946,,,,,,,tie,
<<<<<<< HEAD,,,,,,,,
ntb0947,,wickets,4.0,,,,,Essex
ntb0948,,runs,41.0,,,,,Gloucestershire
ntb0949,,runs,10.0,,,,,Middlesex
ntb0950,,runs,70.0,,,,,Derbyshire
ntb0951,,wickets,6.0,,,D/L,,Somerset
ntb0952,,runs,4.0,,,,,Sussex
ntb0953,,wickets,4.0,,,,,Middlesex
ntb0954,,runs,31.0,,,,,Leicestershire
ntb0955,,runs,12.0,,,,,Lancashire
ntb0956,,wickets,5.0,,,,,Birmingham Bears
ntb0957,,wickets,4.0,,,,,Somerset
=======,,,,,,,,
ntb0947,,wickets,4.0,,,,,Essex
ntb0948,,runs,41.0,,,,,Gloucestershire
ntb0949,,runs,10.0,,,,,Middlesex
ntb0950,,runs,70.0,,,,,Derbyshire
ntb0951,,wickets,6.0,,,D/L,,Somerset
ntb0952,,runs,4.0,,,,,Sussex
ntb0953,,wickets,4.0,,,,,Middlesex
ntb0954,,runs,31.0,,,,,Leicestershire
ntb0955,,runs,12.0,,,,,Lancashire
ntb0956,,wickets,5.0,,,,,Birmingham Bears
ntb0957,,wickets,4.0,,,,,Somerset
>>>>>>> dd2d10d3badfd7b952a35c2aabbdcd358eeaab6b,,,,,,,,
ntb0958,,,,,,,no result,
ntb0959,,runs,87.0,,,,,Lancashire
ntb0960,,wickets,8.0,,,,,Essex
ntb0961,,wickets,9.0,,,,,Derbyshire
ntb0962,,wickets,9.0,,,,,Derbyshire
ntb0963,,runs,42.0,,,,,Northamptonshire
ntb0964,,runs,47.0,,,,,Sussex
ntb0965,,runs,48.0,,,,,Durham
ntb0966,,runs,17.0,,,,,Lancashire
ntb0967,,wickets,6.0,,,,,Gloucestershire
ntb0968,,runs,5.0,,,,,Leicestershire
ntb0969,,runs,72.0,,,,,Surrey
ntb0970,,runs,5.0,,,,,Leicestershire
ntb0971,,wickets,7.0,,,,,Nottinghamshire
ntb0972,,wickets,9.0,,,,,Somerset
ntb0973,,wickets,5.0,,,D/L,,Sussex
ntb0974,,runs,15.0,,,,,Worcestershire
ntb0975,,wickets,6.0,,,,,Yorkshire
ntb0976,,wickets,2.0,,,,,Lancashire
ntb0977,,runs,32.0,,,,,Surrey
ntb0978,,runs,22.0,,,,,Hampshire
ntb0979,,,,,,,no result,
ntb0980,,wickets,4.0,,,,,Northamptonshire
ntb0981,,runs,26.0,,,,,Leicestershire
ntb0982,,runs,1.0,,,,,Birmingham Bears
ntb0983,,runs,55.0,,,,,Kent
ntb0984,,runs,23.0,,,,,Yorkshire
ntb0985,,wickets,7.0,,,,,Lancashire
ntb0986,,wickets,5.0,,,,,Northamptonshire
ntb0987,,wickets,7.0,,,,,Essex
ntb0988,,wickets,5.0,,,,,Gloucestershire
ntb0989,,wickets,9.0,,,,,Hampshire
ntb0990,,wickets,6.0,,,,,Birmingham Bears
ntb0991,,wickets,7.0,,,,,Surrey
ntb0992,,runs,4.0,,,,,Lancashire
ntb0993,,wickets,6.0,,,,,Derbyshire
ntb0994,,runs,73.0,,,,,Northamptonshire
ntb0995,,runs,20.0,,,,,Surrey
ntb0996,,wickets,3.0,,,D/L,,Somerset
ntb0997,,runs,32.0,,,,,Hampshire
ntb0998,,wickets,5,,,,,Nottinghamshire
ntb0999,,runs,32,,,,,Kent
ntb1000,,runs,61,,,,,Essex
ntb1001,,runs,4,,,,,Gloucestershire
ntb1002,,runs,9,,,,,Hampshire
ntb1003,,wickets,2,,,,,Durham
ntb1004,,runs,39,,,,,Derbyshire
ntb1005,,wickets,10,,,,,Yorkshire
