key,inning_no,batting_team,delivery_no,batter,bowler,non_striker,runs_batter,runs_extras,runs_non_boundary,runs_total,wicket_fielder,wicket_kind,wicket_player_out,extras_type,extras_run,over,ball
lpl0022,2,Dambulla Viiking,15.3,PM Pushpakumara,D Olivier,RTM Mendis,1,0,0,1,,,,,,15,3
lpl0022,2,Dambulla Viiking,15.4,RTM Mendis,D Olivier,PM Pushpakumara,4,0,0,4,,,,,,15,4
lpl0022,2,Dambulla Viiking,15.5,RTM Mendis,D Olivier,PM Pushpakumara,4,0,0,4,,,,,,15,5
lpl0022,2,Dambulla Viiking,15.6,RTM Mendis,D Olivier,PM Pushpakumara,2,0,0,2,,,,,,15,6
lpl0022,2,Dambulla Viiking,16.1,PM Pushpakumara,PWH de Silva,RTM Mendis,0,0,0,0,NLTC Perera,caught,PM Pushpakumara,,,16,1
lpl0022,2,Dambulla Viiking,16.2,CAK Rajitha,PWH de Silva,RTM Mendis,0,0,0,0,,,,,,16,2
lpl0022,2,Dambulla Viiking,16.3,CAK Rajitha,PWH de Silva,RTM Mendis,0,0,0,0,,,,,,16,3
lpl0022,2,Dambulla Viiking,16.4,CAK Rajitha,PWH de Silva,RTM Mendis,0,0,0,0,,,,,,16,4
lpl0022,2,Dambulla Viiking,16.5,CAK Rajitha,PWH de Silva,RTM Mendis,0,0,0,0,,,,,,16,5
lpl0022,2,Dambulla Viiking,16.6,CAK Rajitha,PWH de Silva,RTM Mendis,0,0,0,0,,,,,,16,6
lpl0022,2,Dambulla Viiking,17.1,RTM Mendis,D Olivier,CAK Rajitha,4,0,0,4,,,,,,17,1
lpl0022,2,Dambulla Viiking,17.2,RTM Mendis,D Olivier,CAK Rajitha,4,0,0,4,,,,,,17,2
lpl0022,2,Dambulla Viiking,17.3,RTM Mendis,D Olivier,CAK Rajitha,6,0,0,6,,,,,,17,3
lpl0022,2,Dambulla Viiking,17.4,RTM Mendis,D Olivier,CAK Rajitha,0,0,0,0,Usman Shinwari,caught,RTM Mendis,,,17,4
lpl0022,2,Dambulla Viiking,17.5,CAK Rajitha,D Olivier,CBRLS Kumara,1,0,0,1,,,,,,17,5
lpl0022,2,Dambulla Viiking,17.6,CBRLS Kumara,D Olivier,CAK Rajitha,0,1,0,1,,,,wides,1.0,17,6
lpl0022,2,Dambulla Viiking,17.7,CBRLS Kumara,D Olivier,CAK Rajitha,0,1,0,1,,,,wides,1.0,17,6
lpl0022,2,Dambulla Viiking,17.8,CBRLS Kumara,D Olivier,CAK Rajitha,0,0,0,0,,,,,,17,6
lpl0022,2,Dambulla Viiking,18.1,CAK Rajitha,RAS Lakmal,CBRLS Kumara,0,0,0,0,,,,,,18,1
lpl0022,2,Dambulla Viiking,18.2,CAK Rajitha,RAS Lakmal,CBRLS Kumara,0,0,0,0,,,,,,18,2
lpl0022,2,Dambulla Viiking,18.3,CAK Rajitha,RAS Lakmal,CBRLS Kumara,0,1,0,1,,,,byes,1.0,18,3
lpl0022,2,Dambulla Viiking,18.4,CBRLS Kumara,RAS Lakmal,CAK Rajitha,0,0,0,0,,,,,,18,4
lpl0022,2,Dambulla Viiking,18.5,CBRLS Kumara,RAS Lakmal,CAK Rajitha,1,0,0,1,,,,,,18,5
lpl0022,2,Dambulla Viiking,18.6,CAK Rajitha,RAS Lakmal,CBRLS Kumara,1,0,0,1,,,,,,18,6
lpl0022,2,Dambulla Viiking,19.1,CAK Rajitha,PC de Silva,CBRLS Kumara,0,0,0,0,,bowled,CAK Rajitha,,,19,1
lpl0023,1,Jaffna Stallions,0.1,WIA Fernando,Mohammad Amir,J Charles,0,0,0,0,,,,,,0,1
lpl0023,1,Jaffna Stallions,0.2,WIA Fernando,Mohammad Amir,J Charles,1,0,0,1,,,,,,0,2
lpl0023,1,Jaffna Stallions,0.3,J Charles,Mohammad Amir,WIA Fernando,4,0,0,4,,,,,,0,3
lpl0023,1,Jaffna Stallions,0.4,J Charles,Mohammad Amir,WIA Fernando,4,0,0,4,,,,,,0,4
lpl0023,1,Jaffna Stallions,0.5,J Charles,Mohammad Amir,WIA Fernando,0,0,0,0,,,,,,0,5
lpl0023,1,Jaffna Stallions,0.6,J Charles,Mohammad Amir,WIA Fernando,2,0,0,2,,,,,,0,6
lpl0023,1,Jaffna Stallions,1.1,WIA Fernando,N Thushara,J Charles,0,0,0,0,,,,,,1,1
lpl0023,1,Jaffna Stallions,1.2,WIA Fernando,N Thushara,J Charles,1,0,0,1,,,,,,1,2
lpl0023,1,Jaffna Stallions,1.3,J Charles,N Thushara,WIA Fernando,0,0,0,0,,,,,,1,3
lpl0023,1,Jaffna Stallions,1.4,J Charles,N Thushara,WIA Fernando,4,0,0,4,,,,,,1,4
lpl0023,1,Jaffna Stallions,1.5,J Charles,N Thushara,WIA Fernando,0,1,0,1,,,,wides,1.0,1,5
lpl0023,1,Jaffna Stallions,1.6,J Charles,N Thushara,WIA Fernando,4,0,0,4,,,,,,1,5
lpl0023,1,Jaffna Stallions,1.7,J Charles,N Thushara,WIA Fernando,4,0,0,4,,,,,,1,6
lpl0023,1,Jaffna Stallions,2.1,WIA Fernando,D Lakshan,J Charles,6,0,0,6,,,,,,2,1
lpl0023,1,Jaffna Stallions,2.2,WIA Fernando,D Lakshan,J Charles,0,0,0,0,,,,,,2,2
lpl0023,1,Jaffna Stallions,2.3,WIA Fernando,D Lakshan,J Charles,1,0,0,1,,,,,,2,3
lpl0023,1,Jaffna Stallions,2.4,J Charles,D Lakshan,WIA Fernando,0,0,0,0,,,,,,2,4
lpl0023,1,Jaffna Stallions,2.5,J Charles,D Lakshan,WIA Fernando,0,1,0,1,,,,wides,1.0,2,5
lpl0023,1,Jaffna Stallions,2.6,J Charles,D Lakshan,WIA Fernando,0,0,0,0,,,,,,2,5
lpl0023,1,Jaffna Stallions,2.7,J Charles,D Lakshan,WIA Fernando,0,0,0,0,,,,,,2,6
lpl0023,1,Jaffna Stallions,3.1,WIA Fernando,Mohammad Amir,J Charles,0,0,0,0,,,,,,3,1
lpl0023,1,Jaffna Stallions,3.2,WIA Fernando,Mohammad Amir,J Charles,4,0,0,4,,,,,,3,2
lpl0023,1,Jaffna Stallions,3.3,WIA Fernando,Mohammad Amir,J Charles,0,0,0,0,,,,,,3,3
lpl0023,1,Jaffna Stallions,3.4,WIA Fernando,Mohammad Amir,J Charles,1,0,0,1,,,,,,3,4
lpl0023,1,Jaffna Stallions,3.5,J Charles,Mohammad Amir,WIA Fernando,0,0,0,0,,,,,,3,5
lpl0023,1,Jaffna Stallions,3.6,J Charles,Mohammad Amir,WIA Fernando,4,0,0,4,,,,,,3,6
lpl0023,1,Jaffna Stallions,4.1,WIA Fernando,D Lakshan,J Charles,0,0,0,0,,,,,,4,1
lpl0023,1,Jaffna Stallions,4.2,WIA Fernando,D Lakshan,J Charles,1,0,0,1,,,,,,4,2
lpl0023,1,Jaffna Stallions,4.3,J Charles,D Lakshan,WIA Fernando,0,0,0,0,,,,,,4,3
lpl0023,1,Jaffna Stallions,4.4,J Charles,D Lakshan,WIA Fernando,0,1,0,1,,,,wides,1.0,4,4
lpl0023,1,Jaffna Stallions,4.5,J Charles,D Lakshan,WIA Fernando,0,0,0,0,MD Gunathilaka,caught,J Charles,,,4,4
lpl0023,1,Jaffna Stallions,4.6,KIC Asalanka,D Lakshan,WIA Fernando,4,0,0,4,,,,,,4,5
lpl0023,1,Jaffna Stallions,4.7,KIC Asalanka,D Lakshan,WIA Fernando,0,0,0,0,,,,,,4,6
lpl0023,1,Jaffna Stallions,5.1,WIA Fernando,N Thushara,KIC Asalanka,0,0,0,0,,,,,,5,1
lpl0023,1,Jaffna Stallions,5.2,WIA Fernando,N Thushara,KIC Asalanka,2,0,0,2,,,,,,5,2
lpl0023,1,Jaffna Stallions,5.3,WIA Fernando,N Thushara,KIC Asalanka,0,0,0,0,,,,,,5,3
lpl0023,1,Jaffna Stallions,5.4,WIA Fernando,N Thushara,KIC Asalanka,1,0,0,1,,,,,,5,4
lpl0023,1,Jaffna Stallions,5.5,KIC Asalanka,N Thushara,WIA Fernando,0,0,0,0,,,,,,5,5
lpl0023,1,Jaffna Stallions,5.6,KIC Asalanka,N Thushara,WIA Fernando,0,0,0,0,,,,,,5,6
lpl0023,1,Jaffna Stallions,6.1,WIA Fernando,SSD Arachchige,KIC Asalanka,1,0,0,1,,,,,,6,1
lpl0023,1,Jaffna Stallions,6.2,KIC Asalanka,SSD Arachchige,WIA Fernando,0,0,0,0,,,,,,6,2
lpl0023,1,Jaffna Stallions,6.3,KIC Asalanka,SSD Arachchige,WIA Fernando,1,0,0,1,,,,,,6,3
lpl0023,1,Jaffna Stallions,6.4,WIA Fernando,SSD Arachchige,KIC Asalanka,1,0,0,1,,,,,,6,4
lpl0023,1,Jaffna Stallions,6.5,KIC Asalanka,SSD Arachchige,WIA Fernando,1,0,0,1,,,,,,6,5
lpl0023,1,Jaffna Stallions,6.6,WIA Fernando,SSD Arachchige,KIC Asalanka,6,0,0,6,,,,,,6,6
lpl0023,1,Jaffna Stallions,7.1,KIC Asalanka,PADLR Sandakan,WIA Fernando,0,1,0,1,,,,wides,1.0,7,1
lpl0023,1,Jaffna Stallions,7.2,KIC Asalanka,PADLR Sandakan,WIA Fernando,4,0,0,4,,,,,,7,1
lpl0023,1,Jaffna Stallions,7.3,KIC Asalanka,PADLR Sandakan,WIA Fernando,0,0,0,0,MD Gunathilaka,caught,KIC Asalanka,,,7,2
lpl0023,1,Jaffna Stallions,7.4,Shoaib Malik,PADLR Sandakan,WIA Fernando,0,0,0,0,,,,,,7,3
lpl0023,1,Jaffna Stallions,7.5,Shoaib Malik,PADLR Sandakan,WIA Fernando,0,0,0,0,,,,,,7,4
lpl0023,1,Jaffna Stallions,7.6,Shoaib Malik,PADLR Sandakan,WIA Fernando,1,0,0,1,,,,,,7,5
lpl0023,1,Jaffna Stallions,7.7,WIA Fernando,PADLR Sandakan,Shoaib Malik,0,0,0,0,,,,,,7,6
lpl0023,1,Jaffna Stallions,8.1,Shoaib Malik,SSD Arachchige,WIA Fernando,1,0,0,1,,,,,,8,1
lpl0023,1,Jaffna Stallions,8.2,WIA Fernando,SSD Arachchige,Shoaib Malik,1,0,0,1,,,,,,8,2
lpl0023,1,Jaffna Stallions,8.3,Shoaib Malik,SSD Arachchige,WIA Fernando,1,0,0,1,,,,,,8,3
lpl0023,1,Jaffna Stallions,8.4,WIA Fernando,SSD Arachchige,Shoaib Malik,0,0,0,0,GSNFG Jayasuriya,caught,WIA Fernando,,,8,4
lpl0023,1,Jaffna Stallions,8.5,Shoaib Malik,SSD Arachchige,DM de Silva,2,0,0,2,,,,,,8,5
lpl0023,1,Jaffna Stallions,8.6,Shoaib Malik,SSD Arachchige,DM de Silva,1,0,0,1,,,,,,8,6
lpl0023,1,Jaffna Stallions,9.1,Shoaib Malik,PADLR Sandakan,DM de Silva,1,0,0,1,,,,,,9,1
lpl0023,1,Jaffna Stallions,9.2,DM de Silva,PADLR Sandakan,Shoaib Malik,1,0,0,1,,,,,,9,2
lpl0023,1,Jaffna Stallions,9.3,Shoaib Malik,PADLR Sandakan,DM de Silva,1,0,0,1,,,,,,9,3
lpl0023,1,Jaffna Stallions,9.4,DM de Silva,PADLR Sandakan,Shoaib Malik,0,0,0,0,,,,,,9,4
lpl0023,1,Jaffna Stallions,9.5,DM de Silva,PADLR Sandakan,Shoaib Malik,0,0,0,0,,,,,,9,5
lpl0023,1,Jaffna Stallions,9.6,DM de Silva,PADLR Sandakan,Shoaib Malik,1,0,0,1,,,,,,9,6
lpl0023,1,Jaffna Stallions,10.1,DM de Silva,SSD Arachchige,Shoaib Malik,1,0,0,1,,,,,,10,1
lpl0023,1,Jaffna Stallions,10.2,Shoaib Malik,SSD Arachchige,DM de Silva,1,0,0,1,,,,,,10,2
lpl0023,1,Jaffna Stallions,10.3,DM de Silva,SSD Arachchige,Shoaib Malik,1,0,0,1,,,,,,10,3
lpl0023,1,Jaffna Stallions,10.4,Shoaib Malik,SSD Arachchige,DM de Silva,1,0,0,1,,,,,,10,4
lpl0023,1,Jaffna Stallions,10.5,DM de Silva,SSD Arachchige,Shoaib Malik,1,0,0,1,,,,,,10,5
lpl0023,1,Jaffna Stallions,10.6,Shoaib Malik,SSD Arachchige,DM de Silva,1,0,0,1,,,,,,10,6
lpl0023,1,Jaffna Stallions,11.1,Shoaib Malik,PADLR Sandakan,DM de Silva,0,0,0,0,,,,,,11,1
lpl0023,1,Jaffna Stallions,11.2,Shoaib Malik,PADLR Sandakan,DM de Silva,2,0,0,2,,,,,,11,2
lpl0023,1,Jaffna Stallions,11.3,Shoaib Malik,PADLR Sandakan,DM de Silva,4,0,0,4,,,,,,11,3
lpl0023,1,Jaffna Stallions,11.4,Shoaib Malik,PADLR Sandakan,DM de Silva,0,0,0,0,,,,,,11,4
lpl0023,1,Jaffna Stallions,11.5,Shoaib Malik,PADLR Sandakan,DM de Silva,1,0,0,1,,,,,,11,5
lpl0023,1,Jaffna Stallions,11.6,DM de Silva,PADLR Sandakan,Shoaib Malik,4,0,0,4,,,,,,11,6
lpl0023,1,Jaffna Stallions,12.1,Shoaib Malik,SSD Arachchige,DM de Silva,6,0,0,6,,,,,,12,1
lpl0023,1,Jaffna Stallions,12.2,Shoaib Malik,SSD Arachchige,DM de Silva,1,0,0,1,,,,,,12,2
lpl0023,1,Jaffna Stallions,12.3,DM de Silva,SSD Arachchige,Shoaib Malik,1,0,0,1,,,,,,12,3
lpl0023,1,Jaffna Stallions,12.4,Shoaib Malik,SSD Arachchige,DM de Silva,4,0,0,4,,,,,,12,4
lpl0023,1,Jaffna Stallions,12.5,Shoaib Malik,SSD Arachchige,DM de Silva,1,0,0,1,,,,,,12,5
lpl0023,1,Jaffna Stallions,12.6,DM de Silva,SSD Arachchige,Shoaib Malik,1,0,0,1,,,,,,12,6
lpl0023,1,Jaffna Stallions,13.1,DM de Silva,PADLR Sandakan,Shoaib Malik,2,0,0,2,,,,,,13,1
lpl0023,1,Jaffna Stallions,13.2,DM de Silva,PADLR Sandakan,Shoaib Malik,6,0,0,6,,,,,,13,2
lpl0023,1,Jaffna Stallions,13.3,DM de Silva,PADLR Sandakan,Shoaib Malik,4,0,0,4,,,,,,13,3
lpl0023,1,Jaffna Stallions,13.4,DM de Silva,PADLR Sandakan,Shoaib Malik,6,0,0,6,,,,,,13,4
lpl0023,1,Jaffna Stallions,13.5,DM de Silva,PADLR Sandakan,Shoaib Malik,1,0,0,1,,,,,,13,5
lpl0023,1,Jaffna Stallions,13.6,Shoaib Malik,PADLR Sandakan,DM de Silva,1,0,0,1,,,,,,13,6
lpl0023,1,Jaffna Stallions,14.1,Shoaib Malik,Mohammad Amir,DM de Silva,1,0,0,1,,,,,,14,1
lpl0023,1,Jaffna Stallions,14.2,DM de Silva,Mohammad Amir,Shoaib Malik,1,0,0,1,,,,,,14,2
lpl0023,1,Jaffna Stallions,14.3,Shoaib Malik,Mohammad Amir,DM de Silva,1,0,0,1,,,,,,14,3
lpl0023,1,Jaffna Stallions,14.4,DM de Silva,Mohammad Amir,Shoaib Malik,0,0,0,0,,,,,,14,4
lpl0023,1,Jaffna Stallions,14.5,DM de Silva,Mohammad Amir,Shoaib Malik,1,0,0,1,,,,,,14,5
lpl0023,1,Jaffna Stallions,14.6,Shoaib Malik,Mohammad Amir,DM de Silva,0,1,0,1,,,,wides,1.0,14,6
lpl0023,1,Jaffna Stallions,14.7,Shoaib Malik,Mohammad Amir,DM de Silva,1,0,0,1,,,,,,14,6
lpl0023,1,Jaffna Stallions,15.1,Shoaib Malik,D Lakshan,DM de Silva,1,0,0,1,,,,,,15,1
lpl0023,1,Jaffna Stallions,15.2,DM de Silva,D Lakshan,Shoaib Malik,1,0,0,1,,,,,,15,2
lpl0023,1,Jaffna Stallions,15.3,Shoaib Malik,D Lakshan,DM de Silva,2,0,0,2,,,,,,15,3
lpl0023,1,Jaffna Stallions,15.4,Shoaib Malik,D Lakshan,DM de Silva,1,0,0,1,,,,,,15,4
lpl0023,1,Jaffna Stallions,15.5,DM de Silva,D Lakshan,Shoaib Malik,0,0,0,0,GSNFG Jayasuriya,caught,DM de Silva,,,15,5
lpl0023,1,Jaffna Stallions,15.6,Shoaib Malik,D Lakshan,NLTC Perera,1,0,0,1,,,,,,15,6
lpl0023,1,Jaffna Stallions,16.1,Shoaib Malik,N Thushara,NLTC Perera,0,0,0,0,,,,,,16,1
lpl0023,1,Jaffna Stallions,16.2,Shoaib Malik,N Thushara,NLTC Perera,1,0,0,1,,,,,,16,2
lpl0023,1,Jaffna Stallions,16.3,NLTC Perera,N Thushara,Shoaib Malik,1,0,0,1,,,,,,16,3
lpl0023,1,Jaffna Stallions,16.4,Shoaib Malik,N Thushara,NLTC Perera,1,0,0,1,,,,,,16,4
lpl0023,1,Jaffna Stallions,16.5,NLTC Perera,N Thushara,Shoaib Malik,4,0,0,4,,,,,,16,5
lpl0023,1,Jaffna Stallions,16.6,NLTC Perera,N Thushara,Shoaib Malik,2,0,0,2,,,,,,16,6
lpl0023,1,Jaffna Stallions,17.1,Shoaib Malik,D Lakshan,NLTC Perera,1,0,0,1,,,,,,17,1
lpl0023,1,Jaffna Stallions,17.2,NLTC Perera,D Lakshan,Shoaib Malik,4,0,0,4,,,,,,17,2
lpl0023,1,Jaffna Stallions,17.3,NLTC Perera,D Lakshan,Shoaib Malik,1,0,0,1,,,,,,17,3
lpl0023,1,Jaffna Stallions,17.4,Shoaib Malik,D Lakshan,NLTC Perera,4,0,0,4,,,,,,17,4
lpl0023,1,Jaffna Stallions,17.5,Shoaib Malik,D Lakshan,NLTC Perera,0,0,0,0,Hazratullah,caught,Shoaib Malik,,,17,5
lpl0023,1,Jaffna Stallions,17.6,NLTC Perera,D Lakshan,PWH de Silva,6,0,0,6,,,,,,17,6
lpl0023,1,Jaffna Stallions,18.1,PWH de Silva,Mohammad Amir,NLTC Perera,1,0,0,1,,,,,,18,1
lpl0023,1,Jaffna Stallions,18.2,NLTC Perera,Mohammad Amir,PWH de Silva,4,0,0,4,,,,,,18,2
lpl0023,1,Jaffna Stallions,18.3,NLTC Perera,Mohammad Amir,PWH de Silva,4,0,0,4,,,,,,18,3
lpl0023,1,Jaffna Stallions,18.4,NLTC Perera,Mohammad Amir,PWH de Silva,1,0,0,1,,,,,,18,4
lpl0023,1,Jaffna Stallions,18.5,PWH de Silva,Mohammad Amir,NLTC Perera,0,0,0,0,,,,,,18,5
lpl0023,1,Jaffna Stallions,18.6,PWH de Silva,Mohammad Amir,NLTC Perera,0,0,0,0,SSD Arachchige,caught,PWH de Silva,,,18,6
lpl0023,1,Jaffna Stallions,19.1,NLTC Perera,N Thushara,PC de Silva,6,0,0,6,,,,,,19,1
lpl0023,1,Jaffna Stallions,19.2,NLTC Perera,N Thushara,PC de Silva,0,0,0,0,,,,,,19,2
lpl0023,1,Jaffna Stallions,19.3,NLTC Perera,N Thushara,PC de Silva,4,0,0,4,,,,,,19,3
lpl0023,1,Jaffna Stallions,19.4,NLTC Perera,N Thushara,PC de Silva,1,0,0,1,,,,,,19,4
lpl0023,1,Jaffna Stallions,19.5,PC de Silva,N Thushara,NLTC Perera,1,0,0,1,,,,,,19,5
lpl0023,1,Jaffna Stallions,19.6,NLTC Perera,N Thushara,PC de Silva,1,0,0,1,,,,,,19,6
lpl0023,2,Galle Gladiators,0.1,MD Gunathilaka,DM de Silva,Hazratullah,1,0,0,1,,,,,,0,1
lpl0023,2,Galle Gladiators,0.2,Hazratullah,DM de Silva,MD Gunathilaka,0,0,0,0,,,,,,0,2
lpl0023,2,Galle Gladiators,0.3,Hazratullah,DM de Silva,MD Gunathilaka,0,0,0,0,WIA Fernando,caught,Hazratullah,,,0,3
lpl0023,2,Galle Gladiators,0.4,Ahsan Ali,DM de Silva,MD Gunathilaka,0,0,0,0,,,,,,0,4
lpl0023,2,Galle Gladiators,0.5,Ahsan Ali,DM de Silva,MD Gunathilaka,0,0,0,0,,,,,,0,5
lpl0023,2,Galle Gladiators,0.6,Ahsan Ali,DM de Silva,MD Gunathilaka,1,0,0,1,,,,,,0,6
lpl0023,2,Galle Gladiators,1.1,Ahsan Ali,RAS Lakmal,MD Gunathilaka,1,0,0,1,,,,,,1,1
lpl0023,2,Galle Gladiators,1.2,MD Gunathilaka,RAS Lakmal,Ahsan Ali,0,0,0,0,NLTC Perera,run out,MD Gunathilaka,,,1,2
lpl0023,2,Galle Gladiators,1.3,Ahsan Ali,RAS Lakmal,PBB Rajapaksa,4,0,0,4,,,,,,1,3
lpl0023,2,Galle Gladiators,1.4,Ahsan Ali,RAS Lakmal,PBB Rajapaksa,0,0,0,0,J Charles,caught,Ahsan Ali,,,1,4
lpl0023,2,Galle Gladiators,1.5,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,1,5
lpl0023,2,Galle Gladiators,1.6,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,1,6
lpl0023,2,Galle Gladiators,2.1,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,0,0,0,0,,,,,,2,1
lpl0023,2,Galle Gladiators,2.2,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,1,0,0,1,,,,,,2,2
lpl0023,2,Galle Gladiators,2.3,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,0,0,0,0,,,,,,2,3
lpl0023,2,Galle Gladiators,2.4,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,0,1,0,1,,,,wides,1.0,2,4
lpl0023,2,Galle Gladiators,2.5,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,6,0,0,6,,,,,,2,4
lpl0023,2,Galle Gladiators,2.6,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,0,0,0,0,,,,,,2,5
lpl0023,2,Galle Gladiators,2.7,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,1,0,0,1,,,,,,2,6
lpl0023,2,Galle Gladiators,3.1,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,3,1
lpl0023,2,Galle Gladiators,3.2,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,3,2
lpl0023,2,Galle Gladiators,3.3,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,3,3
lpl0023,2,Galle Gladiators,3.4,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,3,4
lpl0023,2,Galle Gladiators,3.5,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,1,0,0,1,,,,,,3,5
lpl0023,2,Galle Gladiators,3.6,PBB Rajapaksa,RAS Lakmal,GSNFG Jayasuriya,0,0,0,0,,,,,,3,6
lpl0023,2,Galle Gladiators,4.1,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,0,0,0,0,,,,,,4,1
lpl0023,2,Galle Gladiators,4.2,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,2,0,0,2,,,,,,4,2
lpl0023,2,Galle Gladiators,4.3,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,0,0,0,0,,,,,,4,3
lpl0023,2,Galle Gladiators,4.4,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,0,0,0,0,,,,,,4,4
lpl0023,2,Galle Gladiators,4.5,GSNFG Jayasuriya,DM de Silva,PBB Rajapaksa,1,0,0,1,,,,,,4,5
lpl0023,2,Galle Gladiators,4.6,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,4,0,0,4,,,,,,4,6
lpl0023,2,Galle Gladiators,5.1,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,1,0,0,1,,,,,,5,1
lpl0023,2,Galle Gladiators,5.2,PBB Rajapaksa,RAS Lakmal,GSNFG Jayasuriya,4,0,0,4,,,,,,5,2
lpl0023,2,Galle Gladiators,5.3,PBB Rajapaksa,RAS Lakmal,GSNFG Jayasuriya,1,0,0,1,,,,,,5,3
lpl0023,2,Galle Gladiators,5.4,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,5,4
lpl0023,2,Galle Gladiators,5.5,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,5,5
lpl0023,2,Galle Gladiators,5.6,GSNFG Jayasuriya,RAS Lakmal,PBB Rajapaksa,0,0,0,0,,,,,,5,6
lpl0023,2,Galle Gladiators,6.1,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,0,0,0,0,,,,,,6,1
lpl0023,2,Galle Gladiators,6.2,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,0,0,0,0,,,,,,6,2
lpl0023,2,Galle Gladiators,6.3,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,6,0,0,6,,,,,,6,3
lpl0023,2,Galle Gladiators,6.4,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,6,0,0,6,,,,,,6,4
lpl0023,2,Galle Gladiators,6.5,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,0,0,0,0,,,,,,6,5
lpl0023,2,Galle Gladiators,6.6,PBB Rajapaksa,DM de Silva,GSNFG Jayasuriya,1,0,0,1,,,,,,6,6
lpl0023,2,Galle Gladiators,7.1,PBB Rajapaksa,NLTC Perera,GSNFG Jayasuriya,6,0,0,6,,,,,,7,1
lpl0023,2,Galle Gladiators,7.2,PBB Rajapaksa,NLTC Perera,GSNFG Jayasuriya,6,0,0,6,,,,,,7,2
lpl0023,2,Galle Gladiators,7.3,PBB Rajapaksa,NLTC Perera,GSNFG Jayasuriya,1,0,0,1,,,,,,7,3
lpl0023,2,Galle Gladiators,7.4,GSNFG Jayasuriya,NLTC Perera,PBB Rajapaksa,0,0,0,0,,,,,,7,4
lpl0023,2,Galle Gladiators,7.5,GSNFG Jayasuriya,NLTC Perera,PBB Rajapaksa,2,0,0,2,,,,,,7,5
lpl0023,2,Galle Gladiators,7.6,GSNFG Jayasuriya,NLTC Perera,PBB Rajapaksa,0,0,0,0,,,,,,7,6
lpl0023,2,Galle Gladiators,8.1,PBB Rajapaksa,Shoaib Malik,GSNFG Jayasuriya,4,0,0,4,,,,,,8,1
lpl0023,2,Galle Gladiators,8.2,PBB Rajapaksa,Shoaib Malik,GSNFG Jayasuriya,0,0,0,0,Usman Shinwari,caught,PBB Rajapaksa,,,8,2
lpl0023,2,Galle Gladiators,8.3,Azam Khan,Shoaib Malik,GSNFG Jayasuriya,1,0,0,1,,,,,,8,3
lpl0023,2,Galle Gladiators,8.4,GSNFG Jayasuriya,Shoaib Malik,Azam Khan,1,0,0,1,,,,,,8,4
lpl0023,2,Galle Gladiators,8.5,Azam Khan,Shoaib Malik,GSNFG Jayasuriya,0,0,0,0,,,,,,8,5
lpl0023,2,Galle Gladiators,8.6,Azam Khan,Shoaib Malik,GSNFG Jayasuriya,1,0,0,1,,,,,,8,6
lpl0023,2,Galle Gladiators,9.1,Azam Khan,Usman Shinwari,GSNFG Jayasuriya,0,0,0,0,,,,,,9,1
lpl0023,2,Galle Gladiators,9.2,Azam Khan,Usman Shinwari,GSNFG Jayasuriya,4,0,0,4,,,,,,9,2
lpl0023,2,Galle Gladiators,9.3,Azam Khan,Usman Shinwari,GSNFG Jayasuriya,6,0,0,6,,,,,,9,3
lpl0023,2,Galle Gladiators,9.4,Azam Khan,Usman Shinwari,GSNFG Jayasuriya,1,0,0,1,,,,,,9,4
lpl0023,2,Galle Gladiators,9.5,GSNFG Jayasuriya,Usman Shinwari,Azam Khan,0,0,0,0,Shoaib Malik,caught,GSNFG Jayasuriya,,,9,5
