key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
bpl0066,Chattogram,Bangladesh Premier League,2015-11-30,male,T20,,20,RS Bopara,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0067,Chattogram,Bangladesh Premier League,2015-11-30,male,T20,,20,KK Cooper,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0068,Chattogram,Bangladesh Premier League,2015-12-01,male,T20,,20,E Lewis,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0069,Chattogram,Bangladesh Premier League,2015-12-01,male,T20,,20,Soumya Sarkar,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0070,Chattogram,Bangladesh Premier League,2015-12-02,male,T20,,20,TM Dilshan,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0071,Chattogram,Bangladesh Premier League,2015-12-02,male,T20,,20,Ashar Zaidi,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0072,Chattogram,Bangladesh Premier League,2015-12-03,male,T20,,20,Al-Amin Hossain,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0073,Dhaka,Bangladesh Premier League,2015-12-06,male,T20,,20,Jahurul Islam,"Shere Bangla National Stadium, Mirpur"
bpl0074,Dhaka,Bangladesh Premier League,2015-12-06,male,T20,,20,Junaid Siddique,"Shere Bangla National Stadium, Mirpur"
bpl0075,Dhaka,Bangladesh Premier League,2015-12-07,male,T20,,20,Arafat Sunny,"Shere Bangla National Stadium, Mirpur"
bpl0076,Dhaka,Bangladesh Premier League,2015-12-07,male,T20,,20,Ahmed Shehzad,"Shere Bangla National Stadium, Mirpur"
bpl0077,Dhaka,Bangladesh Premier League,2015-12-08,male,T20,,20,Jahurul Islam,"Shere Bangla National Stadium, Mirpur"
bpl0078,Dhaka,Bangladesh Premier League,2015-12-08,male,T20,,20,Mosharraf Hossain,"Shere Bangla National Stadium, Mirpur"
bpl0079,Dhaka,Bangladesh Premier League,2015-12-09,male,T20,,20,CH Gayle,"Shere Bangla National Stadium, Mirpur"
bpl0080,Dhaka,Bangladesh Premier League,2015-12-09,male,T20,,20,RS Bopara,"Shere Bangla National Stadium, Mirpur"
bpl0081,Dhaka,Bangladesh Premier League,2015-12-10,male,T20,,20,RR Emrit,"Shere Bangla National Stadium, Mirpur"
bpl0082,Dhaka,Bangladesh Premier League,2015-12-10,male,T20,,20,Ahmed Shehzad,"Shere Bangla National Stadium, Mirpur"
bpl0083,Dhaka,Bangladesh Premier League,2015-12-12,male,T20,,20,Al-Amin Hossain,"Shere Bangla National Stadium, Mirpur"
bpl0084,Dhaka,Bangladesh Premier League,2015-12-12,male,T20,,20,Ashar Zaidi,"Shere Bangla National Stadium, Mirpur"
bpl0085,Dhaka,Bangladesh Premier League,2015-12-13,male,T20,,20,Sabbir Rahman,"Shere Bangla National Stadium, Mirpur"
bpl0086,Dhaka,Bangladesh Premier League,2015-12-15,male,T20,,20,Alok Kapali,"Shere Bangla National Stadium, Mirpur"
bpl0087,Dhaka,Bangladesh Premier League,2016-11-08,male,T20,,20,Mohammad Nabi,"Shere Bangla National Stadium, Mirpur"
bpl0088,Dhaka,Bangladesh Premier League,2016-11-08,male,T20,,20,Mehedi Maruf,"Shere Bangla National Stadium, Mirpur"
bpl0089,Dhaka,Bangladesh Premier League,2016-11-09,male,T20,,20,Mohammad Shahzad,"Shere Bangla National Stadium, Mirpur"
bpl0090,Dhaka,Bangladesh Premier League,2016-11-09,male,T20,,20,Mahmudullah,"Shere Bangla National Stadium, Mirpur"
bpl0091,Dhaka,Bangladesh Premier League,2016-11-10,male,T20,,20,Shahid Afridi,"Shere Bangla National Stadium, Mirpur"
bpl0092,Dhaka,Bangladesh Premier League,2016-11-11,male,T20,,20,SR Patel,"Shere Bangla National Stadium, Mirpur"
bpl0093,Dhaka,Bangladesh Premier League,2016-11-11,male,T20,,20,NLTC Perera,"Shere Bangla National Stadium, Mirpur"
bpl0094,Dhaka,Bangladesh Premier League,2016-11-12,male,T20,,20,Mosaddek Hossain,"Shere Bangla National Stadium, Mirpur"
bpl0095,Dhaka,Bangladesh Premier League,2016-11-12,male,T20,,20,Mahmudullah,"Shere Bangla National Stadium, Mirpur"
bpl0096,Dhaka,Bangladesh Premier League,2016-11-13,male,T20,,20,Shafiul Islam,"Shere Bangla National Stadium, Mirpur"
bpl0097,Dhaka,Bangladesh Premier League,2016-11-13,male,T20,,20,Sabbir Rahman,"Shere Bangla National Stadium, Mirpur"
bpl0098,Dhaka,Bangladesh Premier League,2016-11-13,male,T20,,20,Mehedi Maruf,"Shere Bangla National Stadium, Mirpur"
bpl0099,Dhaka,Bangladesh Premier League,2016-11-13,male,T20,,20,DJ Malan,"Shere Bangla National Stadium, Mirpur"
bpl0100,Chattogram,Bangladesh Premier League,2016-11-17,male,T20,,20,Mohammad Mithun,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0101,Chattogram,Bangladesh Premier League,2016-11-17,male,T20,,20,Mohammad Shahid,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0102,Chattogram,Bangladesh Premier League,2016-11-18,male,T20,,20,Mohammad Shahzad,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0103,Chattogram,Bangladesh Premier League,2016-11-18,male,T20,,20,Mohammad Nabi,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0104,Chattogram,Bangladesh Premier League,2016-11-19,male,T20,,20,Sohail Tanvir,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0105,Chattogram,Bangladesh Premier League,2016-11-19,male,T20,,20,Mosharraf Hossain,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0106,Chattogram,Bangladesh Premier League,2016-11-20,male,T20,,20,Mahmudullah,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0107,Chattogram,Bangladesh Premier League,2016-11-21,male,T20,,20,Mohammad Nabi,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0108,Chattogram,Bangladesh Premier League,2016-11-21,male,T20,,20,SR Patel,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0109,Chattogram,Bangladesh Premier League,2016-11-22,male,T20,,20,Shoaib Malik,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0110,Chattogram,Bangladesh Premier League,2016-11-22,male,T20,,20,Shahid Afridi,"Zahur Ahmed Chowdhury Stadium, Chittagong"
bpl0111,Dhaka,Bangladesh Premier League,2016-11-25,male,T20,,20,Shuvagata Hom,"Shere Bangla National Stadium, Mirpur"
bpl0112,Dhaka,Bangladesh Premier League,2016-11-25,male,T20,,20,DJG Sammy,"Shere Bangla National Stadium, Mirpur"
bpl0113,Dhaka,Bangladesh Premier League,2016-11-26,male,T20,,20,DJG Sammy,"Shere Bangla National Stadium, Mirpur"
bpl0114,Dhaka,Bangladesh Premier League,2016-11-26,male,T20,,20,Shakib Al Hasan,"Shere Bangla National Stadium, Mirpur"
bpl0115,Dhaka,Bangladesh Premier League,2016-11-27,male,T20,,20,Tamim Iqbal,"Shere Bangla National Stadium, Mirpur"
bpl0116,Dhaka,Bangladesh Premier League,2016-11-27,male,T20,,20,Shakib Al Hasan,"Shere Bangla National Stadium, Mirpur"
bpl0117,Dhaka,Bangladesh Premier League,2016-11-28,male,T20,,20,Mehedi Hasan Miraz,"Shere Bangla National Stadium, Mirpur"
bpl0118,Dhaka,Bangladesh Premier League,2016-11-29,male,T20,,20,Tamim Iqbal,"Shere Bangla National Stadium, Mirpur"
bpl0119,Dhaka,Bangladesh Premier League,2016-11-29,male,T20,,20,Nabil Samad,"Shere Bangla National Stadium, Mirpur"
bpl0120,Dhaka,Bangladesh Premier League,2016-11-30,male,T20,,20,E Lewis,"Shere Bangla National Stadium, Mirpur"
bpl0121,Dhaka,Bangladesh Premier League,2016-11-30,male,T20,,20,Mohammad Saifuddin,"Shere Bangla National Stadium, Mirpur"
bpl0122,Dhaka,Bangladesh Premier League,2016-12-01,male,T20,,20,RR Emrit,"Shere Bangla National Stadium, Mirpur"
bpl0123,Dhaka,Bangladesh Premier League,2016-12-02,male,T20,,20,DJ Bravo,"Shere Bangla National Stadium, Mirpur"
bpl0124,Dhaka,Bangladesh Premier League,2016-12-03,male,T20,,20,Afif Hossain,"Shere Bangla National Stadium, Mirpur"
bpl0125,Dhaka,Bangladesh Premier League,2016-12-03,male,T20,,20,Mohammad Shahzad,"Shere Bangla National Stadium, Mirpur"
bpl0126,Dhaka,Bangladesh Premier League,2016-12-04,male,T20,,20,Mahmudullah,"Shere Bangla National Stadium, Mirpur"
bpl0127,Dhaka,Bangladesh Premier League,2016-12-04,male,T20,,20,Rashid Khan,"Shere Bangla National Stadium, Mirpur"
bpl0128,Dhaka,Bangladesh Premier League,2016-12-06,male,T20,,20,AD Russell,"Shere Bangla National Stadium, Mirpur"
bpl0129,Dhaka,Bangladesh Premier League,2016-12-06,male,T20,,20,DJG Sammy,"Shere Bangla National Stadium, Mirpur"
bpl0130,Dhaka,Bangladesh Premier League,2016-12-07,male,T20,,20,SR Patel,"Shere Bangla National Stadium, Mirpur"
bpl0131,Dhaka,Bangladesh Premier League,2016-12-09,male,T20,,20,KC Sangakkara,"Shere Bangla National Stadium, Mirpur"
bpl0132,Sylhet,Bangladesh Premier League,2017-11-04,male,T20,,20,RS Bopara,Sylhet International Cricket Stadium
bpl0133,Sylhet,Bangladesh Premier League,2017-11-04,male,T20,,20,WU Tharanga,Sylhet International Cricket Stadium
bpl0134,Sylhet,Bangladesh Premier League,2017-11-05,male,T20,,20,CS Delport,Sylhet International Cricket Stadium
bpl0135,Sylhet,Bangladesh Premier League,2017-11-05,male,T20,,20,WU Tharanga,Sylhet International Cricket Stadium
