team_1,team_2,key
Pakistan,Australia,t20s00855
Pakistan,Australia,t20s00856
Pakistan,New Zealand,t20s00857
New Zealand,Pakistan,t20s00858
Pakistan,New Zealand,t20s00859
West Indies,India,t20s00860
India,West Indies,t20s00861
India,New Zealand,t20s00862
Australia,Pakistan,t20s00863
West Indies,Bangladesh,t20s00864
Pakistan,India,t20s00865
Ireland,Australia,t20s00866
West Indies,India,t20s00867
Bangladesh,England,t20s00868
Sri Lanka,South Africa,t20s00869
Australia,New Zealand,t20s00870
Pakistan,Ireland,t20s00871
Sri Lanka,Bangladesh,t20s00872
West Indies,South Africa,t20s00873
India,Ireland,t20s00874
New Zealand,Pakistan,t20s00875
South Africa,England,t20s00876
West Indies,Sri Lanka,t20s00877
India,Australia,t20s00878
Ireland,New Zealand,t20s00879
South Africa,Australia,t20s00880
England,West Indies,t20s00881
South Africa,Bangladesh,t20s00882
Australia,India,t20s00883
Australia,West Indies,t20s00884
India,England,t20s00885
Australia,India,t20s00886
England,Australia,t20s00887
Australia,India,t20s00888
Bangladesh,West Indies,t20s00889
Bangladesh,West Indies,t20s00890
Bangladesh,West Indies,t20s00891
New Zealand,Sri Lanka,t20s00892
Pakistan,West Indies,t20s00893
United Arab Emirates,Nepal,t20s00894
South Africa,Sri Lanka,t20s00895
Pakistan,West Indies,t20s00896
South Africa,Pakistan,t20s00897
United Arab Emirates,Nepal,t20s00898
Pakistan,West Indies,t20s00899
South Africa,Pakistan,t20s00900
United Arab Emirates,Nepal,t20s00901
New Zealand,India,t20s00902
South Africa,Pakistan,t20s00903
New Zealand,India,t20s00904
South Africa,Sri Lanka,t20s00905
New Zealand,India,t20s00906
New Zealand,India,t20s00907
New Zealand,India,t20s00908
New Zealand,India,t20s00909
Netherlands,Scotland,t20s00910
Oman,Ireland,t20s00911
Oman,Netherlands,t20s00912
Ireland,Scotland,t20s00913
Ireland,Netherlands,t20s00914
Oman,Scotland,t20s00915
Hong Kong,United Arab Emirates,t20s00916
Thailand,China,t20s00917
Kuwait,Malaysia,t20s00918
China,Hong Kong,t20s00919
Kuwait,United Arab Emirates,t20s00920
Malaysia,Nepal,t20s00921
Malaysia,United Arab Emirates,t20s00922
Thailand,Nepal,t20s00923
China,Kuwait,t20s00924
Nepal,United Arab Emirates,t20s00925
Thailand,Hong Kong,t20s00926
China,Malaysia,t20s00927
India,Australia,t20s00928
China,United Arab Emirates,t20s00929
Thailand,Kuwait,t20s00930
Hong Kong,Nepal,t20s00931
Hong Kong,Kuwait,t20s00932
Thailand,Malaysia,t20s00933
China,Nepal,t20s00934
Thailand,United Arab Emirates,t20s00935
Kuwait,Nepal,t20s00936
India,Australia,t20s00937
India,England,t20s00938
West Indies,England,t20s00939
India,England,t20s00940
West Indies,England,t20s00941
India,England,t20s00942
West Indies,England,t20s00943
United Arab Emirates,United States of America,t20s00944
United Arab Emirates,United States of America,t20s00945
South Africa,Sri Lanka,t20s00946
Papua New Guinea,Vanuatu,t20s00947
South Africa,Sri Lanka,t20s00948
Papua New Guinea,Philippines,t20s00949
Papua New Guinea,Philippines,t20s00950
Philippines,Vanuatu,t20s00951
Sri Lanka,England,t20s00952
South Africa,Sri Lanka,t20s00953
Philippines,Vanuatu,t20s00954
Papua New Guinea,Vanuatu,t20s00955
Sri Lanka,England,t20s00956
Sri Lanka,England,t20s00957
Namibia,Botswana,t20s00958
Namibia,Botswana,t20s00959
Namibia,Botswana,t20s00960
Namibia,Botswana,t20s00961
Namibia,Botswana,t20s00962
England,Pakistan,t20s00963
Zimbabwe,Mozambique,t20s00964
Sierra Leone,Uganda,t20s00965
Namibia,Uganda,t20s00966
Zimbabwe,Tanzania,t20s00967
Vanuatu,Papua New Guinea,t20s00968
Indonesia,Japan,t20s00969
Indonesia,Papua New Guinea,t20s00970
Mozambique,Nigeria,t20s00971
Fiji,Papua New Guinea,t20s00972
Mozambique,Rwanda,t20s00973
Kenya,Uganda,t20s00974
Namibia,Sierra Leone,t20s00975
Fiji,Japan,t20s00976
Japan,Papua New Guinea,t20s00977
Zimbabwe,Rwanda,t20s00978
Vanuatu,Samoa,t20s00979
Vanuatu,Japan,t20s00980
Papua New Guinea,Samoa,t20s00981
Fiji,Indonesia,t20s00982
Zimbabwe,Nigeria,t20s00983
Rwanda,Tanzania,t20s00984
Zimbabwe,Namibia,t20s00985
South Africa,Pakistan,t20s00986
South Africa,Pakistan,t20s00987
United States of America,Canada,t20s00988
South Africa,Pakistan,t20s00989
United States of America,Canada,t20s00990
Ghana,Namibia,t20s00991
Uganda,Botswana,t20s00992
Botswana,Nigeria,t20s00993
Uganda,Namibia,t20s00994
Ghana,Kenya,t20s00995
Uganda,Kenya,t20s00996
South Africa,Pakistan,t20s00997
Ghana,Nigeria,t20s00998
Botswana,Namibia,t20s00999
Uganda,Ghana,t20s01000
South Africa,Pakistan,t20s01001
Germany,Italy,t20s01002
Ireland,West Indies,t20s01003
Ireland,West Indies,t20s01004
Ireland,West Indies,t20s01005
Guernsey,Germany,t20s01006
Jersey,Norway,t20s01007
Denmark,Jersey,t20s01008
Guernsey,Italy,t20s01009
Denmark,Norway,t20s01010
Rwanda,Mali,t20s01011
Tanzania,Uganda,t20s01012
Guernsey,Denmark,t20s01013
Rwanda,Uganda,t20s01014
Guernsey,Norway,t20s01015
Italy,Jersey,t20s01016
Denmark,Germany,t20s01017
Guernsey,Denmark,t20s01018
Denmark,Italy,t20s01019
Germany,Norway,t20s01020
Germany,Jersey,t20s01021
England,West Indies,t20s01022
Netherlands,Zimbabwe,t20s01023
Malaysia,Thailand,t20s01024
Netherlands,Zimbabwe,t20s01025
Netherlands,Scotland,t20s01026
Maldives,Thailand,t20s01027
Germany,Netherlands,t20s01028
Netherlands,Scotland,t20s01029
Malaysia,Thailand,t20s01030
Malaysia,Maldives,t20s01031
Maldives,Thailand,t20s01032
Germany,Scotland,t20s01033
Ireland,Zimbabwe,t20s01034
Malaysia,Nepal,t20s01035
Ireland,Zimbabwe,t20s01036
Malaysia,Nepal,t20s01037
Singapore,Qatar,t20s01038
Kuwait,Malaysia,t20s01039
Nepal,Qatar,t20s01040
Malaysia,Nepal,t20s01041
England,Australia,t20s01042
Kuwait,Qatar,t20s01043
Singapore,Malaysia,t20s01044
Kuwait,Nepal,t20s01045
Malaysia,Qatar,t20s01046
Singapore,Nepal,t20s01047
England,Australia,t20s01048
England,Australia,t20s01049
India,West Indies,t20s01050
India,West Indies,t20s01051
Netherlands,United Arab Emirates,t20s01052
West Indies,India,t20s01053
Netherlands,Ireland,t20s01054
Netherlands,United Arab Emirates,t20s01055
Netherlands,Scotland,t20s01056
Ireland,Thailand,t20s01057
Ireland,Scotland,t20s01058
Scotland,Thailand,t20s01059
Netherlands,Ireland,t20s01060
Netherlands,Scotland,t20s01061
Ireland,Thailand,t20s01062
Ireland,Scotland,t20s01063
Netherlands,Thailand,t20s01064
Bermuda,United States of America,t20s01065
Canada,Cayman Islands,t20s01066
Bermuda,Canada,t20s01067
Cayman Islands,United States of America,t20s01068
Namibia,Botswana,t20s01069
Namibia,Botswana,t20s01070
Bermuda,Cayman Islands,t20s01071
Canada,United States of America,t20s01072
Canada,Cayman Islands,t20s01073
United States of America,Bermuda,t20s01074
Namibia,Botswana,t20s01075
Namibia,Botswana,t20s01076
Cayman Islands,United States of America,t20s01077
Bermuda,Cayman Islands,t20s01078
Canada,United States of America,t20s01079
Singapore,Malaysia,t20s01080
Singapore,Malaysia,t20s01081
Singapore,Malaysia,t20s01082
Scotland,United States of America,t20s01083
Namibia,Thailand,t20s01084
Scotland,Papua New Guinea,t20s01085
Ireland,Netherlands,t20s01086
Bangladesh,United States of America,t20s01087
Sri Lanka,New Zealand,t20s01088
Bangladesh,Papua New Guinea,t20s01089
Sri Lanka,New Zealand,t20s01090
Papua New Guinea,United States of America,t20s01091
Namibia,Netherlands,t20s01092
Scotland,Bangladesh,t20s01093
Ireland,Thailand,t20s01094
Bangladesh,Ireland,t20s01095
Papua New Guinea,Thailand,t20s01096
Scotland,Namibia,t20s01097
Sri Lanka,New Zealand,t20s01098
Rwanda,Nigeria,t20s01099
Ireland,Papua New Guinea,t20s01100
Namibia,United States of America,t20s01101
Bangladesh,Thailand,t20s01102
Scotland,Netherlands,t20s01103
Bangladesh,Zimbabwe,t20s01104
West Indies,Australia,t20s01105
Netherlands,Scotland,t20s01106
West Indies,Australia,t20s01107
Ireland,Scotland,t20s01108
West Indies,Australia,t20s01109
India,South Africa,t20s01110
Bangladesh,Zimbabwe,t20s01111
Ireland,Netherlands,t20s01112
South Korea,Japan,t20s01113
China,Hong Kong,t20s01114
Netherlands,Scotland,t20s01115
Hong Kong,Japan,t20s01116
South Korea,China,t20s01117
China,Hong Kong,t20s01118
India,South Africa,t20s01119
India,South Africa,t20s01120
Nepal,Zimbabwe,t20s01121
Singapore,Nepal,t20s01122
Singapore,Zimbabwe,t20s01123
Australia,Sri Lanka,t20s01124
Malaysia,Vanuatu,t20s01125
Australia,Sri Lanka,t20s01126
India,South Africa,t20s01127
Nepal,Zimbabwe,t20s01128
Malaysia,Vanuatu,t20s01129
Australia,Sri Lanka,t20s01130
Malaysia,Vanuatu,t20s01131
India,South Africa,t20s01132
Singapore,Zimbabwe,t20s01133
Malaysia,Vanuatu,t20s01134
India,South Africa,t20s01135
Malaysia,Vanuatu,t20s01136
Ireland,Netherlands,t20s01137
Pakistan,Sri Lanka,t20s01138
Hong Kong,Nepal,t20s01139
Oman,Ireland,t20s01140
Nepal,Netherlands,t20s01141
Hong Kong,Ireland,t20s01142
Pakistan,Sri Lanka,t20s01143
Ireland,Nepal,t20s01144
Oman,Netherlands,t20s01145
Pakistan,Sri Lanka,t20s01146
Hong Kong,Netherlands,t20s01147
Oman,Nepal,t20s01148
Scotland,Singapore,t20s01149
Hong Kong,Ireland,t20s01150
Kenya,Netherlands,t20s01151
United Arab Emirates,Oman,t20s01152
United Arab Emirates,Ireland,t20s01153
Kenya,Scotland,t20s01154
Bermuda,Papua New Guinea,t20s01155
Jersey,Nigeria,t20s01156
Namibia,Netherlands,t20s01157
Namibia,Papua New Guinea,t20s01158
Canada,Jersey,t20s01159
Bermuda,Singapore,t20s01160
Hong Kong,Oman,t20s01161
Canada,Nigeria,t20s01162
Bermuda,Kenya,t20s01163
Ireland,Oman,t20s01164
Papua New Guinea,Scotland,t20s01165
United Arab Emirates,Hong Kong,t20s01166
Namibia,Scotland,t20s01167
Netherlands,Singapore,t20s01168
United Arab Emirates,Jersey,t20s01169
Hong Kong,Jersey,t20s01170
Canada,Ireland,t20s01171
Nigeria,Oman,t20s01172
Kenya,Singapore,t20s01173
Bermuda,Namibia,t20s01174
Netherlands,Papua New Guinea,t20s01175
United Arab Emirates,Nigeria,t20s01176
Canada,Hong Kong,t20s01177
Bermuda,Scotland,t20s01178
Spain,Portugal,t20s01179
Papua New Guinea,Singapore,t20s01180
Ireland,Jersey,t20s01181
Kenya,Namibia,t20s01182
Canada,Oman,t20s01183
Spain,Gibraltar,t20s01184
Spain,Portugal,t20s01185
Gibraltar,Portugal,t20s01186
Ireland,Nigeria,t20s01187
Bermuda,Netherlands,t20s01188
Namibia,Singapore,t20s01189
Pakistan,Bangladesh,t20s01190
Kenya,Papua New Guinea,t20s01191
Spain,Gibraltar,t20s01192
United Arab Emirates,Canada,t20s01193
Australia,Sri Lanka,t20s01194
Jersey,Oman,t20s01195
Hong Kong,Nigeria,t20s01196
Netherlands,Scotland,t20s01197
United Arab Emirates,Netherlands,t20s01198
Namibia,Oman,t20s01199
Australia,Sri Lanka,t20s01200
United Arab Emirates,Scotland,t20s01201
Hong Kong,Oman,t20s01202
Oman,Scotland,t20s01203
Namibia,Papua New Guinea,t20s01204
Ireland,Netherlands,t20s01205
New Zealand,England,t20s01206
Australia,Sri Lanka,t20s01207
Ireland,Namibia,t20s01208
Netherlands,Papua New Guinea,t20s01209
Australia,Pakistan,t20s01210
India,Bangladesh,t20s01211
New Zealand,England,t20s01212
Australia,Pakistan,t20s01213
New Zealand,England,t20s01214
India,Bangladesh,t20s01215
Australia,Pakistan,t20s01216
New Zealand,England,t20s01217
West Indies,India,t20s01218
West Indies,India,t20s01219
India,Bangladesh,t20s01220
New Zealand,England,t20s01221
West Indies,India,t20s01222
West Indies,India,t20s01223
West Indies,India,t20s01224
Nepal,Maldives,t20s01225
Nepal,Bangladesh,t20s01226
Bangladesh,Maldives,t20s01227
Nepal,Bhutan,t20s01228
India,West Indies,t20s01229
Nepal,Maldives,t20s01230
Nepal,Maldives,t20s01231
Bhutan,Maldives,t20s01232
India,West Indies,t20s01233
Nepal,Maldives,t20s01234
India,West Indies,t20s01235
England,Pakistan,t20s01236
England,Pakistan,t20s01237
England,Pakistan,t20s01238
India,Sri Lanka,t20s01239
India,Sri Lanka,t20s01240
West Indies,Ireland,t20s01241
West Indies,Ireland,t20s01242
West Indies,Ireland,t20s01243
Pakistan,Bangladesh,t20s01244
New Zealand,India,t20s01245
Pakistan,Bangladesh,t20s01246
New Zealand,India,t20s01247
New Zealand,India,t20s01248
New Zealand,India,t20s01249
England,India,t20s01250
Australia,England,t20s01251
New Zealand,India,t20s01252
Australia,India,t20s01253
New Zealand,South Africa,t20s01254
Oman,Germany,t20s01255
Oman,Germany,t20s01256
New Zealand,South Africa,t20s01257
England,India,t20s01258
Oman,Germany,t20s01259
Australia,India,t20s01260
Oman,Germany,t20s01261
New Zealand,South Africa,t20s01262
Australia,England,t20s01263
New Zealand,South Africa,t20s01264
South Africa,England,t20s01265
Australia,India,t20s01266
South Africa,England,t20s01267
South Africa,England,t20s01268
Malaysia,Hong Kong,t20s01269
Australia,India,t20s01270
South Africa,Australia,t20s01271
Malaysia,Hong Kong,t20s01272
Thailand,West Indies,t20s01273
New Zealand,Sri Lanka,t20s01274
Malaysia,Hong Kong,t20s01275
England,South Africa,t20s01276
South Africa,Australia,t20s01277
Australia,Sri Lanka,t20s01278
Bangladesh,India,t20s01279
Malaysia,Hong Kong,t20s01280
Oman,Maldives,t20s01281
Saudi Arabia,United Arab Emirates,t20s01282
Bahrain,Qatar,t20s01283
Iran,Kuwait,t20s01284
England,Thailand,t20s01285
Pakistan,West Indies,t20s01286
South Africa,Australia,t20s01287
Malaysia,Hong Kong,t20s01288
Kuwait,Bahrain,t20s01289
Qatar,United Arab Emirates,t20s01290
Kuwait,United Arab Emirates,t20s01291
India,New Zealand,t20s01292
Australia,Bangladesh,t20s01293
South Africa,Thailand,t20s01294
England,Pakistan,t20s01295
Bangladesh,New Zealand,t20s01296
India,Sri Lanka,t20s01297
Thailand,Singapore,t20s01298
Pakistan,South Africa,t20s01299
England,West Indies,t20s01300
Hong Kong,Nepal,t20s01301
Thailand,Malaysia,t20s01302
Bangladesh,Sri Lanka,t20s01303
Australia,New Zealand,t20s01304
Thailand,Hong Kong,t20s01305
Malaysia,Singapore,t20s01306
Pakistan,Thailand,t20s01307
Hong Kong,Singapore,t20s01308
Sri Lanka,West Indies,t20s01309
Thailand,Nepal,t20s01310
Australia,South Africa,t20s01311
Sri Lanka,West Indies,t20s01312
Hong Kong,Malaysia,t20s01313
Australia,India,t20s01314
Spain,Germany,t20s01315
Spain,Germany,t20s01316
Bangladesh,Zimbabwe,t20s01317
Bangladesh,Zimbabwe,t20s01318
Germany,Austria,t20s01319
Austria,Germany,t20s01320
Germany,Austria,t20s01321
Germany,Austria,t20s01322
Germany,Austria,t20s01323
Isle of Man,Guernsey,t20s01324
England,Pakistan,t20s01325
Belgium,Luxembourg,t20s01326
Pakistan,England,t20s01327
Belgium,Czech Republic,t20s01328
Belgium,Luxembourg,t20s01329
Pakistan,England,t20s01330
England,Australia,t20s01331
Australia,England,t20s01332
England,Australia,t20s01333
England,West Indies,t20s01334
England,West Indies,t20s01335
England,West Indies,t20s01336
Australia,New Zealand,t20s01337
New Zealand,Australia,t20s01338
England,West Indies,t20s01339
Australia,New Zealand,t20s01340
West Indies,England,t20s01341
Bulgaria,Romania,t20s01342
Romania,Bulgaria,t20s01343
Bulgaria,Romania,t20s01344
Zimbabwe,Pakistan,t20s01345
Zimbabwe,Pakistan,t20s01346
Zimbabwe,Pakistan,t20s01347
West Indies,New Zealand,t20s01348
South Africa,England,t20s01349
New Zealand,West Indies,t20s01350
South Africa,England,t20s01351
West Indies,New Zealand,t20s01352
South Africa,England,t20s01353
India,Australia,t20s01354
Australia,India,t20s01355
Australia,India,t20s01356
Pakistan,New Zealand,t20s01357
Pakistan,New Zealand,t20s01358
New Zealand,Pakistan,t20s01359
Pakistan,South Africa,t20s01360
South Africa,Pakistan,t20s01361
Pakistan,South Africa,t20s01362
Pakistan,South Africa,t20s01363
Pakistan,South Africa,t20s01364
South Africa,Pakistan,t20s01365
New Zealand,Australia,t20s01366
New Zealand,Australia,t20s01367
Australia,New Zealand,t20s01368
New Zealand,England,t20s01369
Sri Lanka,West Indies,t20s01370
Sri Lanka,West Indies,t20s01371
New Zealand,England,t20s01372
Australia,New Zealand,t20s01373
Sri Lanka,West Indies,t20s01374
England,New Zealand,t20s01375
Australia,New Zealand,t20s01376
India,England,t20s01377
England,India,t20s01378
India,England,t20s01379
India,England,t20s01380
India,South Africa,t20s01381
India,England,t20s01382
India,South Africa,t20s01383
South Africa,India,t20s01384
New Zealand,Australia,t20s01385
New Zealand,Bangladesh,t20s01386
New Zealand,Bangladesh,t20s01387
Australia,New Zealand,t20s01388
Australia,New Zealand,t20s01389
New Zealand,Bangladesh,t20s01390
Uganda,Namibia,t20s01391
Namibia,Uganda,t20s01392
Namibia,Uganda,t20s01393
South Africa,Pakistan,t20s01394
Pakistan,South Africa,t20s01395
South Africa,Pakistan,t20s01396
South Africa,Pakistan,t20s01397
Netherlands,Nepal,t20s01398
Netherlands,Malaysia,t20s01399
Malaysia,Nepal,t20s01400
Nepal,Netherlands,t20s01401
Pakistan,Zimbabwe,t20s01402
Netherlands,Malaysia,t20s01403
Nepal,Malaysia,t20s01404
Zimbabwe,Pakistan,t20s01405
Nepal,Netherlands,t20s01406
Pakistan,Zimbabwe,t20s01407
Luxembourg,Czech Republic,t20s01408
Austria,Czech Republic,t20s01409
Czech Republic,Luxembourg,t20s01410
Austria,Luxembourg,t20s01411
Czech Republic,Austria,t20s01412
Scotland,Ireland,t20s01413
Ireland,Scotland,t20s01414
Ireland,Scotland,t20s01415
Scotland,Ireland,t20s01416
Nigeria,Namibia,t20s01417
Botswana,Kenya,t20s01418
Namibia,Rwanda,t20s01419
Namibia,Botswana,t20s01420
Rwanda,Nigeria,t20s01421
Kenya,Rwanda,t20s01422
Botswana,Nigeria,t20s01423
Namibia,Nigeria,t20s01424
Kenya,Rwanda,t20s01425
Rwanda,Nigeria,t20s01426
Namibia,Kenya,t20s01427
Sri Lanka,England,t20s01428
Greece,Romania,t20s01429
Sri Lanka,England,t20s01430
Romania,Serbia,t20s01431
Serbia,Greece,t20s01432
Bulgaria,Romania,t20s01433
Bulgaria,Greece,t20s01434
England,Sri Lanka,t20s01435
South Africa,West Indies,t20s01436
Serbia,Romania,t20s01437
South Africa,West Indies,t20s01438
South Africa,West Indies,t20s01439
West Indies,Pakistan,t20s01440
West Indies,South Africa,t20s01441
West Indies,Pakistan,t20s01442
South Africa,West Indies,t20s01443
Pakistan,West Indies,t20s01444
Malta,Belgium,t20s01445
France,Germany,t20s01446
France,Germany,t20s01447
Belgium,Malta,t20s01448
England,India,t20s01449
Germany,France,t20s01450
West Indies,Australia,t20s01451
Malta,Belgium,t20s01452
West Indies,Australia,t20s01453
Belgium,Malta,t20s01454
Belgium,Malta,t20s01455
India,England,t20s01456
Australia,West Indies,t20s01457
Australia,West Indies,t20s01458
India,England,t20s01459
West Indies,Australia,t20s01460
Pakistan,England,t20s01461
England,Pakistan,t20s01462
South Africa,Ireland,t20s01463
Pakistan,England,t20s01464
South Africa,Ireland,t20s01465
Zimbabwe,Bangladesh,t20s01466
Zimbabwe,Bangladesh,t20s01467
South Africa,Ireland,t20s01468
India,Sri Lanka,t20s01469
Zimbabwe,Bangladesh,t20s01470
Ireland,Netherlands,t20s01471
India,Sri Lanka,t20s01472
West Indies,Pakistan,t20s01473
India,Sri Lanka,t20s01474
Netherlands,Ireland,t20s01475
Ireland,Netherlands,t20s01476
Pakistan,West Indies,t20s01477
West Indies,Pakistan,t20s01478
West Indies,Pakistan,t20s01479
Bangladesh,Australia,t20s01480
Australia,Bangladesh,t20s01481
Norway,Germany,t20s01482
Norway,France,t20s01483
Bangladesh,Australia,t20s01484
France,Germany,t20s01485
Bangladesh,Australia,t20s01486
Germany,France,t20s01487
Norway,France,t20s01488
Norway,Germany,t20s01489
Norway,Germany,t20s01490
Bangladesh,Australia,t20s01491
Denmark,Sweden,t20s01492
Sweden,Denmark,t20s01493
Ghana,Rwanda,t20s01494
Ghana,Rwanda,t20s01495
Gibraltar,Malta,t20s01496
Rwanda,Ghana,t20s01497
Sweden,Finland,t20s01498
Malta,Gibraltar,t20s01499
Rwanda,Ghana,t20s01500
Sweden,Finland,t20s01501
Portugal,Gibraltar,t20s01502
Finland,Sweden,t20s01503
Finland,Sweden,t20s01504
Netherlands,Scotland,t20s01505
Ireland,Germany,t20s01506
France,Netherlands,t20s01507
Germany,Netherlands,t20s01508
Zimbabwe,Ireland,t20s01509
France,Germany,t20s01510
Thailand,Zimbabwe,t20s01511
Ireland,Scotland,t20s01512
Thailand,Zimbabwe,t20s01513
France,Ireland,t20s01514
Germany,Scotland,t20s01515
Norway,Sweden,t20s01516
Zimbabwe,Ireland,t20s01517
Thailand,Zimbabwe,t20s01518
France,Scotland,t20s01519
Ireland,Netherlands,t20s01520
South Africa,West Indies,t20s01521
England,New Zealand,t20s01522
New Zealand,Bangladesh,t20s01523
Ireland,Zimbabwe,t20s01524
Hungary,Czech Republic,t20s01525
Luxembourg,Bulgaria,t20s01526
South Africa,West Indies,t20s01527
Ireland,Zimbabwe,t20s01528
Bangladesh,New Zealand,t20s01529
Romania,Czech Republic,t20s01530
Bulgaria,Malta,t20s01531
Romania,Hungary,t20s01532
England,New Zealand,t20s01533
South Africa,West Indies,t20s01534
Zimbabwe,Ireland,t20s01535
Luxembourg,Hungary,t20s01536
Romania,Malta,t20s01537
New Zealand,Bangladesh,t20s01538
Malta,Hungary,t20s01539
Romania,Luxembourg,t20s01540
New Zealand,Bangladesh,t20s01541
Sierra Leone,Nigeria,t20s01542
New Zealand,England,t20s01543
Mozambique,Rwanda,t20s01544
Botswana,Eswatini,t20s01545
Tanzania,Zimbabwe,t20s01546
Botswana,Mozambique,t20s01547
Namibia,Nigeria,t20s01548
South Africa,Sri Lanka,t20s01549
New Zealand,Bangladesh,t20s01550
Kenya,Uganda,t20s01551
Spain,Germany,t20s01552
Germany,Spain,t20s01553
Germany,Spain,t20s01554
Uganda,Nigeria,t20s01555
Nigeria,Kenya,t20s01556
Tanzania,Mozambique,t20s01557
Uganda,Nigeria,t20s01558
Eswatini,Zimbabwe,t20s01559
Rwanda,Eswatini,t20s01560
Sri Lanka,South Africa,t20s01561
Tanzania,Rwanda,t20s01562
Kenya,Nigeria,t20s01563
Nigeria,Uganda,t20s01564
Tanzania,Eswatini,t20s01565
Sierra Leone,Uganda,t20s01566
Sri Lanka,South Africa,t20s01567
Cameroon,Sierra Leone,t20s01568
Scotland,Zimbabwe,t20s01569
Uganda,Nigeria,t20s01570
Nigeria,Kenya,t20s01571
Zimbabwe,Rwanda,t20s01572
Botswana,Tanzania,t20s01573
Mozambique,Eswatini,t20s01574
Zimbabwe,Uganda,t20s01575
Zimbabwe,Scotland,t20s01576
Uganda,Kenya,t20s01577
Uganda,Tanzania,t20s01578
Zimbabwe,Namibia,t20s01579
Scotland,Zimbabwe,t20s01580
Estonia,Cyprus,t20s01581
Estonia,Cyprus,t20s01582
Estonia,Isle of Man,t20s01583
Cyprus,Isle of Man,t20s01584
United Arab Emirates,Ireland,t20s01585
India,Australia,t20s01586
Cyprus,Isle of Man,t20s01587
Cyprus,Estonia,t20s01588
Estonia,Isle of Man,t20s01589
United Arab Emirates,Ireland,t20s01590
Papua New Guinea,Scotland,t20s01591
India,Australia,t20s01592
Scotland,Namibia,t20s01593
Australia,India,t20s01594
Namibia,Papua New Guinea,t20s01595
Ireland,United Arab Emirates,t20s01596
Jersey,Germany,t20s01597
Denmark,Italy,t20s01598
Malawi,Uganda,t20s01599
Seychelles,Ghana,t20s01600
Jersey,Italy,t20s01601
Denmark,Germany,t20s01602
Rwanda,Ghana,t20s01603
Papua New Guinea,Oman,t20s01604
Scotland,Bangladesh,t20s01605
Jersey,Denmark,t20s01606
Italy,Germany,t20s01607
Lesotho,Seychelles,t20s01608
Swaziland,Malawi,t20s01609
Uganda,Rwanda,t20s01610
Netherlands,Ireland,t20s01611
Namibia,Sri Lanka,t20s01612
Nigeria,Sierra Leone,t20s01613
Swaziland,Uganda,t20s01614
Lesotho,Uganda,t20s01615
Malawi,Ghana,t20s01616
Bangladesh,Oman,t20s01617
Italy,Denmark,t20s01618
Germany,Jersey,t20s01619
Argentina,Brazil,t20s01620
Scotland,Papua New Guinea,t20s01621
Canada,United States of America,t20s01622
Netherlands,Namibia,t20s01623
Sri Lanka,Ireland,t20s01624
Italy,Jersey,t20s01625
Germany,Denmark,t20s01626
Malawi,Seychelles,t20s01627
Swaziland,Ghana,t20s01628
Swaziland,Seychelles,t20s01629
Rwanda,Lesotho,t20s01630
Nigeria,Sierra Leone,t20s01631
Uganda,Ghana,t20s01632
Denmark,Jersey,t20s01633
Oman,Scotland,t20s01634
Malta,Gibraltar,t20s01635
Bangladesh,Papua New Guinea,t20s01636
Italy,Germany,t20s01637
Malawi,Rwanda,t20s01638
Uganda,Seychelles,t20s01639
Swaziland,Rwanda,t20s01640
Ireland,Namibia,t20s01641
Gibraltar,Switzerland,t20s01642
Netherlands,Sri Lanka,t20s01643
Bulgaria,Switzerland,t20s01644
South Africa,Australia,t20s01645
West Indies,England,t20s01646
Switzerland,Malta,t20s01647
Sierra Leone,Nigeria,t20s01648
Maldives,Saudi Arabia,t20s01649
Bahrain,Kuwait,t20s01650
Qatar,Maldives,t20s01651
Nigeria,Sierra Leone,t20s01652
Canada,United States of America,t20s01653
Gibraltar,Bulgaria,t20s01654
India,Pakistan,t20s01655
Bangladesh,Sri Lanka,t20s01656
Malta,Switzerland,t20s01657
West Indies,South Africa,t20s01658
New Zealand,Pakistan,t20s01659
Nigeria,Sierra Leone,t20s01660
Bangladesh,England,t20s01661
Scotland,Namibia,t20s01662
Maldives,Bahrain,t20s01663
Bahrain,Saudi Arabia,t20s01664
Sri Lanka,Australia,t20s01665
Maldives,Kuwait,t20s01666
West Indies,Bangladesh,t20s01667
Kuwait,Qatar,t20s01668
Sri Lanka,South Africa,t20s01669
Australia,England,t20s01670
India,New Zealand,t20s01671
England,Sri Lanka,t20s01672
Bangladesh,South Africa,t20s01673
Pakistan,Namibia,t20s01674
Botswana,Sierra Leone,t20s01675
Tanzania,Mozambique,t20s01676
Sierra Leone,Tanzania,t20s01677
Mozambique,Cameroon,t20s01678
New Zealand,Scotland,t20s01679
Bangladesh,Australia,t20s01680
Sri Lanka,West Indies,t20s01681
Mozambique,Sierra Leone,t20s01682
New Zealand,Namibia,t20s01683
Scotland,India,t20s01684
Cameroon,Botswana,t20s01685
West Indies,Australia,t20s01686
South Africa,England,t20s01687
Botswana,Mozambique,t20s01688
Tanzania,Cameroon,t20s01689
Pakistan,Scotland,t20s01690
Cameroon,Sierra Leone,t20s01691
Tanzania,Botswana,t20s01692
Belize,United States of America,t20s01693
United States of America,Bermuda,t20s01694
Belize,Panama,t20s01695
Namibia,India,t20s01696
Bahamas,Argentina,t20s01697
Canada,Belize,t20s01698
England,New Zealand,t20s01699
Canada,United States of America,t20s01700
Argentina,Belize,t20s01701
