name,group,key,stage
Vitality Blast,South,ntb01177,nan
Vitality Blast,North,ntb01178,nan
Vitality Blast,South,ntb01179,nan
Vitality Blast,North,ntb01180,nan
Vitality Blast,South,ntb01181,nan
Vitality Blast,South,ntb01182,nan
Vitality Blast,South,ntb01183,nan
Vitality Blast,North,ntb01184,nan
Vitality Blast,South,ntb01185,nan
Vitality Blast,South,ntb01186,nan
Vitality Blast,North,ntb01187,nan
Vitality Blast,South,ntb01188,nan
Vitality Blast,North,ntb01189,nan
Vitality Blast,North,ntb01190,nan
Vitality Blast,nan,ntb01191,Quarter Final
Vitality Blast,nan,ntb01192,Quarter Final
Vitality Blast,nan,ntb01193,Quarter Final
Vitality Blast,nan,ntb01194,Quarter Final
Vitality Blast,nan,ntb01195,Semi Final
Vitality Blast,nan,ntb01196,Semi Final
Vitality Blast,nan,ntb01197,Final
Vitality Blast,North,ntb01198,nan
Vitality Blast,North,ntb01199,nan
Vitality Blast,South,ntb01200,nan
Vitality Blast,North,ntb01201,nan
Vitality Blast,South,ntb01202,nan
Vitality Blast,North,ntb01203,nan
Vitality Blast,North,ntb01204,nan
Vitality Blast,South,ntb01205,nan
Vitality Blast,South,ntb01206,nan
Vitality Blast,North,ntb01207,nan
Vitality Blast,North,ntb01208,nan
Vitality Blast,South,ntb01209,nan
Vitality Blast,South,ntb01210,nan
Vitality Blast,North,ntb01211,nan
Vitality Blast,North,ntb01212,nan
Vitality Blast,South,ntb01213,nan
Vitality Blast,South,ntb01214,nan
Vitality Blast,South,ntb01215,nan
Vitality Blast,North,ntb01216,nan
Vitality Blast,South,ntb01217,nan
Vitality Blast,North,ntb01218,nan
Vitality Blast,South,ntb01219,nan
Vitality Blast,North,ntb01220,nan
Vitality Blast,North,ntb01221,nan
Vitality Blast,South,ntb01222,nan
Vitality Blast,North,ntb01223,nan
Vitality Blast,North,ntb01224,nan
Vitality Blast,South,ntb01225,nan
Vitality Blast,South,ntb01226,nan
Vitality Blast,North,ntb01227,nan
Vitality Blast,South,ntb01228,nan
Vitality Blast,North,ntb01229,nan
Vitality Blast,South,ntb01230,nan
Vitality Blast,South,ntb01231,nan
Vitality Blast,North,ntb01232,nan
Vitality Blast,North,ntb01233,nan
Vitality Blast,North,ntb01234,nan
Vitality Blast,South,ntb01235,nan
Vitality Blast,South,ntb01236,nan
Vitality Blast,North,ntb01237,nan
Vitality Blast,South,ntb01238,nan
Vitality Blast,North,ntb01239,nan
Vitality Blast,North,ntb01240,nan
Vitality Blast,South,ntb01241,nan
Vitality Blast,South,ntb01242,nan
Vitality Blast,South,ntb01243,nan
Vitality Blast,North,ntb01244,nan
Vitality Blast,North,ntb01245,nan
Vitality Blast,South,ntb01246,nan
Vitality Blast,North,ntb01247,nan
Vitality Blast,South,ntb01248,nan
Vitality Blast,North,ntb01249,nan
Vitality Blast,North,ntb01250,nan
Vitality Blast,South,ntb01251,nan
Vitality Blast,South,ntb01252,nan
Vitality Blast,North,ntb01253,nan
Vitality Blast,North,ntb01254,nan
Vitality Blast,South,ntb01255,nan
Vitality Blast,South,ntb01256,nan
Vitality Blast,South,ntb01257,nan
Vitality Blast,North,ntb01258,nan
Vitality Blast,North,ntb01259,nan
Vitality Blast,South,ntb01260,nan
Vitality Blast,North,ntb01261,nan
Vitality Blast,North,ntb01262,nan
Vitality Blast,South,ntb01263,nan
Vitality Blast,North,ntb01264,nan
Vitality Blast,South,ntb01265,nan
Vitality Blast,North,ntb01266,nan
Vitality Blast,South,ntb01267,nan
Vitality Blast,South,ntb01268,nan
Vitality Blast,North,ntb01269,nan
Vitality Blast,South,ntb01270,nan
Vitality Blast,North,ntb01271,nan
Vitality Blast,South,ntb01272,nan
Vitality Blast,North,ntb01273,nan
Vitality Blast,North,ntb01274,nan
Vitality Blast,South,ntb01275,nan
Vitality Blast,North,ntb01276,nan
Vitality Blast,North,ntb01277,nan
Vitality Blast,North,ntb01278,nan
Vitality Blast,South,ntb01279,nan
Vitality Blast,South,ntb01280,nan
Vitality Blast,North,ntb01281,nan
Vitality Blast,South,ntb01282,nan
Vitality Blast,North,ntb01283,nan
Vitality Blast,South,ntb01284,nan
Vitality Blast,South,ntb01285,nan
Vitality Blast,North,ntb01286,nan
Vitality Blast,North,ntb01287,nan
Vitality Blast,South,ntb01288,nan
Vitality Blast,South,ntb01289,nan
Vitality Blast,South,ntb01290,nan
Vitality Blast,North,ntb01291,nan
Vitality Blast,South,ntb01292,nan
Vitality Blast,North,ntb01293,nan
Vitality Blast,South,ntb01294,nan
Vitality Blast,North,ntb01295,nan
Vitality Blast,North,ntb01296,nan
Vitality Blast,North,ntb01297,nan
Vitality Blast,South,ntb01298,nan
Vitality Blast,South,ntb01299,nan
Vitality Blast,North,ntb01300,nan
Vitality Blast,South,ntb01301,nan
Vitality Blast,South,ntb01302,nan
Vitality Blast,North,ntb01303,nan
Vitality Blast,North,ntb01304,nan
Vitality Blast,South,ntb01305,nan
Vitality Blast,North,ntb01306,nan
Vitality Blast,South,ntb01307,nan
Vitality Blast,South,ntb01308,nan
Vitality Blast,North,ntb01309,nan
Vitality Blast,South,ntb01310,nan
Vitality Blast,North,ntb01311,nan
Vitality Blast,North,ntb01312,nan
Vitality Blast,South,ntb01313,nan
Vitality Blast,South,ntb01314,nan
Vitality Blast,North,ntb01315,nan
Vitality Blast,South,ntb01316,nan
Vitality Blast,nan,ntb01317,Quarter Final
Vitality Blast,nan,ntb01318,Quarter Final
Vitality Blast,nan,ntb01319,Quarter Final
Vitality Blast,nan,ntb01320,Quarter Final
Vitality Blast,nan,ntb01321,Semi Final
Vitality Blast,nan,ntb01322,Semi Final
Vitality Blast,nan,ntb01323,Final
