key,city,competition,date,gender,match_type,neutral_venue,overs,player_of_match,venue
ipl0174,Mumbai,IPL,2010-04-24,male,T20,,20,A Kumble,Dr DY Patil Sports Academy
ipl0175,Mumbai,IPL,2010-04-25,male,T20,,20,SK Raina,Dr DY Patil Sports Academy
ipl0176,Chennai,IPL,2011-04-08,male,T20,,20,S Anirudha,"MA Chidambaram Stadium, Chepauk"
ipl0177,Kochi,IPL,2011-04-09,male,T20,,20,AB de Villiers,Nehru Stadium
ipl0178,Hyderabad,IPL,2011-04-09,male,T20,,20,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal"
ipl0179,Mumbai,IPL,2011-04-10,male,T20,,20,SB Wagh,Dr DY Patil Sports Academy
ipl0180,Delhi,IPL,2011-04-10,male,T20,,20,SL Malinga,Feroz Shah Kotla
ipl0181,Kolkata,IPL,2011-04-11,male,T20,,20,JH Kallis,Eden Gardens
ipl0182,Bangalore,IPL,2011-04-12,male,T20,,20,SR Tendulkar,M Chinnaswamy Stadium
ipl0183,Jaipur,IPL,2011-04-12,male,T20,,20,SK Warne,Sawai Mansingh Stadium
ipl0184,Mumbai,IPL,2011-04-13,male,T20,,20,MD Mishra,Dr DY Patil Sports Academy
ipl0185,Chandigarh,IPL,2011-04-13,male,T20,,20,PC Valthaty,"Punjab Cricket Association Stadium, Mohali"
ipl0186,Hyderabad,IPL,2011-04-14,male,T20,,20,DW Steyn,"Rajiv Gandhi International Stadium, Uppal"
ipl0187,Mumbai,IPL,2011-04-15,male,T20,,20,BB McCullum,Wankhede Stadium
ipl0188,Jaipur,IPL,2011-04-15,male,T20,,20,G Gambhir,Sawai Mansingh Stadium
ipl0189,Hyderabad,IPL,2011-04-16,male,T20,,20,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal"
ipl0190,Chennai,IPL,2011-04-16,male,T20,,20,MEK Hussey,"MA Chidambaram Stadium, Chepauk"
ipl0191,Kolkata,IPL,2011-04-17,male,T20,,20,L Balaji,Eden Gardens
ipl0192,Mumbai,IPL,2011-04-17,male,T20,,20,Yuvraj Singh,Dr DY Patil Sports Academy
ipl0193,Kochi,IPL,2011-04-18,male,T20,,20,BB McCullum,Nehru Stadium
ipl0194,Delhi,IPL,2011-04-19,male,T20,,20,S Sohal,Feroz Shah Kotla
ipl0195,Kolkata,IPL,2011-04-20,male,T20,,20,DPMD Jayawardene,Eden Gardens
ipl0196,Mumbai,IPL,2011-04-20,male,T20,,20,MM Patel,Wankhede Stadium
