key_id,decision,winner
t20s1014,bat,Papua New Guinea
t20s1015,bat,Vanuatu
t20s1016,bat,Vanuatu
t20s1017,field,Vanuatu
t20s1018,bat,Sri Lanka
t20s1019,field,Sri Lanka
t20s1020,bat,Sri Lanka
t20s1021,field,Sri Lanka
t20s1022,field,Namibia
t20s1023,bat,Botswana
t20s1024,field,Botswana
t20s1025,bat,Namibia
t20s1026,bat,Namibia
t20s1027,bat,Uganda
t20s1028,bat,Zimbabwe
t20s1029,bat,Pakistan
t20s1030,bat,Indonesia
t20s1031,bat,Japan
t20s1032,bat,Papua New Guinea
t20s1033,bat,Zimbabwe
t20s1034,field,Uganda
t20s1035,field,Nigeria
t20s1036,bat,Fiji
t20s1037,bat,Sierra Leone
t20s1038,bat,Uganda
t20s1039,bat,Mozambique
t20s1040,bat,Japan
t20s1041,bat,Japan
t20s1042,bat,Vanuatu
t20s1043,bat,Zimbabwe
t20s1044,field,Papua New Guinea
t20s1045,bat,Japan
t20s1046,field,Indonesia
t20s1047,bat,Tanzania
t20s1048,bat,Nigeria
t20s1049,field,Namibia
t20s1050,field,Pakistan
t20s1051,field,Canada
t20s1052,bat,Pakistan
t20s1053,bat,United States of America
t20s1054,field,Pakistan
t20s1055,field,Botswana
t20s1056,field,Namibia
t20s1057,bat,Nigeria
t20s1058,bat,Namibia
t20s1059,field,Ghana
t20s1060,bat,Kenya
t20s1061,bat,Botswana
t20s1062,field,Ghana
t20s1063,field,South Africa
t20s1064,bat,Ghana
t20s1065,field,South Africa
t20s1066,field,Italy
t20s1067,bat,West Indies
t20s1068,bat,West Indies
t20s1069,field,Ireland
t20s1070,field,Germany
t20s1071,bat,Jersey
t20s1072,field,Guernsey
t20s1073,field,Denmark
t20s1074,bat,Denmark
t20s1075,bat,Tanzania
t20s1076,bat,Mali
t20s1077,field,Guernsey
t20s1078,bat,Uganda
t20s1079,field,Germany
t20s1080,field,Italy
t20s1081,field,Guernsey
t20s1082,bat,Denmark
t20s1083,field,Denmark
t20s1084,field,Germany
t20s1085,field,Germany
t20s1086,bat,England
t20s1087,field,Zimbabwe
t20s1088,field,Malaysia
t20s1089,bat,Netherlands
t20s1090,field,Scotland
t20s1091,bat,Thailand
t20s1092,field,Netherlands
t20s1093,field,Germany
t20s1094,bat,Thailand
t20s1095,bat,Malaysia
t20s1096,field,Germany
t20s1097,field,Thailand
t20s1098,field,Ireland
t20s1099,bat,Malaysia
t20s1100,bat,Nepal
t20s1101,field,Zimbabwe
t20s1102,bat,Malaysia
t20s1103,bat,Singapore
t20s1104,bat,Nepal
t20s1105,field,Nepal
t20s1106,bat,Malaysia
t20s1107,field,Qatar
t20s1108,field,England
t20s1109,bat,Malaysia
t20s1110,field,Nepal
t20s1111,bat,Singapore
t20s1112,bat,England
t20s1113,field,Australia
t20s1114,field,India
t20s1115,bat,India
t20s1116,field,United Arab Emirates
t20s1117,field,India
t20s1118,bat,Netherlands
t20s1119,field,Netherlands
t20s1120,field,Ireland
t20s1121,bat,Netherlands
t20s1122,bat,Scotland
t20s1123,bat,Ireland
t20s1124,field,Scotland
t20s1125,field,Netherlands
t20s1126,bat,Ireland
t20s1127,field,Netherlands
t20s1128,bat,Scotland
t20s1129,bat,Canada
t20s1130,bat,Bermuda
t20s1131,field,Botswana
t20s1132,field,United States of America
t20s1133,bat,Bermuda
t20s1134,field,Botswana
t20s1135,bat,United States of America
t20s1136,bat,Cayman Islands
t20s1137,bat,Namibia
t20s1138,field,Bermuda
t20s1139,field,Canada
t20s1140,bat,Botswana
t20s1141,bat,Cayman Islands
t20s1142,bat,Cayman Islands
t20s1143,field,United States of America
t20s1144,field,Singapore
t20s1145,bat,Singapore
t20s1146,bat,Malaysia
t20s1147,bat,Scotland
t20s1148,bat,United States of America
t20s1149,bat,Ireland
t20s1150,field,Papua New Guinea
t20s1151,bat,Thailand
t20s1152,bat,Sri Lanka
t20s1153,field,Papua New Guinea
t20s1154,field,United States of America
t20s1155,field,Scotland
t20s1156,bat,Namibia
t20s1157,field,Ireland
t20s1158,bat,Sri Lanka
t20s1159,field,Scotland
t20s1160,bat,Papua New Guinea
t20s1161,bat,Ireland
t20s1162,bat,Sri Lanka
t20s1163,field,Netherlands
t20s1164,bat,Bangladesh
t20s1165,field,United States of America
t20s1166,field,Ireland
t20s1167,bat,Nigeria
t20s1168,field,Bangladesh
t20s1169,bat,West Indies
t20s1170,field,Zimbabwe
t20s1171,bat,Afghanistan
t20s1172,field,Netherlands
t20s1173,field,Australia
t20s1174,bat,Scotland
t20s1175,bat,Ireland
t20s1176,bat,West Indies
t20s1177,field,Zimbabwe
t20s1178,field,India
t20s1179,bat,Netherlands
t20s1180,bat,Hong Kong
t20s1181,field,South Korea
t20s1182,field,South Korea
t20s1183,bat,Hong Kong
t20s1184,bat,Afghanistan
t20s1185,field,Bangladesh
t20s1186,field,Hong Kong
t20s1187,bat,India
t20s1188,field,South Africa
t20s1189,bat,Nepal
t20s1190,bat,Singapore
t20s1191,bat,Vanuatu
t20s1192,bat,Singapore
t20s1193,bat,Australia
t20s1194,bat,Sri Lanka
t20s1195,bat,Vanuatu
t20s1196,field,Nepal
t20s1197,field,South Africa
t20s1198,bat,Malaysia
t20s1199,bat,Australia
t20s1200,field,India
t20s1201,bat,Malaysia
t20s1202,field,Zimbabwe
t20s1203,bat,Malaysia
t20s1204,bat,South Africa
t20s1205,field,Pakistan
t20s1206,field,Ireland
t20s1207,field,Nepal
t20s1208,field,Ireland
t20s1209,bat,Sri Lanka
t20s1210,bat,Ireland
t20s1211,field,Nepal
t20s1212,bat,Sri Lanka
t20s1213,bat,Netherlands
t20s1214,bat,Ireland
t20s1215,field,Oman
t20s1216,field,Hong Kong
t20s1217,field,Oman
t20s1218,bat,Netherlands
t20s1219,bat,Hong Kong
t20s1220,field,Scotland
t20s1221,field,United Arab Emirates
t20s1222,bat,Scotland
t20s1223,bat,Netherlands
t20s1224,bat,Jersey
t20s1225,field,Papua New Guinea
t20s1226,field,Oman
t20s1227,bat,Bermuda
t20s1228,field,Jersey
t20s1229,bat,Papua New Guinea
t20s1230,bat,Canada
t20s1231,bat,Kenya
t20s1232,field,Oman
t20s1233,bat,Hong Kong
t20s1234,bat,Scotland
t20s1235,bat,Jersey
t20s1236,bat,Singapore
t20s1237,bat,Namibia
t20s1238,bat,Hong Kong
t20s1239,bat,Canada
t20s1240,bat,Singapore
t20s1241,bat,Nigeria
t20s1242,field,Namibia
t20s1243,field,Bermuda
t20s1244,bat,Hong Kong
t20s1245,field,United Arab Emirates
t20s1246,bat,Netherlands
t20s1247,field,Spain
t20s1248,bat,Canada
t20s1249,bat,Namibia
t20s1250,field,Ireland
t20s1251,field,Singapore
t20s1252,bat,Pakistan
t20s1253,field,Portugal
t20s1254,field,Spain
t20s1255,bat,Gibraltar
t20s1256,field,Singapore
t20s1257,bat,Netherlands
t20s1258,bat,Nigeria
t20s1259,field,Spain
t20s1260,field,Canada
t20s1261,field,Netherlands
t20s1262,field,Oman
t20s1263,bat,Nigeria
t20s1264,field,Kenya
t20s1265,field,Sri Lanka
t20s1266,bat,Namibia
t20s1267,bat,United Arab Emirates
t20s1268,bat,Oman
t20s1269,bat,Scotland
t20s1270,bat,Sri Lanka
t20s1271,bat,Oman
t20s1272,bat,Papua New Guinea
t20s1273,field,Ireland
t20s1274,field,England
t20s1275,field,Australia
t20s1276,bat,Papua New Guinea
t20s1277,bat,Ireland
t20s1278,field,England
t20s1279,field,Bangladesh
t20s1280,field,Australia
t20s1281,bat,New Zealand
t20s1282,bat,Pakistan
t20s1283,field,India
t20s1284,field,New Zealand
t20s1285,field,Australia
t20s1286,field,West Indies
t20s1287,bat,West Indies
t20s1288,field,England
t20s1289,field,Bangladesh
t20s1290,bat,West Indies
t20s1291,field,Afghanistan
t20s1292,bat,Afghanistan
t20s1293,field,West Indies
t20s1294,bat,Afghanistan
t20s1295,bat,India
t20s1296,bat,Maldives
t20s1297,field,Bangladesh
t20s1298,bat,Bangladesh
t20s1299,field,Bhutan
t20s1300,bat,Nepal
t20s1301,field,India
t20s1302,bat,Maldives
t20s1303,field,Maldives
t20s1304,field,West Indies
t20s1305,field,Nepal
t20s1306,field,West Indies
t20s1307,field,Pakistan
t20s1308,bat,England
t20s1309,bat,England
t20s1310,field,India
t20s1311,field,Sri Lanka
t20s1312,bat,Ireland
t20s1313,field,West Indies
t20s1314,field,West Indies
t20s1315,bat,Bangladesh
t20s1316,field,India
t20s1317,bat,Bangladesh
t20s1318,bat,New Zealand
t20s1319,field,New Zealand
t20s1320,field,New Zealand
t20s1321,field,India
t20s1322,field,Australia
t20s1323,field,New Zealand
t20s1324,bat,India
t20s1325,field,Australia
t20s1326,field,Oman
t20s1327,bat,Oman
t20s1328,field,New Zealand
t20s1329,bat,Germany
t20s1330,field,England
t20s1331,bat,Germany
t20s1332,field,India
t20s1333,bat,New Zealand
t20s1334,field,England
t20s1335,field,South Africa
t20s1336,field,England
t20s1337,bat,Australia
t20s1338,field,South Africa
t20s1339,bat,South Africa
t20s1340,bat,Malaysia
t20s1341,bat,Malaysia
t20s1342,field,South Africa
t20s1343,field,Australia
t20s1344,field,New Zealand
t20s1345,bat,Thailand
t20s1346,bat,Malaysia
t20s1347,bat,South Africa
t20s1348,field,South Africa
t20s1349,bat,Malaysia
t20s1350,field,Bangladesh
t20s1351,bat,Sri Lanka
t20s1352,field,Kuwait
t20s1353,bat,Qatar
t20s1354,bat,United Arab Emirates
t20s1355,field,Oman
t20s1356,bat,United Arab Emirates
t20s1357,field,Bahrain
t20s1358,bat,Hong Kong
t20s1359,field,South Africa
t20s1360,bat,West Indies
t20s1361,field,Thailand
t20s1362,field,Kuwait
t20s1363,bat,Australia
t20s1364,field,New Zealand
t20s1365,field,Pakistan
t20s1366,bat,South Africa
t20s1367,field,Thailand
t20s1368,bat,Sri Lanka
t20s1369,bat,New Zealand
t20s1370,bat,Thailand
t20s1371,field,Nepal
t20s1372,bat,England
t20s1373,bat,South Africa
t20s1374,field,New Zealand
t20s1375,bat,Bangladesh
t20s1376,bat,Thailand
t20s1377,bat,Singapore
t20s1378,bat,Thailand
t20s1379,bat,Singapore
t20s1380,bat,Thailand
t20s1381,bat,West Indies
t20s1382,field,South Africa
t20s1383,bat,Malaysia
t20s1384,bat,Ireland
t20s1385,field,West Indies
t20s1386,bat,Afghanistan
t20s1387,field,Spain
t20s1388,field,Spain
t20s1389,bat,Australia
t20s1390,field,Zimbabwe
t20s1391,bat,Ireland
t20s1392,field,Bangladesh
t20s1393,bat,Austria
t20s1394,bat,Germany
t20s1395,bat,Germany
t20s1396,bat,Germany
t20s1397,bat,Isle of Man
t20s1398,field,Pakistan
t20s1399,bat,Belgium
t20s1400,bat,Belgium
t20s1401,bat,Belgium
t20s1402,field,England
t20s1403,field,England
t20s1404,field,Australia
t20s1405,bat,Australia
t20s1406,field,Australia
t20s1407,bat,England
t20s1408,field,West Indies
t20s1409,bat,England
t20s1410,field,New Zealand
t20s1411,bat,New Zealand
t20s1412,bat,England
t20s1413,field,England
t20s1414,field,New Zealand
t20s1415,bat,Bulgaria
t20s1416,bat,Romania
t20s1417,bat,Bulgaria
t20s1418,bat,Zimbabwe
t20s1419,field,Pakistan
t20s1420,bat,Zimbabwe
t20s1421,field,England
t20s1422,field,New Zealand
t20s1423,field,England
t20s1424,field,West Indies
t20s1425,field,New Zealand
t20s1426,bat,South Africa
t20s1427,field,Australia
t20s1428,field,India
t20s1429,field,India
t20s1430,bat,Pakistan
t20s1431,bat,Pakistan
t20s1432,field,Pakistan
t20s1433,bat,Pakistan
t20s1434,field,Pakistan
t20s1435,field,South Africa
t20s1436,field,South Africa
t20s1437,field,South Africa
t20s1438,field,Pakistan
t20s1439,field,Australia
t20s1440,field,Australia
t20s1441,field,West Indies
t20s1442,field,England
t20s1443,field,New Zealand
t20s1444,bat,Sri Lanka
t20s1445,field,England
t20s1446,bat,Australia
t20s1447,bat,Sri Lanka
t20s1448,field,New Zealand
t20s1449,bat,Australia
t20s1450,field,England
t20s1451,field,India
t20s1452,field,England
t20s1453,field,Zimbabwe
t20s1454,field,England
t20s1455,bat,Afghanistan
t20s1456,field,South Africa
t20s1457,bat,Afghanistan
t20s1458,field,England
t20s1459,field,South Africa
t20s1460,field,India
t20s1461,field,Australia
t20s1462,bat,New Zealand
t20s1463,field,New Zealand
t20s1464,field,Bangladesh
t20s1465,field,New Zealand
t20s1466,field,Bangladesh
t20s1467,bat,Uganda
t20s1468,bat,Namibia
t20s1469,bat,Namibia
t20s1470,bat,South Africa
t20s1471,bat,Pakistan
t20s1472,field,Pakistan
t20s1473,field,Pakistan
t20s1474,field,Nepal
t20s1475,bat,Netherlands
t20s1476,field,Nepal
t20s1477,bat,Nepal
t20s1478,field,Malaysia
t20s1479,field,Zimbabwe
t20s1480,field,Malaysia
t20s1481,field,Pakistan
t20s1482,field,Netherlands
t20s1483,bat,Pakistan
t20s1484,field,Czech Republic
t20s1485,field,Luxembourg
t20s1486,field,Czech Republic
t20s1487,bat,Czech Republic
t20s1488,bat,Austria
t20s1489,bat,Scotland
t20s1490,bat,Ireland
t20s1491,bat,Ireland
t20s1492,bat,Scotland
t20s1493,bat,Nigeria
t20s1494,field,Rwanda
t20s1495,field,Kenya
t20s1496,bat,Namibia
t20s1497,field,Nigeria
t20s1498,field,Kenya
t20s1499,field,Nigeria
t20s1500,bat,Kenya
t20s1501,bat,Kenya
t20s1502,bat,Namibia
t20s1503,bat,Namibia
t20s1504,bat,Rwanda
t20s1505,bat,Sri Lanka
t20s1506,bat,Greece
t20s1507,bat,Sri Lanka
t20s1508,bat,Romania
t20s1509,bat,Bulgaria
t20s1510,field,Greece
t20s1511,field,Greece
t20s1512,bat,Serbia
t20s1513,field,West Indies
t20s1514,field,Sri Lanka
t20s1515,field,West Indies
t20s1516,field,West Indies
t20s1517,field,Pakistan
t20s1518,field,South Africa
t20s1519,bat,West Indies
t20s1520,bat,South Africa
t20s1521,bat,Pakistan
t20s1522,field,Germany
t20s1523,field,Germany
t20s1524,bat,Malta
t20s1525,bat,Belgium
t20s1526,bat,Germany
t20s1527,field,Belgium
t20s1528,field,Australia
t20s1529,field,India
t20s1530,bat,Belgium
t20s1531,bat,Belgium
t20s1532,field,Australia
t20s1533,field,England
t20s1534,bat,Australia
t20s1535,bat,Australia
t20s1536,bat,India
t20s1537,bat,West Indies
t20s1538,field,England
t20s1539,field,Pakistan
t20s1540,field,Ireland
t20s1541,bat,Pakistan
t20s1542,bat,Zimbabwe
t20s1543,bat,South Africa
t20s1544,bat,Zimbabwe
t20s1545,bat,South Africa
t20s1546,bat,Zimbabwe
t20s1547,field,Sri Lanka
t20s1548,field,Netherlands
t20s1549,field,Pakistan
t20s1550,field,Sri Lanka
t20s1551,bat,Netherlands
t20s1552,bat,India
t20s1553,field,Netherlands
t20s1554,field,West Indies
t20s1555,bat,West Indies
t20s1556,field,Australia
t20s1557,field,Pakistan
t20s1558,bat,Australia
t20s1559,field,France
t20s1560,field,Germany
t20s1561,field,Germany
t20s1562,bat,Bangladesh
t20s1563,field,France
t20s1564,field,France
t20s1565,bat,Bangladesh
t20s1566,bat,Norway
t20s1567,field,Germany
t20s1568,bat,Bangladesh
t20s1569,field,Sweden
t20s1570,field,Denmark
t20s1571,bat,Ghana
t20s1572,bat,Ghana
t20s1573,field,Ghana
t20s1574,field,Malta
t20s1575,bat,Sweden
t20s1576,bat,Sweden
t20s1577,bat,Rwanda
t20s1578,field,Gibraltar
t20s1579,field,Gibraltar
t20s1580,field,Sweden
t20s1581,field,Sweden
t20s1582,field,Gibraltar
t20s1583,bat,France
t20s1584,field,Germany
t20s1585,field,Scotland
t20s1586,field,Netherlands
t20s1587,bat,Ireland
t20s1588,bat,France
t20s1589,field,Zimbabwe
t20s1590,field,Ireland
t20s1591,bat,Thailand
t20s1592,field,Sweden
t20s1593,field,Scotland
t20s1594,field,Ireland
t20s1595,bat,Zimbabwe
t20s1596,field,Netherlands
t20s1597,field,Scotland
t20s1598,bat,Thailand
t20s1599,bat,South Africa
t20s1600,field,Zimbabwe
t20s1601,bat,New Zealand
t20s1602,field,New Zealand
t20s1603,field,Czech Republic
t20s1604,field,Bulgaria
t20s1605,field,West Indies
t20s1606,field,Zimbabwe
t20s1607,bat,Romania
t20s1608,bat,Bulgaria
t20s1609,bat,Romania
t20s1610,bat,Bangladesh
t20s1611,field,Malta
t20s1612,field,Hungary
t20s1613,bat,South Africa
t20s1614,bat,Zimbabwe
t20s1615,field,New Zealand
t20s1616,bat,Romania
t20s1617,field,Hungary
t20s1618,bat,New Zealand
t20s1619,bat,New Zealand
t20s1620,bat,Sierra Leone
t20s1621,bat,Botswana
t20s1622,field,Uganda
t20s1623,field,Rwanda
t20s1624,field,England
t20s1625,bat,Namibia
t20s1626,field,Mozambique
t20s1627,bat,Tanzania
t20s1628,field,Germany
t20s1629,bat,Kenya
t20s1630,bat,New Zealand
t20s1631,bat,South Africa
t20s1632,bat,Uganda
t20s1633,field,Mozambique
t20s1634,bat,Eswatini
t20s1635,field,Spain
t20s1636,bat,Germany
t20s1637,bat,Uganda
t20s1638,bat,Nigeria
t20s1639,bat,Sri Lanka
t20s1640,bat,Zimbabwe
t20s1641,bat,Nigeria
t20s1642,bat,Kenya
t20s1643,bat,Sierra Leone
t20s1644,bat,Cameroon
t20s1645,bat,Tanzania
t20s1646,bat,Sri Lanka
t20s1647,bat,Cameroon
t20s1648,bat,Uganda
t20s1649,bat,Scotland
t20s1650,bat,Botswana
t20s1651,field,Rwanda
t20s1652,bat,Mozambique
t20s1653,bat,Nigeria
t20s1654,bat,Tanzania
t20s1655,bat,Zimbabwe
t20s1656,bat,Uganda
t20s1657,bat,Zimbabwe
t20s1658,bat,Zimbabwe
t20s1659,bat,Uganda
t20s1660,bat,Scotland
t20s1661,field,United Arab Emirates
t20s1662,bat,Estonia
t20s1663,field,Cyprus
t20s1664,bat,Estonia
t20s1665,bat,Cyprus
t20s1666,bat,United Arab Emirates
t20s1667,field,Isle of Man
t20s1668,field,Australia
t20s1669,bat,Papua New Guinea
t20s1670,field,Ireland
t20s1671,field,Isle of Man
t20s1672,bat,Cyprus
t20s1673,field,Namibia
t20s1674,field,Australia
t20s1675,field,United Arab Emirates
t20s1676,field,Papua New Guinea
t20s1677,field,India
t20s1678,bat,Denmark
t20s1679,field,Germany
t20s1680,bat,Malawi
t20s1681,bat,Seychelles
t20s1682,bat,Swaziland
t20s1683,field,Ghana
t20s1684,bat,Jersey
t20s1685,bat,Denmark
t20s1686,bat,Uganda
t20s1687,bat,Ghana
t20s1688,field,Malawi
t20s1689,field,Seychelles
t20s1690,bat,Italy
t20s1691,field,Denmark
t20s1692,field,Bangladesh
t20s1693,field,Oman
t20s1694,field,Sri Lanka
t20s1695,bat,Netherlands
t20s1696,field,Sierra Leone
t20s1697,bat,Swaziland
t20s1698,bat,Lesotho
t20s1699,field,Ghana
t20s1700,bat,Canada
t20s1701,field,Brazil
t20s1702,bat,Germany
t20s1703,field,Denmark
t20s1704,bat,Bangladesh
t20s1705,bat,Scotland
t20s1706,bat,Rwanda
t20s1707,bat,Swaziland
t20s1708,field,Ghana
t20s1709,bat,Malawi
t20s1710,field,Denmark
t20s1711,field,Jersey
t20s1712,field,Ireland
t20s1713,field,Namibia
t20s1714,field,Sierra Leone
t20s1715,field,Ghana
t20s1716,bat,Denmark
t20s1717,field,Germany
t20s1718,bat,Malta
t20s1719,bat,Oman
t20s1720,bat,Bangladesh
t20s1721,field,Ghana
t20s1722,bat,Denmark
t20s1723,field,Germany
t20s1724,bat,Malta
t20s1725,bat,Oman
t20s1726,bat,Bangladesh
t20s1727,bat,Uganda
t20s1728,bat,Malawi
t20s1729,field,Lesotho
t20s1730,bat,Swaziland
t20s1731,bat,Bulgaria
t20s1732,bat,Gibraltar
t20s1733,field,Sri Lanka
t20s1734,bat,Ireland
t20s1735,bat,Maldives
t20s1736,field,Bahrain
t20s1737,bat,Sierra Leone
t20s1738,bat,Switzerland
t20s1739,field,England
t20s1740,field,Australia
t20s1741,field,Maldives
t20s1742,field,Kuwait
t20s1743,bat,Nigeria
t20s1744,field,United States of America
t20s1745,bat,Malta
t20s1746,bat,Gibraltar
t20s1747,field,Pakistan
t20s1748,field,Sri Lanka
t20s1749,bat,Afghanistan
t20s1750,bat,Nigeria
t20s1751,field,Pakistan
t20s1752,field,South Africa
t20s1753,field,Bahrain
t20s1754,field,Namibia
t20s1755,bat,Bangladesh
t20s1756,field,Saudi Arabia
t20s1757,field,Kuwait
t20s1758,field,Australia
t20s1759,bat,Kuwait
t20s1760,bat,Afghanistan
t20s1761,field,Bangladesh
t20s1762,field,England
t20s1763,field,South Africa
t20s1764,field,New Zealand
t20s1765,bat,Afghanistan
t20s1766,field,Sri Lanka
t20s1767,bat,Tanzania
t20s1768,bat,Botswana
t20s1769,bat,Pakistan
t20s1770,field,South Africa
t20s1771,bat,Sierra Leone
t20s1772,field,Cameroon
t20s1773,field,Afghanistan
t20s1774,field,Scotland
t20s1775,field,West Indies
t20s1776,field,Australia
t20s1777,bat,Mozambique
t20s1778,bat,Cameroon
t20s1779,field,India
t20s1780,field,Namibia
t20s1781,bat,Tanzania
t20s1782,bat,Botswana
t20s1783,field,England
t20s1784,field,Australia
t20s1785,field,United States of America
t20s1786,bat,Tanzania
t20s1787,bat,Cameroon
t20s1788,bat,Pakistan
t20s1789,bat,Afghanistan
t20s1790,bat,United States of America
t20s1791,bat,Belize
t20s1792,bat,Bahamas
t20s1793,bat,Canada
t20s1794,field,India
t20s1795,field,Bahamas
t20s1796,bat,Argentina
t20s1797,bat,Canada
t20s1798,field,New Zealand
t20s1799,bat,Argentina
t20s1800,bat,Bahamas
t20s1801,field,Australia
t20s1802,bat,Argentina
t20s1803,field,Bahamas
t20s1804,bat,Belize
t20s1805,bat,Bahamas
t20s1806,bat,Canada
t20s1807,field,Australia
t20s1808,field,Qatar
t20s1809,bat,Nepal
t20s1810,bat,Tanzania
t20s1811,bat,Uganda
t20s1812,bat,Kenya
t20s1813,bat,Nigeria
t20s1814,field,India
t20s1815,bat,Nepal
t20s1816,field,Uganda
t20s1817,bat,Tanzania
t20s1818,bat,Nigeria
t20s1819,bat,Tanzania
t20s1820,field,India
t20s1821,bat,Bangladesh
t20s1822,bat,Tanzania
t20s1823,bat,Kenya
t20s1824,field,Nigeria
t20s1825,field,Uganda
t20s1826,bat,Bangladesh
t20s1827,bat,India
t20s1828,field,Kuwait
t20s1829,field,Hong Kong
t20s1830,field,Malaysia
t20s1831,bat,Bangladesh
t20s1832,bat,Bhutan
t20s1833,bat,Malaysia
t20s1834,field,Hong Kong
t20s1835,field,Bhutan
t20s1836,bat,Kuwait
t20s1837,field,Hong Kong
t20s1838,field,United Arab Emirates
t20s1839,field,Bhutan
t20s1840,bat,Hong Kong
t20s1841,bat,Malaysia
t20s1842,field,Nepal
t20s1843,field,West Indies
t20s1844,bat,Pakistan
t20s1845,bat,West Indies
t20s1846,bat,United States of America
t20s1847,field,United States of America
t20s1848,bat,Sri Lanka
t20s1849,field,Bangladesh
t20s1850,bat,Scotland
t20s1851,field,Kenya
t20s1852,field,Sri Lanka
t20s1853,field,Australia
t20s1854,field,Malaysia
t20s1855,field,Kenya
t20s1856,field,Australia
t20s1857,field,West Indies
t20s1858,bat,Kenya
t20s1859,bat,Scotland
t20s1860,field,West Indies
t20s1861,bat,Sri Lanka
t20s1862,field,England
t20s1863,field,West Indies
t20s1864,bat,West Indies
t20s1865,field,India
t20s1866,field,Nepal
t20s1867,field,Sri Lanka
t20s1868,field,Nepal
t20s1869,field,Ireland
t20s1870,field,Ireland
t20s1871,field,Sri Lanka
t20s1872,field,Nepal
t20s1873,field,Oman
t20s1874,field,Australia
t20s1875,field,India
t20s1876,field,Bahrain
t20s1877,bat,United Arab Emirates
t20s1878,field,Philippines
t20s1879,field,Oman
t20s1880,field,West Indies
t20s1881,field,Australia
t20s1882,bat,Ireland
t20s1883,bat,United Arab Emirates
t20s1884,field,Philippines
t20s1885,field,Oman
t20s1886,field,West Indies
t20s1887,bat,Australia
t20s1888,bat,Philippines
t20s1889,bat,Canada
t20s1890,bat,Bahrain
t20s1891,field,Ireland
t20s1892,field,Oman
t20s1893,bat,United Arab Emirates
t20s1894,bat,Bahrain
t20s1895,field,Canada
t20s1896,bat,Ireland
t20s1897,bat,Oman
t20s1898,field,Germany
t20s1899,bat,Bahrain
t20s1900,field,Sri Lanka
t20s1901,field,India
t20s1902,bat,Sri Lanka
t20s1903,bat,Bangladesh
