key,inning_no,batting_team,delivery_no,batter,bowler,non_striker,runs_batter,runs_extras,runs_non_boundary,runs_total,wicket_fielder,wicket_kind,wicket_player_out,extras_type,extras_run,over,ball
msl0001,2,Tshwane Spartans,7.1,D Elgar,Mohammad Nawaz (3),AB de Villiers,1,0,0,1,,,,,,7,1
msl0001,2,Tshwane Spartans,7.2,AB de Villiers,Mohammad Nawaz (3),D Elgar,1,0,0,1,,,,,,7,2
msl0001,2,Tshwane Spartans,7.3,D Elgar,Mohammad Nawaz (3),AB de Villiers,1,0,0,1,,,,,,7,3
msl0001,2,Tshwane Spartans,7.4,AB de Villiers,Mohammad Nawaz (3),D Elgar,0,0,0,0,,,,,,7,4
msl0001,2,Tshwane Spartans,7.5,AB de Villiers,Mohammad Nawaz (3),D Elgar,4,0,0,4,,,,,,7,5
msl0001,2,Tshwane Spartans,7.6,AB de Villiers,Mohammad Nawaz (3),D Elgar,1,0,0,1,,,,,,7,6
msl0001,2,Tshwane Spartans,8.1,AB de Villiers,FD Adams,D Elgar,1,0,0,1,,,,,,8,1
msl0001,2,Tshwane Spartans,8.2,D Elgar,FD Adams,AB de Villiers,1,0,0,1,,,,,,8,2
msl0001,2,Tshwane Spartans,8.3,AB de Villiers,FD Adams,D Elgar,4,0,0,4,,,,,,8,3
msl0001,2,Tshwane Spartans,8.4,AB de Villiers,FD Adams,D Elgar,6,0,0,6,,,,,,8,4
msl0001,2,Tshwane Spartans,8.5,AB de Villiers,FD Adams,D Elgar,0,0,0,0,,,,,,8,5
msl0001,2,Tshwane Spartans,8.6,AB de Villiers,FD Adams,D Elgar,6,0,0,6,,,,,,8,6
msl0001,2,Tshwane Spartans,9.1,D Elgar,Mohammad Nawaz (3),AB de Villiers,1,0,0,1,,,,,,9,1
msl0001,2,Tshwane Spartans,9.2,AB de Villiers,Mohammad Nawaz (3),D Elgar,1,0,0,1,,,,,,9,2
msl0001,2,Tshwane Spartans,9.3,D Elgar,Mohammad Nawaz (3),AB de Villiers,1,0,0,1,,,,,,9,3
msl0001,2,Tshwane Spartans,9.4,AB de Villiers,Mohammad Nawaz (3),D Elgar,2,0,0,2,,,,,,9,4
msl0001,2,Tshwane Spartans,9.5,AB de Villiers,Mohammad Nawaz (3),D Elgar,0,0,0,0,,,,,,9,5
msl0001,2,Tshwane Spartans,9.6,AB de Villiers,Mohammad Nawaz (3),D Elgar,1,0,0,1,,,,,,9,6
msl0001,2,Tshwane Spartans,10.1,AB de Villiers,GF Linde,D Elgar,1,0,0,1,,,,,,10,1
msl0001,2,Tshwane Spartans,10.2,D Elgar,GF Linde,AB de Villiers,0,0,0,0,,caught and bowled,D Elgar,,,10,2
msl0001,2,Tshwane Spartans,10.3,RR Rossouw,GF Linde,AB de Villiers,1,0,0,1,,,,,,10,3
msl0001,2,Tshwane Spartans,10.4,AB de Villiers,GF Linde,RR Rossouw,6,0,0,6,,,,,,10,4
msl0001,2,Tshwane Spartans,10.5,AB de Villiers,GF Linde,RR Rossouw,0,1,0,1,,,,wides,1.0,10,5
msl0001,2,Tshwane Spartans,10.6,AB de Villiers,GF Linde,RR Rossouw,1,0,0,1,,,,,,10,5
msl0001,2,Tshwane Spartans,10.7,RR Rossouw,GF Linde,AB de Villiers,1,0,0,1,,,,,,10,6
