team_1,team_2,key
Mumbai Indians,Chennai Super Kings,ipl00517
Mumbai Indians,Rising Pune Supergiants,ipl00518
Kolkata Knight Riders,Delhi Daredevils,ipl00519
Kings XI Punjab,Gujarat Lions,ipl00520
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00521
Kolkata Knight Riders,Mumbai Indians,ipl00522
Gujarat Lions,Rising Pune Supergiants,ipl00523
Delhi Daredevils,Kings XI Punjab,ipl00524
Mumbai Indians,Gujarat Lions,ipl00525
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00526
Kings XI Punjab,Rising Pune Supergiants,ipl00527
Royal Challengers Bangalore,Delhi Daredevils,ipl00528
Sunrisers Hyderabad,Mumbai Indians,ipl00529
Kings XI Punjab,Kolkata Knight Riders,ipl00530
Mumbai Indians,Royal Challengers Bangalore,ipl00531
Gujarat Lions,Sunrisers Hyderabad,ipl00532
Rising Pune Supergiants,Royal Challengers Bangalore,ipl00533
Delhi Daredevils,Mumbai Indians,ipl00534
Sunrisers Hyderabad,Kings XI Punjab,ipl00535
Rising Pune Supergiants,Kolkata Knight Riders,ipl00536
Gujarat Lions,Royal Challengers Bangalore,ipl00537
Kings XI Punjab,Mumbai Indians,ipl00538
Sunrisers Hyderabad,Rising Pune Supergiants,ipl00539
Delhi Daredevils,Gujarat Lions,ipl00540
Mumbai Indians,Kolkata Knight Riders,ipl00541
Rising Pune Supergiants,Gujarat Lions,ipl00542
Delhi Daredevils,Kolkata Knight Riders,ipl00543
Sunrisers Hyderabad,Royal Challengers Bangalore,ipl00544
Gujarat Lions,Kings XI Punjab,ipl00545
Rising Pune Supergiants,Mumbai Indians,ipl00546
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00547
Gujarat Lions,Delhi Daredevils,ipl00548
Kolkata Knight Riders,Kings XI Punjab,ipl00549
Delhi Daredevils,Rising Pune Supergiants,ipl00550
Sunrisers Hyderabad,Gujarat Lions,ipl00551
Kings XI Punjab,Delhi Daredevils,ipl00552
Royal Challengers Bangalore,Rising Pune Supergiants,ipl00553
Mumbai Indians,Sunrisers Hyderabad,ipl00554
Kolkata Knight Riders,Gujarat Lions,ipl00555
Kings XI Punjab,Royal Challengers Bangalore,ipl00556
Rising Pune Supergiants,Sunrisers Hyderabad,ipl00557
Royal Challengers Bangalore,Mumbai Indians,ipl00558
Sunrisers Hyderabad,Delhi Daredevils,ipl00559
Mumbai Indians,Kings XI Punjab,ipl00560
Royal Challengers Bangalore,Gujarat Lions,ipl00561
Kolkata Knight Riders,Rising Pune Supergiants,ipl00562
Mumbai Indians,Delhi Daredevils,ipl00563
Kings XI Punjab,Sunrisers Hyderabad,ipl00564
Kolkata Knight Riders,Royal Challengers Bangalore,ipl00565
Rising Pune Supergiants,Delhi Daredevils,ipl00566
Royal Challengers Bangalore,Kings XI Punjab,ipl00567
Gujarat Lions,Kolkata Knight Riders,ipl00568
Delhi Daredevils,Sunrisers Hyderabad,ipl00569
Rising Pune Supergiants,Kings XI Punjab,ipl00570
Gujarat Lions,Mumbai Indians,ipl00571
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00572
Delhi Daredevils,Royal Challengers Bangalore,ipl00573
Gujarat Lions,Royal Challengers Bangalore,ipl00574
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00575
Gujarat Lions,Sunrisers Hyderabad,ipl00576
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00577
Sunrisers Hyderabad,Royal Challengers Bangalore,ipl00578
Rising Pune Supergiant,Mumbai Indians,ipl00579
Gujarat Lions,Kolkata Knight Riders,ipl00580
Kings XI Punjab,Rising Pune Supergiant,ipl00581
Royal Challengers Bangalore,Delhi Daredevils,ipl00582
Sunrisers Hyderabad,Gujarat Lions,ipl00583
Mumbai Indians,Kolkata Knight Riders,ipl00584
Kings XI Punjab,Royal Challengers Bangalore,ipl00585
Rising Pune Supergiant,Delhi Daredevils,ipl00586
Mumbai Indians,Sunrisers Hyderabad,ipl00587
Kolkata Knight Riders,Kings XI Punjab,ipl00588
Royal Challengers Bangalore,Mumbai Indians,ipl00589
Gujarat Lions,Rising Pune Supergiant,ipl00590
Delhi Daredevils,Kings XI Punjab,ipl00591
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00592
Mumbai Indians,Gujarat Lions,ipl00593
Royal Challengers Bangalore,Rising Pune Supergiant,ipl00594
Delhi Daredevils,Kolkata Knight Riders,ipl00595
Sunrisers Hyderabad,Kings XI Punjab,ipl00596
Gujarat Lions,Royal Challengers Bangalore,ipl00597
Sunrisers Hyderabad,Delhi Daredevils,ipl00598
Kings XI Punjab,Mumbai Indians,ipl00599
Kolkata Knight Riders,Gujarat Lions,ipl00600
Mumbai Indians,Delhi Daredevils,ipl00601
Rising Pune Supergiant,Sunrisers Hyderabad,ipl00602
Gujarat Lions,Kings XI Punjab,ipl00603
Kolkata Knight Riders,Royal Challengers Bangalore,ipl00604
Mumbai Indians,Rising Pune Supergiant,ipl00605
Rising Pune Supergiant,Kolkata Knight Riders,ipl00606
Royal Challengers Bangalore,Gujarat Lions,ipl00607
Kings XI Punjab,Sunrisers Hyderabad,ipl00608
Kolkata Knight Riders,Delhi Daredevils,ipl00609
Rising Pune Supergiant,Royal Challengers Bangalore,ipl00610
Gujarat Lions,Mumbai Indians,ipl00611
Kings XI Punjab,Delhi Daredevils,ipl00612
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00613
Mumbai Indians,Royal Challengers Bangalore,ipl00614
Rising Pune Supergiant,Gujarat Lions,ipl00615
Delhi Daredevils,Sunrisers Hyderabad,ipl00616
Kolkata Knight Riders,Rising Pune Supergiant,ipl00617
Delhi Daredevils,Gujarat Lions,ipl00618
Royal Challengers Bangalore,Kings XI Punjab,ipl00619
Sunrisers Hyderabad,Rising Pune Supergiant,ipl00620
Delhi Daredevils,Mumbai Indians,ipl00621
Kings XI Punjab,Gujarat Lions,ipl00622
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00623
Sunrisers Hyderabad,Mumbai Indians,ipl00624
Kings XI Punjab,Kolkata Knight Riders,ipl00625
Gujarat Lions,Delhi Daredevils,ipl00626
Mumbai Indians,Kings XI Punjab,ipl00627
Delhi Daredevils,Rising Pune Supergiant,ipl00628
Gujarat Lions,Sunrisers Hyderabad,ipl00629
Kolkata Knight Riders,Mumbai Indians,ipl00630
Rising Pune Supergiant,Kings XI Punjab,ipl00631
Delhi Daredevils,Royal Challengers Bangalore,ipl00632
Mumbai Indians,Rising Pune Supergiant,ipl00633
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00634
Mumbai Indians,Kolkata Knight Riders,ipl00635
Mumbai Indians,Rising Pune Supergiant,ipl00636
Mumbai Indians,Chennai Super Kings,ipl00637
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00638
Delhi Daredevils,Kings XI Punjab,ipl00639
Rajasthan Royals,Sunrisers Hyderabad,ipl00640
Kolkata Knight Riders,Chennai Super Kings,ipl00641
Rajasthan Royals,Delhi Daredevils,ipl00642
Mumbai Indians,Sunrisers Hyderabad,ipl00643
Kings XI Punjab,Royal Challengers Bangalore,ipl00644
Mumbai Indians,Delhi Daredevils,ipl00645
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00646
Rajasthan Royals,Royal Challengers Bangalore,ipl00647
Kings XI Punjab,Chennai Super Kings,ipl00648
Kolkata Knight Riders,Delhi Daredevils,ipl00649
Mumbai Indians,Royal Challengers Bangalore,ipl00650
Rajasthan Royals,Kolkata Knight Riders,ipl00651
Kings XI Punjab,Sunrisers Hyderabad,ipl00652
Chennai Super Kings,Rajasthan Royals,ipl00653
Kolkata Knight Riders,Kings XI Punjab,ipl00654
Delhi Daredevils,Royal Challengers Bangalore,ipl00655
Mumbai Indians,Rajasthan Royals,ipl00656
Chennai Super Kings,Sunrisers Hyderabad,ipl00657
Kings XI Punjab,Delhi Daredevils,ipl00658
Sunrisers Hyderabad,Mumbai Indians,ipl00659
Royal Challengers Bangalore,Chennai Super Kings,ipl00660
Sunrisers Hyderabad,Kings XI Punjab,ipl00661
Delhi Daredevils,Kolkata Knight Riders,ipl00662
Chennai Super Kings,Mumbai Indians,ipl00663
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00664
Sunrisers Hyderabad,Rajasthan Royals,ipl00665
Chennai Super Kings,Delhi Daredevils,ipl00666
Royal Challengers Bangalore,Mumbai Indians,ipl00667
Delhi Daredevils,Rajasthan Royals,ipl00668
Chennai Super Kings,Kolkata Knight Riders,ipl00669
Kings XI Punjab,Mumbai Indians,ipl00670
Delhi Daredevils,Sunrisers Hyderabad,ipl00671
Royal Challengers Bangalore,Chennai Super Kings,ipl00672
Rajasthan Royals,Kings XI Punjab,ipl00673
Mumbai Indians,Kolkata Knight Riders,ipl00674
Sunrisers Hyderabad,Royal Challengers Bangalore,ipl00675
Rajasthan Royals,Kings XI Punjab,ipl00676
Mumbai Indians,Kolkata Knight Riders,ipl00677
Delhi Daredevils,Sunrisers Hyderabad,ipl00678
Chennai Super Kings,Rajasthan Royals,ipl00679
Kolkata Knight Riders,Kings XI Punjab,ipl00680
Delhi Daredevils,Royal Challengers Bangalore,ipl00681
Sunrisers Hyderabad,Chennai Super Kings,ipl00682
Mumbai Indians,Rajasthan Royals,ipl00683
Kings XI Punjab,Royal Challengers Bangalore,ipl00684
Rajasthan Royals,Kolkata Knight Riders,ipl00685
Mumbai Indians,Kings XI Punjab,ipl00686
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00687
Delhi Daredevils,Chennai Super Kings,ipl00688
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00689
Rajasthan Royals,Royal Challengers Bangalore,ipl00690
Delhi Daredevils,Mumbai Indians,ipl00691
Kings XI Punjab,Chennai Super Kings,ipl00692
Sunrisers Hyderabad,Chennai Super Kings,ipl00693
Kolkata Knight Riders,Rajasthan Royals,ipl00694
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00695
Sunrisers Hyderabad,Chennai Super Kings,ipl00696
Royal Challengers Bangalore,Chennai Super Kings,ipl00697
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00698
Delhi Capitals,Mumbai Indians,ipl00699
Kings XI Punjab,Rajasthan Royals,ipl00700
Delhi Capitals,Chennai Super Kings,ipl00701
Kolkata Knight Riders,Kings XI Punjab,ipl00702
Mumbai Indians,Royal Challengers Bangalore,ipl00703
Rajasthan Royals,Sunrisers Hyderabad,ipl00704
Kolkata Knight Riders,Delhi Capitals,ipl00705
Mumbai Indians,Kings XI Punjab,ipl00706
Sunrisers Hyderabad,Royal Challengers Bangalore,ipl00707
Chennai Super Kings,Rajasthan Royals,ipl00708
Kings XI Punjab,Delhi Capitals,ipl00709
Royal Challengers Bangalore,Rajasthan Royals,ipl00710
Mumbai Indians,Chennai Super Kings,ipl00711
Delhi Capitals,Sunrisers Hyderabad,ipl00712
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00713
Chennai Super Kings,Kings XI Punjab,ipl00714
Mumbai Indians,Sunrisers Hyderabad,ipl00715
Royal Challengers Bangalore,Delhi Capitals,ipl00716
Rajasthan Royals,Kolkata Knight Riders,ipl00717
Sunrisers Hyderabad,Kings XI Punjab,ipl00718
Kolkata Knight Riders,Chennai Super Kings,ipl00719
Kings XI Punjab,Mumbai Indians,ipl00720
Rajasthan Royals,Chennai Super Kings,ipl00721
Kolkata Knight Riders,Delhi Capitals,ipl00722
Mumbai Indians,Rajasthan Royals,ipl00723
Kings XI Punjab,Royal Challengers Bangalore,ipl00724
Kolkata Knight Riders,Chennai Super Kings,ipl00725
Delhi Capitals,Sunrisers Hyderabad,ipl00726
Royal Challengers Bangalore,Mumbai Indians,ipl00727
Kings XI Punjab,Rajasthan Royals,ipl00728
Chennai Super Kings,Sunrisers Hyderabad,ipl00729
Mumbai Indians,Delhi Capitals,ipl00730
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00731
Mumbai Indians,Rajasthan Royals,ipl00732
Kings XI Punjab,Delhi Capitals,ipl00733
Royal Challengers Bangalore,Chennai Super Kings,ipl00734
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00735
Rajasthan Royals,Delhi Capitals,ipl00736
Sunrisers Hyderabad,Chennai Super Kings,ipl00737
Royal Challengers Bangalore,Kings XI Punjab,ipl00738
Kolkata Knight Riders,Rajasthan Royals,ipl00739
Mumbai Indians,Chennai Super Kings,ipl00740
Sunrisers Hyderabad,Rajasthan Royals,ipl00741
Delhi Capitals,Royal Challengers Bangalore,ipl00742
Kolkata Knight Riders,Mumbai Indians,ipl00743
Sunrisers Hyderabad,Kings XI Punjab,ipl00744
Royal Challengers Bangalore,Rajasthan Royals,ipl00745
Chennai Super Kings,Delhi Capitals,ipl00746
Mumbai Indians,Sunrisers Hyderabad,ipl00747
Kings XI Punjab,Kolkata Knight Riders,ipl00748
Sunrisers Hyderabad,Royal Challengers Bangalore,ipl00749
Rajasthan Royals,Delhi Capitals,ipl00750
Chennai Super Kings,Kings XI Punjab,ipl00751
Kolkata Knight Riders,Mumbai Indians,ipl00752
Chennai Super Kings,Mumbai Indians,ipl00753
Sunrisers Hyderabad,Delhi Capitals,ipl00754
Delhi Capitals,Chennai Super Kings,ipl00755
Mumbai Indians,Chennai Super Kings,ipl00756
Mumbai Indians,Chennai Super Kings,ipl00757
Delhi Capitals,Kings XI Punjab,ipl00758
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00759
Rajasthan Royals,Chennai Super Kings,ipl00760
Mumbai Indians,Kolkata Knight Riders,ipl00761
Kings XI Punjab,Royal Challengers Bangalore,ipl00762
Delhi Capitals,Chennai Super Kings,ipl00763
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00764
Kings XI Punjab,Rajasthan Royals,ipl00765
Royal Challengers Bangalore,Mumbai Indians,ipl00766
Sunrisers Hyderabad,Delhi Capitals,ipl00767
Kolkata Knight Riders,Rajasthan Royals,ipl00768
Mumbai Indians,Kings XI Punjab,ipl00769
Sunrisers Hyderabad,Chennai Super Kings,ipl00770
Delhi Capitals,Kolkata Knight Riders,ipl00771
Rajasthan Royals,Royal Challengers Bangalore,ipl00772
Mumbai Indians,Sunrisers Hyderabad,ipl00773
Kings XI Punjab,Chennai Super Kings,ipl00774
Delhi Capitals,Royal Challengers Bangalore,ipl00775
Mumbai Indians,Rajasthan Royals,ipl00776
Kolkata Knight Riders,Chennai Super Kings,ipl00777
Sunrisers Hyderabad,Kings XI Punjab,ipl00778
Delhi Capitals,Rajasthan Royals,ipl00779
Kolkata Knight Riders,Kings XI Punjab,ipl00780
Royal Challengers Bangalore,Chennai Super Kings,ipl00781
Sunrisers Hyderabad,Rajasthan Royals,ipl00782
Delhi Capitals,Mumbai Indians,ipl00783
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00784
Chennai Super Kings,Sunrisers Hyderabad,ipl00785
Delhi Capitals,Rajasthan Royals,ipl00786
Royal Challengers Bangalore,Kings XI Punjab,ipl00787
Kolkata Knight Riders,Mumbai Indians,ipl00788
Chennai Super Kings,Delhi Capitals,ipl00789
Rajasthan Royals,Royal Challengers Bangalore,ipl00790
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00791
Mumbai Indians,Kings XI Punjab,ipl00792
Chennai Super Kings,Rajasthan Royals,ipl00793
Delhi Capitals,Kings XI Punjab,ipl00794
Kolkata Knight Riders,Royal Challengers Bangalore,ipl00795
Rajasthan Royals,Sunrisers Hyderabad,ipl00796
Chennai Super Kings,Mumbai Indians,ipl00797
Kolkata Knight Riders,Delhi Capitals,ipl00798
Kings XI Punjab,Sunrisers Hyderabad,ipl00799
Royal Challengers Bangalore,Chennai Super Kings,ipl00800
Mumbai Indians,Rajasthan Royals,ipl00801
Kolkata Knight Riders,Kings XI Punjab,ipl00802
Sunrisers Hyderabad,Delhi Capitals,ipl00803
Royal Challengers Bangalore,Mumbai Indians,ipl00804
Kolkata Knight Riders,Chennai Super Kings,ipl00805
Kings XI Punjab,Rajasthan Royals,ipl00806
Delhi Capitals,Mumbai Indians,ipl00807
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00808
Kings XI Punjab,Chennai Super Kings,ipl00809
Kolkata Knight Riders,Rajasthan Royals,ipl00810
Royal Challengers Bangalore,Delhi Capitals,ipl00811
Mumbai Indians,Sunrisers Hyderabad,ipl00812
Mumbai Indians,Delhi Capitals,ipl00813
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00814
Delhi Capitals,Sunrisers Hyderabad,ipl00815
Delhi Capitals,Mumbai Indians,ipl00816
Mumbai Indians,Royal Challengers Bangalore,ipl00817
Chennai Super Kings,Delhi Capitals,ipl00818
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00819
Punjab Kings,Rajasthan Royals,ipl00820
Mumbai Indians,Kolkata Knight Riders,ipl00821
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00822
Delhi Capitals,Rajasthan Royals,ipl00823
Punjab Kings,Chennai Super Kings,ipl00824
Mumbai Indians,Sunrisers Hyderabad,ipl00825
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00826
Punjab Kings,Delhi Capitals,ipl00827
Chennai Super Kings,Rajasthan Royals,ipl00828
Mumbai Indians,Delhi Capitals,ipl00829
Punjab Kings,Sunrisers Hyderabad,ipl00830
Chennai Super Kings,Kolkata Knight Riders,ipl00831
Rajasthan Royals,Royal Challengers Bangalore,ipl00832
Mumbai Indians,Punjab Kings,ipl00833
Kolkata Knight Riders,Rajasthan Royals,ipl00834
Chennai Super Kings,Royal Challengers Bangalore,ipl00835
Delhi Capitals,Sunrisers Hyderabad,ipl00836
Punjab Kings,Kolkata Knight Riders,ipl00837
Royal Challengers Bangalore,Delhi Capitals,ipl00838
Sunrisers Hyderabad,Chennai Super Kings,ipl00839
Rajasthan Royals,Mumbai Indians,ipl00840
Kolkata Knight Riders,Delhi Capitals,ipl00841
Punjab Kings,Royal Challengers Bangalore,ipl00842
Chennai Super Kings,Mumbai Indians,ipl00843
Rajasthan Royals,Sunrisers Hyderabad,ipl00844
Punjab Kings,Delhi Capitals,ipl00845
Chennai Super Kings,Mumbai Indians,ipl00846
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00847
Rajasthan Royals,Punjab Kings,ipl00848
Sunrisers Hyderabad,Delhi Capitals,ipl00849
Mumbai Indians,Kolkata Knight Riders,ipl00850
Royal Challengers Bangalore,Chennai Super Kings,ipl00851
Punjab Kings,Sunrisers Hyderabad,ipl00852
Delhi Capitals,Rajasthan Royals,ipl00853
Royal Challengers Bangalore,Mumbai Indians,ipl00854
Kolkata Knight Riders,Chennai Super Kings,ipl00855
Rajasthan Royals,Sunrisers Hyderabad,ipl00856
Punjab Kings,Mumbai Indians,ipl00857
Delhi Capitals,Kolkata Knight Riders,ipl00858
Rajasthan Royals,Royal Challengers Bangalore,ipl00859
Sunrisers Hyderabad,Chennai Super Kings,ipl00860
Kolkata Knight Riders,Punjab Kings,ipl00861
Mumbai Indians,Delhi Capitals,ipl00862
Chennai Super Kings,Rajasthan Royals,ipl00863
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00864
Royal Challengers Bangalore,Punjab Kings,ipl00865
Chennai Super Kings,Delhi Capitals,ipl00866
Rajasthan Royals,Mumbai Indians,ipl00867
Sunrisers Hyderabad,Royal Challengers Bangalore,ipl00868
Kolkata Knight Riders,Rajasthan Royals,ipl00869
Chennai Super Kings,Punjab Kings,ipl00870
Delhi Capitals,Royal Challengers Bangalore,ipl00871
Mumbai Indians,Sunrisers Hyderabad,ipl00872
Delhi Capitals,Chennai Super Kings,ipl00873
Royal Challengers Bangalore,Kolkata Knight Riders,ipl00874
Delhi Capitals,Kolkata Knight Riders,ipl00875
Chennai Super Kings,Kolkata Knight Riders,ipl00876
Chennai Super Kings,Kolkata Knight Riders,ipl00877
Mumbai Indians,Delhi Capitals,ipl00878
Royal Challengers Bangalore,Punjab Kings,ipl00879
Lucknow Super Giants,Gujarat Titans,ipl00880
Rajasthan Royals,Sunrisers Hyderabad,ipl00881
Kolkata Knight Riders,Royal Challengers Bangalore,ipl00882
Chennai Super Kings,Lucknow Super Giants,ipl00883
Punjab Kings,Kolkata Knight Riders,ipl00884
Rajasthan Royals,Mumbai Indians,ipl00885
Gujarat Titans,Delhi Capitals,ipl00886
Punjab Kings,Chennai Super Kings,ipl00887
Lucknow Super Giants,Sunrisers Hyderabad,ipl00888
Rajasthan Royals,Royal Challengers Bangalore,ipl00889
Mumbai Indians,Kolkata Knight Riders,ipl00890
Delhi Capitals,Lucknow Super Giants,ipl00891
Punjab Kings,Gujarat Titans,ipl00892
Chennai Super Kings,Sunrisers Hyderabad,ipl00893
Mumbai Indians,Royal Challengers Bangalore,ipl00894
Delhi Capitals,Kolkata Knight Riders,ipl00895
Rajasthan Royals,Lucknow Super Giants,ipl00896
Gujarat Titans,Sunrisers Hyderabad,ipl00897
Chennai Super Kings,Royal Challengers Bangalore,ipl00898
Punjab Kings,Mumbai Indians,ipl00899
Gujarat Titans,Rajasthan Royals,ipl00900
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00901
Lucknow Super Giants,Mumbai Indians,ipl00902
Royal Challengers Bangalore,Delhi Capitals,ipl00903
Punjab Kings,Sunrisers Hyderabad,ipl00904
Chennai Super Kings,Gujarat Titans,ipl00905
Rajasthan Royals,Kolkata Knight Riders,ipl00906
Royal Challengers Bangalore,Lucknow Super Giants,ipl00907
Punjab Kings,Delhi Capitals,ipl00908
Mumbai Indians,Chennai Super Kings,ipl00909
Rajasthan Royals,Delhi Capitals,ipl00910
Gujarat Titans,Kolkata Knight Riders,ipl00911
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00912
Lucknow Super Giants,Mumbai Indians,ipl00913
Punjab Kings,Chennai Super Kings,ipl00914
Rajasthan Royals,Royal Challengers Bangalore,ipl00915
Sunrisers Hyderabad,Gujarat Titans,ipl00916
Kolkata Knight Riders,Delhi Capitals,ipl00917
Lucknow Super Giants,Punjab Kings,ipl00918
Royal Challengers Bangalore,Gujarat Titans,ipl00919
Rajasthan Royals,Mumbai Indians,ipl00920
Lucknow Super Giants,Delhi Capitals,ipl00921
Chennai Super Kings,Sunrisers Hyderabad,ipl00922
Rajasthan Royals,Kolkata Knight Riders,ipl00923
Gujarat Titans,Punjab Kings,ipl00924
Royal Challengers Bangalore,Chennai Super Kings,ipl00925
Delhi Capitals,Sunrisers Hyderabad,ipl00926
Mumbai Indians,Gujarat Titans,ipl00927
Punjab Kings,Rajasthan Royals,ipl00928
Lucknow Super Giants,Kolkata Knight Riders,ipl00929
Royal Challengers Bangalore,Sunrisers Hyderabad,ipl00930
Chennai Super Kings,Delhi Capitals,ipl00931
Kolkata Knight Riders,Mumbai Indians,ipl00932
Gujarat Titans,Lucknow Super Giants,ipl00933
Rajasthan Royals,Delhi Capitals,ipl00934
Chennai Super Kings,Mumbai Indians,ipl00935
Punjab Kings,Royal Challengers Bangalore,ipl00936
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00937
Chennai Super Kings,Gujarat Titans,ipl00938
Rajasthan Royals,Lucknow Super Giants,ipl00939
Delhi Capitals,Punjab Kings,ipl00940
Sunrisers Hyderabad,Mumbai Indians,ipl00941
Lucknow Super Giants,Kolkata Knight Riders,ipl00942
Gujarat Titans,Royal Challengers Bangalore,ipl00943
Chennai Super Kings,Rajasthan Royals,ipl00944
Delhi Capitals,Mumbai Indians,ipl00945
Sunrisers Hyderabad,Punjab Kings,ipl00946
Rajasthan Royals,Gujarat Titans,ipl00947
Royal Challengers Bangalore,Lucknow Super Giants,ipl00948
Royal Challengers Bangalore,Rajasthan Royals,ipl00949
Rajasthan Royals,Gujarat Titans,ipl00950
Chennai Super Kings,Gujarat Titans,ipl00951
Punjab Kings,Kolkata Knight Riders,ipl00952
Lucknow Super Giants,Delhi Capitals,ipl00953
Rajasthan Royals,Sunrisers Hyderabad,ipl00954
Mumbai Indians,Royal Challengers Bangalore,ipl00955
Chennai Super Kings,Lucknow Super Giants,ipl00956
Delhi Capitals,Gujarat Titans,ipl00957
Punjab Kings,Rajasthan Royals,ipl00958
Kolkata Knight Riders,Royal Challengers Bangalore,ipl00959
Sunrisers Hyderabad,Lucknow Super Giants,ipl00960
Rajasthan Royals,Delhi Capitals,ipl00961
Mumbai Indians,Chennai Super Kings,ipl00962
Gujarat Titans,Kolkata Knight Riders,ipl00963
Punjab Kings,Sunrisers Hyderabad,ipl00964
Royal Challengers Bangalore,Lucknow Super Giants,ipl00965
Delhi Capitals,Mumbai Indians,ipl00966
Rajasthan Royals,Chennai Super Kings,ipl00967
Punjab Kings,Gujarat Titans,ipl00968
Sunrisers Hyderabad,Kolkata Knight Riders,ipl00969
Royal Challengers Bangalore,Delhi Capitals,ipl00970
Lucknow Super Giants,Punjab Kings,ipl00971
Kolkata Knight Riders,Mumbai Indians,ipl00972
Gujarat Titans,Rajasthan Royals,ipl00973
Chennai Super Kings,Royal Challengers Bangalore,ipl00974
Mumbai Indians,Sunrisers Hyderabad,ipl00975
Lucknow Super Giants,Rajasthan Royals,ipl00976
Royal Challengers Bangalore,Punjab Kings,ipl00977
Kolkata Knight Riders,Delhi Capitals,ipl00978
Sunrisers Hyderabad,Chennai Super Kings,ipl00979
Gujarat Titans,Lucknow Super Giants,ipl00980
Punjab Kings,Mumbai Indians,ipl00981
Chennai Super Kings,Kolkata Knight Riders,ipl00982
Royal Challengers Bangalore,Rajasthan Royals,ipl00983
Delhi Capitals,Sunrisers Hyderabad,ipl00984
Gujarat Titans,Mumbai Indians,ipl00985
Kolkata Knight Riders,Royal Challengers Bangalore,ipl00986
Rajasthan Royals,Chennai Super Kings,ipl00987
Lucknow Super Giants,Punjab Kings,ipl00988
Kolkata Knight Riders,Gujarat Titans,ipl00989
Sunrisers Hyderabad,Delhi Capitals,ipl00990
Chennai Super Kings,Punjab Kings,ipl00991
Rajasthan Royals,Mumbai Indians,ipl00992
Royal Challengers Bangalore,Lucknow Super Giants,ipl00993
Delhi Capitals,Gujarat Titans,ipl00994
Lucknow Super Giants,Chennai Super Kings,ipl00995
Punjab Kings,Mumbai Indians,ipl00996
Kolkata Knight Riders,Sunrisers Hyderabad,ipl00997
Rajasthan Royals,Gujarat Titans,ipl00998
Mumbai Indians,Chennai Super Kings,ipl00999
Royal Challengers Bangalore,Delhi Capitals,ipl01000
Gujarat Titans,Lucknow Super Giants,ipl01001
Rajasthan Royals,Sunrisers Hyderabad,ipl01002
Punjab Kings,Kolkata Knight Riders,ipl01003
Royal Challengers Bangalore,Mumbai Indians,ipl01004
Chennai Super Kings,Delhi Capitals,ipl01005
Kolkata Knight Riders,Rajasthan Royals,ipl01006
Mumbai Indians,Gujarat Titans,ipl01007
Sunrisers Hyderabad,Lucknow Super Giants,ipl01008
Punjab Kings,Delhi Capitals,ipl01009
Royal Challengers Bangalore,Rajasthan Royals,ipl01010
Chennai Super Kings,Kolkata Knight Riders,ipl01011
Gujarat Titans,Sunrisers Hyderabad,ipl01012
Lucknow Super Giants,Mumbai Indians,ipl01013
Delhi Capitals,Punjab Kings,ipl01014
Sunrisers Hyderabad,Royal Challengers Bangalore,ipl01015
Punjab Kings,Rajasthan Royals,ipl01016
Chennai Super Kings,Delhi Capitals,ipl01017
Lucknow Super Giants,Kolkata Knight Riders,ipl01018
Sunrisers Hyderabad,Mumbai Indians,ipl01019
Royal Challengers Bangalore,Gujarat Titans,ipl01020
Chennai Super Kings,Gujarat Titans,ipl01021
Mumbai Indians,Lucknow Super Giants,ipl01022
Gujarat Titans,Mumbai Indians,ipl01023
Gujarat Titans,Chennai Super Kings,ipl01024
Royal Challengers Bengaluru,Chennai Super Kings,ipl01025
Delhi Capitals,Punjab Kings,ipl01026
Kolkata Knight Riders,Sunrisers Hyderabad,ipl01027
