balls_per_over,city,date,gender,match_type,overs,player_of_match,season,team_type,venue,key,missing
6,Dhaka,2019-12-31,male,T20,20,L Gregory,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00248,
6,Sylhet,2020-01-02,male,T20,20,RS Bopara,2019/20,club,Sylhet International Cricket Stadium,bpl00249,
6,Sylhet,2020-01-02,male,T20,20,Mujeeb Ur Rahman,2019/20,club,Sylhet International Cricket Stadium,bpl00250,
6,Sylhet,2020-01-03,male,T20,20,Hasan Mahmud,2019/20,club,Sylhet International Cricket Stadium,bpl00251,
6,Sylhet,2020-01-03,male,T20,20,SR Watson,2019/20,club,Sylhet International Cricket Stadium,bpl00252,
6,Sylhet,2020-01-04,male,T20,20,Mehedi Hasan Rana,2019/20,club,Sylhet International Cricket Stadium,bpl00253,
6,Sylhet,2020-01-04,male,T20,20,Afif Hossain,2019/20,club,Sylhet International Cricket Stadium,bpl00254,
6,Dhaka,2020-01-07,male,T20,20,Imrul Kayes,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00255,
6,Dhaka,2020-01-07,male,T20,20,DJ Malan,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00256,
6,Dhaka,2020-01-08,male,T20,20,R Frylinck,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00257,
6,Dhaka,2020-01-08,male,T20,20,Shadab Khan,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00258,
6,Dhaka,2020-01-10,male,T20,20,L Gregory,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00259,
6,Dhaka,2020-01-10,male,T20,20,Mushfiqur Rahim,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00260,
6,Dhaka,2020-01-11,male,T20,20,Liton Das,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00261,
6,Dhaka,2020-01-11,male,T20,20,Nazmul Hossain Shanto,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00262,
6,Dhaka,2020-01-13,male,T20,20,RR Emrit,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00263,
6,Dhaka,2020-01-13,male,T20,20,Mohammad Amir,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00264,
6,Dhaka,2020-01-15,male,T20,20,AD Russell,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00265,
6,Dhaka,2020-01-17,male,T20,20,AD Russell,2019/20,club,"Shere Bangla National Stadium, Mirpur",bpl00266,
6,Dhaka,2022-01-21,male,T20,20,Mehedi Hasan Miraz,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00267,
6,Dhaka,2022-01-21,male,T20,20,Rony Talukdar,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00268,
6,Dhaka,2022-01-22,male,T20,20,Nasum Ahmed,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00269,
6,Dhaka,2022-01-22,male,T20,20,Nahidul Islam,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00270,
6,Dhaka,2022-01-24,male,T20,20,BAC Howell,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00271,
6,Dhaka,2022-01-24,male,T20,20,Mahmudullah,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00272,
6,Dhaka,2022-01-25,male,T20,20,Nazmul Islam,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00273,
6,Dhaka,2022-01-25,male,T20,20,Nahidul Islam,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00274,
6,Chattogram,2022-01-28,male,T20,20,ADS Fletcher,2021/22,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00275,
6,Chattogram,2022-01-28,male,T20,20,Tamim Iqbal,2021/22,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00276,
6,Chattogram,2022-01-29,male,T20,20,Mehedi Hasan Rana,2021/22,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00277,
6,Chattogram,2022-01-29,male,T20,20,Mrittunjoy Chowdhury,2021/22,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00278,
6,Chattogram,2022-01-31,male,T20,20,F du Plessis,2021/22,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00279,
6,Chattogram,2022-01-31,male,T20,20,Shakib Al Hasan,2021/22,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00280,
6,Chattogram,2022-02-01,male,T20,20,Shakib Al Hasan,2021/22,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00281,
6,Chattogram,2022-02-01,male,T20,20,Mahmudullah,2021/22,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00282,
6,Dhaka,2022-02-03,male,T20,20,ADS Fletcher,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00283,
6,Dhaka,2022-02-03,male,T20,20,Mustafizur Rahman,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00284,
6,Sylhet,2022-02-07,male,T20,20,Shakib Al Hasan,2021/22,club,Sylhet International Cricket Stadium,bpl00285,
6,Sylhet,2022-02-07,male,T20,20,Soumya Sarkar,2021/22,club,Sylhet International Cricket Stadium,bpl00286,
6,Sylhet,2022-02-08,male,T20,20,Shamim Hossain,2021/22,club,Sylhet International Cricket Stadium,bpl00287,
6,Sylhet,2022-02-08,male,T20,20,Shakib Al Hasan,2021/22,club,Sylhet International Cricket Stadium,bpl00288,
6,Sylhet,2022-02-09,male,T20,20,Arafat Sunny,2021/22,club,Sylhet International Cricket Stadium,bpl00289,
6,Sylhet,2022-02-09,male,T20,20,Mahmudul Hasan Joy,2021/22,club,Sylhet International Cricket Stadium,bpl00290,
6,Dhaka,2022-02-11,male,T20,20,MM Ali,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00291,
6,Dhaka,2022-02-11,male,T20,20,Shakib Al Hasan,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00292,
6,Dhaka,2022-02-12,male,T20,20,ADS Fletcher,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00293,
6,Dhaka,2022-02-12,male,T20,20,WG Jacks,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00294,
6,Dhaka,2022-02-14,male,T20,20,Mehedi Hasan Rana,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00295,
6,Dhaka,2022-02-14,male,T20,20,CAK Walton,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00296,
6,Dhaka,2022-02-16,male,T20,20,SP Narine,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00297,
6,Dhaka,2022-02-18,male,T20,20,SP Narine,2021/22,club,"Shere Bangla National Stadium, Mirpur",bpl00298,
6,Dhaka,2023-01-06,male,T20,20,Rejaur Rahman,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00299,
6,Dhaka,2023-01-06,male,T20,20,Rony Talukdar,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00300,
6,Dhaka,2023-01-07,male,T20,20,Nasir Hossain,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00301,
6,Dhaka,2023-01-07,male,T20,20,Towhid Hridoy,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00302,
6,Dhaka,2023-01-09,male,T20,20,Towhid Hridoy,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00303,
6,Dhaka,2023-01-09,male,T20,20,Usman Khan,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00304,
6,Dhaka,2023-01-10,male,T20,20,Mehedi Hasan Miraz,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00305,
6,Dhaka,2023-01-10,male,T20,20,Towhid Hridoy,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00306,
6,Chattogram,2023-01-13,male,T20,20,Iftikhar Ahmed,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00307,
6,Chattogram,2023-01-13,male,T20,20,Robiul Haque,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00308,
6,Chattogram,2023-01-14,male,T20,20,Shakib Al Hasan,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00309,
6,Chattogram,2023-01-14,male,T20,20,Afif Hossain,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00310,
6,Chattogram,2023-01-16,male,T20,20,Imad Wasim,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00311,
6,Chattogram,2023-01-16,male,T20,20,Liton Das,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00312,
6,Chattogram,2023-01-17,male,T20,20,Wahab Riaz,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00313,
6,Chattogram,2023-01-17,male,T20,20,Liton Das,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00314,
6,Chattogram,2023-01-19,male,T20,20,Khushdil Shah,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00315,
6,Chattogram,2023-01-19,male,T20,20,Iftikhar Ahmed,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00316,
6,Chattogram,2023-01-20,male,T20,20,Mahmudul Hasan Joy,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00317,
6,Chattogram,2023-01-20,male,T20,20,Iftikhar Ahmed,2022/23,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00318,
6,Dhaka,2023-01-23,male,T20,20,Khushdil Shah,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00319,
6,Dhaka,2023-01-23,male,T20,20,Shoaib Malik,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00320,
6,Dhaka,2023-01-24,male,T20,20,Taskin Ahmed,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00321,
6,Dhaka,2023-01-24,male,T20,20,Nazmul Hossain Shanto,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00322,
6,Sylhet,2023-01-27,male,T20,20,Azmatullah Omarzai,2022/23,club,Sylhet International Cricket Stadium,bpl00323,
6,Sylhet,2023-01-27,male,T20,20,Anamul Haque,2022/23,club,Sylhet International Cricket Stadium,bpl00324,
6,Sylhet,2023-01-28,male,T20,20,Mohammad Rizwan,2022/23,club,Sylhet International Cricket Stadium,bpl00325,
6,Sylhet,2023-01-28,male,T20,20,Nazmul Hossain Shanto,2022/23,club,Sylhet International Cricket Stadium,bpl00326,
6,Sylhet,2023-01-30,male,T20,20,Mahedi Hasan,2022/23,club,Sylhet International Cricket Stadium,bpl00327,
6,Sylhet,2023-01-30,male,T20,20,Towhid Hridoy,2022/23,club,Sylhet International Cricket Stadium,bpl00328,
6,Sylhet,2023-01-31,male,T20,20,Mohammad Mithun,2022/23,club,Sylhet International Cricket Stadium,bpl00329,
6,Sylhet,2023-01-31,male,T20,20,J Charles,2022/23,club,Sylhet International Cricket Stadium,bpl00330,
6,Dhaka,2023-02-03,male,T20,20,Nurul Hasan,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00331,
6,Dhaka,2023-02-03,male,T20,20,Shakib Al Hasan,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00332,
6,Dhaka,2023-02-04,male,T20,20,Mohammad Rizwan,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00333,
6,Dhaka,2023-02-04,male,T20,20,Rony Talukdar,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00334,
6,Dhaka,2023-02-07,male,T20,20,Ziaur Rahman,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00335,
6,Dhaka,2023-02-07,male,T20,20,Mukidul Islam,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00336,
6,Dhaka,2023-02-08,male,T20,20,Imad Wasim,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00337,
6,Dhaka,2023-02-08,male,T20,20,Haris Rauf,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00338,
6,Dhaka,2023-02-10,male,T20,20,Tanvir Islam,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00339,
6,Dhaka,2023-02-10,male,T20,20,Mahmudul Hasan Joy,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00340,
6,Dhaka,2023-02-12,male,T20,20,Shamim Hossain,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00341,
6,Dhaka,2023-02-12,male,T20,20,Tanvir Islam,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00342,
6,Dhaka,2023-02-14,male,T20,20,Tanzim Hasan Sakib,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00343,
6,Dhaka,2023-02-16,male,T20,20,J Charles,2022/23,club,"Shere Bangla National Stadium, Mirpur",bpl00344,
6,Dhaka,2024-01-19,male,T20,20,Najibullah Zadran,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00345,
6,Dhaka,2024-01-19,male,T20,20,Shoriful Islam,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00346,
6,Dhaka,2024-01-20,male,T20,20,Khaled Ahmed,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00347,
6,Dhaka,2024-01-20,male,T20,20,Nahidul Islam,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00348,
6,Dhaka,2024-01-22,male,T20,20,Tanzid Hasan,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00349,
6,Dhaka,2024-01-22,male,T20,20,Anamul Haque,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00350,
6,Dhaka,2024-01-23,male,T20,20,MW Forde,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00351,
6,Sylhet,2024-01-26,male,T20,20,MD Shanaka,2023/24,club,Sylhet International Cricket Stadium,bpl00352,
6,Sylhet,2024-01-26,male,T20,20,Al Islam,2023/24,club,Sylhet International Cricket Stadium,bpl00353,
6,Sylhet,2024-01-27,male,T20,20,C Campher,2023/24,club,Sylhet International Cricket Stadium,bpl00354,
6,Sylhet,2024-01-27,male,T20,20,Babar Azam,2023/24,club,Sylhet International Cricket Stadium,bpl00355,
6,Sylhet,2024-01-29,male,T20,20,Bilal Khan,2023/24,club,Sylhet International Cricket Stadium,bpl00356,
6,Sylhet,2024-01-29,male,T20,20,Mohammad Nawaz,2023/24,club,Sylhet International Cricket Stadium,bpl00357,
6,Sylhet,2024-01-30,male,T20,20,Azmatullah Omarzai,2023/24,club,Sylhet International Cricket Stadium,bpl00358,
6,Sylhet,2024-01-30,male,T20,20,Mahmudullah,2023/24,club,Sylhet International Cricket Stadium,bpl00359,
6,Sylhet,2024-02-02,male,T20,20,R Ngarava,2023/24,club,Sylhet International Cricket Stadium,bpl00360,
6,Sylhet,2024-02-02,male,T20,20,Tanvir Islam,2023/24,club,Sylhet International Cricket Stadium,bpl00361,
6,Sylhet,2024-02-03,male,T20,20,Shoaib Malik,2023/24,club,Sylhet International Cricket Stadium,bpl00362,
6,Sylhet,2024-02-03,male,T20,20,Nurul Hasan,2023/24,club,Sylhet International Cricket Stadium,bpl00363,
6,Dhaka,2024-02-06,male,T20,20,Shakib Al Hasan,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00364,
6,Dhaka,2024-02-06,male,T20,20,Shohidul Islam,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00365,
6,Dhaka,2024-02-07,male,T20,20,Aamer Jamal,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00366,
6,Dhaka,2024-02-07,male,T20,20,BAC Howell,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00367,
6,Dhaka,2024-02-09,male,T20,20,HT Tector,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00368,
6,Dhaka,2024-02-09,male,T20,20,Towhid Hridoy,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00369,
6,Dhaka,2024-02-10,male,T20,20,Soumya Sarkar,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00370,
6,Dhaka,2024-02-10,male,T20,20,JDS Neesham,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00371,
6,Chattogram,2024-02-13,male,T20,20,WG Jacks,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00372,
6,Chattogram,2024-02-13,male,T20,20,Imran Tahir,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00373,
6,Chattogram,2024-02-14,male,T20,20,Tamim Iqbal,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00374,
6,Chattogram,2024-02-14,male,T20,20,Towhid Hridoy,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00375,
6,Chattogram,2024-02-16,male,T20,20,WD Parnell,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00376,
6,Chattogram,2024-02-16,male,T20,20,Mahedi Hasan,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00377,
6,Chattogram,2024-02-17,male,T20,20,KR Mayers,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00378,
6,Chattogram,2024-02-17,male,T20,20,Tanzid Hasan,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00379,
6,Chattogram,2024-02-19,male,T20,20,BAC Howell,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00380,
6,Chattogram,2024-02-19,male,T20,20,Abu Hider,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00381,
6,Chattogram,2024-02-20,male,T20,20,Tanzid Hasan,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00382,
6,Chattogram,2024-02-20,male,T20,20,AD Russell,2023/24,club,"Zahur Ahmed Chowdhury Stadium, Chattogram",bpl00383,
6,Dhaka,2024-02-23,male,T20,20,Tamim Iqbal,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00384,
6,Dhaka,2024-02-23,male,T20,20,BAC Howell,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00385,
6,Dhaka,2024-02-26,male,T20,20,KR Mayers,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00386,
6,Dhaka,2024-02-26,male,T20,20,Liton Das,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00387,
6,Dhaka,2024-02-28,male,T20,20,Mushfiqur Rahim,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00388,
6,Dhaka,2024-03-01,male,T20,20,KR Mayers,2023/24,club,"Shere Bangla National Stadium, Mirpur",bpl00389,
6,Dhaka,2024-12-30,male,T20,20,Mahmudullah,2024/25,club,"Shere Bangla National Stadium, Mirpur",bpl00390,
6,Dhaka,2024-12-30,male,T20,20,Khushdil Shah,2024/25,club,"Shere Bangla National Stadium, Mirpur",bpl00391,
6,Dhaka,2024-12-31,male,T20,20,Mahidul Islam Ankon,2024/25,club,"Shere Bangla National Stadium, Mirpur",bpl00392,
6,Dhaka,2024-12-31,male,T20,20,Nahid Rana,2024/25,club,"Shere Bangla National Stadium, Mirpur",bpl00393,
6,Dhaka,2025-01-02,male,T20,20,Saif Hassan,2024/25,club,"Shere Bangla National Stadium, Mirpur",bpl00394,
6,Dhaka,2025-01-02,male,T20,20,Taskin Ahmed,2024/25,club,"Shere Bangla National Stadium, Mirpur",bpl00395,
6,Dhaka,2025-01-03,male,T20,20,Usman Khan,2024/25,club,"Shere Bangla National Stadium, Mirpur",bpl00396,
6,Dhaka,2025-01-03,male,T20,20,Mehedi Hasan Miraz,2024/25,club,"Shere Bangla National Stadium, Mirpur",bpl00397,
6,Sylhet,2025-01-06,male,T20,20,AD Hales,2024/25,club,Sylhet International Cricket Stadium,bpl00398,
6,Sylhet,2025-01-06,male,T20,20,Tamim Iqbal,2024/25,club,Sylhet International Cricket Stadium,bpl00399,
6,Sylhet,2025-01-07,male,T20,20,Nahid Rana,2024/25,club,Sylhet International Cricket Stadium,bpl00400,
6,Sylhet,2025-01-07,male,T20,20,,2024/25,club,Sylhet International Cricket Stadium,bpl00401,"['reviews', 'player_of_match']"
6,Sylhet,2025-01-09,male,T20,20,Nurul Hasan,2024/25,club,Sylhet International Cricket Stadium,bpl00402,
6,Sylhet,2025-01-09,male,T20,20,Khaled Ahmed,2024/25,club,Sylhet International Cricket Stadium,bpl00403,
6,Sylhet,2025-01-10,male,T20,20,RP Burl,2024/25,club,Sylhet International Cricket Stadium,bpl00404,
6,Sylhet,2025-01-10,male,T20,20,Zakir Hasan,2024/25,club,Sylhet International Cricket Stadium,bpl00405,
